clean,clean_label,clean_idx,corrupted,corrupted_label,corrupted_idx
"Q: On the floor, you see a pink envelope, a teal leash, and a yellow notebook. What color is the envelope? A: pink Q: On the table, I see a brown ball, a turquoise leash, a green plate, and an orange envelope. What color is the envelope? A:",orange,18575,"Q: On the floor, you see a pink envelope, a teal leash, and a yellow notebook. What color is the envelope? A: pink Q: On the table, I see a silver bowl, a yellow jug, a black plate, and a blue lighter. What color is the lighter? A:",blue,6303
"Q: On the floor, you see a red envelope and a gold notebook. What color is the envelope? A: red Q: On the desk, you see a gold leash, a grey notebook, and a blue plate. What color is the notebook? A:",grey,19780,"Q: On the floor, you see a red envelope and a gold notebook. What color is the envelope? A: red Q: On the desk, you see a silver puzzle, a yellow bottle, and a green leash. What color is the leash? A:",green,6176
"Q: On the desk, you see a grey pen, a teal jug, a purple envelope, and a red necklace. What color is the necklace? A: red Q: On the floor, there is a purple pen, a silver textbook, and a blue cup. What color is the textbook? A:",silver,14961,"Q: On the desk, you see a grey pen, a teal jug, a purple envelope, and a red necklace. What color is the necklace? A: red Q: On the floor, there is a grey necklace, an orange cup, and a blue bottle. What color is the bottle? A:",blue,6303
"Q: On the desk, I see a teal mug and a turquoise bracelet. What color is the bracelet? A: turquoise Q: On the floor, there is a blue envelope and a black cup. What color is the cup? A:",black,3691,"Q: On the desk, I see a teal mug and a turquoise bracelet. What color is the bracelet? A: turquoise Q: On the floor, there is a turquoise puzzle and a grey notebook. What color is the puzzle? A:",turquoise,95947
"Q: On the floor, you see a green mug, a brown notebook, a grey pencil, and a gold bottle. What color is the bottle? A: gold Q: On the desk, there is a teal cup, a blue bottle, and a red ball. What color is the ball? A:",red,2518,"Q: On the floor, you see a green mug, a brown notebook, a grey pencil, and a gold bottle. What color is the bottle? A: gold Q: On the desk, there is a grey ball, a blue leash, and a yellow jug. What color is the jug? A:",yellow,13753
"Q: On the floor, I see a silver pencil, a purple jug, and a grey ball. What color is the pencil? A: silver Q: On the floor, I see a grey bowl and a pink bracelet. What color is the bowl? A:",grey,19780,"Q: On the floor, I see a silver pencil, a purple jug, and a grey ball. What color is the pencil? A: silver Q: On the floor, I see a turquoise ball and a red notebook. What color is the notebook? A:",red,2518
"Q: On the table, there is a teal mug, a purple leash, an orange ball, and a yellow pencil. What color is the mug? A: teal Q: On the floor, there is a silver leash, a purple textbook, and a grey ball. What color is the ball? A:",grey,19780,"Q: On the table, there is a teal mug, a purple leash, an orange ball, and a yellow pencil. What color is the mug? A: teal Q: On the floor, there is a gold bracelet, a turquoise pen, and a black pencil. What color is the pen? A:",turquoise,95947
"Q: On the floor, you see a teal pen, a gold leash, and a green plate. What color is the plate? A: green Q: On the table, I see a blue leash, a black envelope, and a purple cup. What color is the cup? A:",purple,24932,"Q: On the floor, you see a teal pen, a gold leash, and a green plate. What color is the plate? A: green Q: On the table, I see a purple cup, a gold bottle, and a grey lighter. What color is the bottle? A:",gold,6623
"Q: On the desk, I see a blue leash and a teal ball. What color is the ball? A: teal Q: On the floor, I see a teal necklace and a silver jug. What color is the necklace? A:",teal,94607,"Q: On the desk, I see a blue leash and a teal ball. What color is the ball? A: teal Q: On the floor, I see a grey pencil and a turquoise pen. What color is the pen? A:",turquoise,95947
"Q: On the desk, there is a gold plate, a green ball, a pink leash, and a red notebook. What color is the ball? A: green Q: On the desk, you see a black lighter, a silver bottle, a brown leash, and a red textbook. What color is the lighter? A:",black,3691,"Q: On the desk, there is a gold plate, a green ball, a pink leash, and a red notebook. What color is the ball? A: green Q: On the desk, you see a blue bracelet, a gold puzzle, a purple envelope, and a silver leash. What color is the envelope? A:",purple,24932
"Q: On the table, there is a blue ball and an orange textbook. What color is the textbook? A: orange Q: On the desk, I see a yellow jug, a black bowl, and a gold lighter. What color is the jug? A:",yellow,13753,"Q: On the table, there is a blue ball and an orange textbook. What color is the textbook? A: orange Q: On the desk, I see a black textbook, a green puzzle, and a silver cup. What color is the textbook? A:",black,3691
"Q: On the desk, I see an orange ball, a purple mug, and a teal leash. What color is the ball? A: orange Q: On the desk, there is a purple plate and a yellow envelope. What color is the envelope? A:",yellow,13753,"Q: On the desk, I see an orange ball, a purple mug, and a teal leash. What color is the ball? A: orange Q: On the desk, there is an orange ball and a blue bottle. What color is the ball? A:",orange,18575
"Q: On the table, you see a gold mug and a blue bracelet. What color is the bracelet? A: blue Q: On the table, I see a blue bottle and a black pen. What color is the bottle? A:",blue,6303,"Q: On the table, you see a gold mug and a blue bracelet. What color is the bracelet? A: blue Q: On the table, I see a grey plate and a red pencil. What color is the pencil? A:",red,2518
"Q: On the desk, I see a grey cup and a black lighter. What color is the cup? A: grey Q: On the floor, I see a purple plate, a grey jug, a blue bottle, and a teal leash. What color is the plate? A:",purple,24932,"Q: On the desk, I see a grey cup and a black lighter. What color is the cup? A: grey Q: On the floor, I see a purple lighter, a blue pencil, a black jug, and a pink plate. What color is the plate? A:",pink,18217
"Q: On the floor, I see a yellow notebook, a gold pencil, a silver bottle, and a teal cup. What color is the bottle? A: silver Q: On the floor, you see a yellow ball, a pink mug, a purple textbook, and a green lighter. What color is the textbook? A:",purple,24932,"Q: On the floor, I see a yellow notebook, a gold pencil, a silver bottle, and a teal cup. What color is the bottle? A: silver Q: On the floor, you see a green puzzle, a turquoise bottle, a yellow textbook, and a red lighter. What color is the lighter? A:",red,2518
"Q: On the floor, there is a pink necklace, a silver pencil, and a green envelope. What color is the envelope? A: green Q: On the floor, there is a turquoise bottle, a green necklace, a gold cup, and a grey mug. What color is the necklace? A:",green,6176,"Q: On the floor, there is a pink necklace, a silver pencil, and a green envelope. What color is the envelope? A: green Q: On the floor, there is a pink ball, a grey pen, a teal pencil, and a brown bottle. What color is the pen? A:",grey,19780
"Q: On the desk, there is a purple cup and a blue plate. What color is the cup? A: purple Q: On the table, I see a turquoise necklace, a grey cup, and a black bracelet. What color is the cup? A:",grey,19780,"Q: On the desk, there is a purple cup and a blue plate. What color is the cup? A: purple Q: On the table, I see a silver puzzle, a black bowl, and a brown leash. What color is the bowl? A:",black,3691
"Q: On the desk, there is a turquoise pencil, a green ball, and a brown lighter. What color is the lighter? A: brown Q: On the floor, you see a yellow jug, an orange pencil, a teal puzzle, and a brown cup. What color is the pencil? A:",orange,18575,"Q: On the desk, there is a turquoise pencil, a green ball, and a brown lighter. What color is the lighter? A: brown Q: On the floor, you see a silver textbook, a teal puzzle, a turquoise leash, and a black bracelet. What color is the bracelet? A:",black,3691
"Q: On the floor, you see a grey ball, a black cup, and a teal lighter. What color is the ball? A: grey Q: On the table, you see a purple leash, a black notebook, a red envelope, and a grey pencil. What color is the pencil? A:",grey,19780,"Q: On the floor, you see a grey ball, a black cup, and a teal lighter. What color is the ball? A: grey Q: On the table, you see a turquoise pen, a grey necklace, a red jug, and a black ball. What color is the ball? A:",black,3691
"Q: On the floor, you see a brown bottle and a turquoise puzzle. What color is the puzzle? A: turquoise Q: On the desk, I see a turquoise necklace and a grey pen. What color is the necklace? A:",turquoise,95947,"Q: On the floor, you see a brown bottle and a turquoise puzzle. What color is the puzzle? A: turquoise Q: On the desk, I see a purple textbook and an orange ball. What color is the textbook? A:",purple,24932
"Q: On the floor, I see a turquoise puzzle and a yellow cup. What color is the puzzle? A: turquoise Q: On the table, I see a blue cup and a turquoise pencil. What color is the pencil? A:",turquoise,95947,"Q: On the floor, I see a turquoise puzzle and a yellow cup. What color is the puzzle? A: turquoise Q: On the table, I see a yellow pencil and a black notebook. What color is the notebook? A:",black,3691
"Q: On the table, you see a turquoise pen, a gold jug, a blue bracelet, and a teal cup. What color is the cup? A: teal Q: On the table, you see an orange leash, a turquoise pencil, a purple bowl, and a blue notebook. What color is the leash? A:",orange,18575,"Q: On the table, you see a turquoise pen, a gold jug, a blue bracelet, and a teal cup. What color is the cup? A: teal Q: On the table, you see a turquoise textbook, a red bottle, an orange bowl, and a silver notebook. What color is the bottle? A:",red,2518
"Q: On the floor, you see a green leash and a pink plate. What color is the plate? A: pink Q: On the floor, I see a silver textbook, a gold leash, a red bowl, and a black necklace. What color is the leash? A:",gold,6623,"Q: On the floor, you see a green leash and a pink plate. What color is the plate? A: pink Q: On the floor, I see a pink lighter, a black puzzle, a brown necklace, and a green jug. What color is the puzzle? A:",black,3691
"Q: On the floor, there is a turquoise plate, a silver lighter, and a purple ball. What color is the ball? A: purple Q: On the floor, you see a silver notebook, a blue pencil, and a brown bracelet. What color is the notebook? A:",silver,14961,"Q: On the floor, there is a turquoise plate, a silver lighter, and a purple ball. What color is the ball? A: purple Q: On the floor, you see a green mug, a yellow plate, and a brown bottle. What color is the bottle? A:",brown,13876
"Q: On the floor, I see a grey plate, a gold ball, and a brown jug. What color is the plate? A: grey Q: On the floor, I see a black textbook, a grey ball, a blue envelope, and a silver pencil. What color is the pencil? A:",silver,14961,"Q: On the floor, I see a grey plate, a gold ball, and a brown jug. What color is the plate? A: grey Q: On the floor, I see a grey ball, a blue notebook, a yellow plate, and a purple envelope. What color is the ball? A:",grey,19780
"Q: On the table, I see a turquoise pen and a black notebook. What color is the pen? A: turquoise Q: On the table, there is a silver bottle, a red pen, a pink textbook, and a purple jug. What color is the jug? A:",purple,24932,"Q: On the table, I see a turquoise pen and a black notebook. What color is the pen? A: turquoise Q: On the table, there is a green pen, a turquoise jug, a silver mug, and a pink textbook. What color is the jug? A:",turquoise,95947
"Q: On the desk, I see a green puzzle, a blue bowl, a grey pen, and a yellow ball. What color is the pen? A: grey Q: On the floor, you see a green mug and a pink pen. What color is the mug? A:",green,6176,"Q: On the desk, I see a green puzzle, a blue bowl, a grey pen, and a yellow ball. What color is the pen? A: grey Q: On the floor, you see a grey bracelet and a yellow textbook. What color is the bracelet? A:",grey,19780
"Q: On the desk, you see a brown notebook and a red pencil. What color is the notebook? A: brown Q: On the table, you see a silver puzzle, a red leash, a pink lighter, and a yellow necklace. What color is the puzzle? A:",silver,14961,"Q: On the desk, you see a brown notebook and a red pencil. What color is the notebook? A: brown Q: On the table, you see a yellow lighter, a blue bottle, a green puzzle, and a teal notebook. What color is the lighter? A:",yellow,13753
"Q: On the floor, I see an orange notebook, a silver lighter, a grey textbook, and a red jug. What color is the notebook? A: orange Q: On the floor, there is a black bracelet, an orange jug, a purple envelope, and a red bowl. What color is the bowl? A:",red,2518,"Q: On the floor, I see an orange notebook, a silver lighter, a grey textbook, and a red jug. What color is the notebook? A: orange Q: On the floor, there is a silver notebook, a teal bowl, a purple lighter, and a turquoise leash. What color is the lighter? A:",purple,24932
"Q: On the floor, there is a silver textbook, a blue cup, and a yellow bowl. What color is the cup? A: blue Q: On the floor, there is a blue jug and a red envelope. What color is the jug? A:",blue,6303,"Q: On the floor, there is a silver textbook, a blue cup, and a yellow bowl. What color is the cup? A: blue Q: On the floor, there is a yellow bracelet and a red mug. What color is the mug? A:",red,2518
"Q: On the table, there is a purple pen and a pink mug. What color is the pen? A: purple Q: On the table, you see a blue puzzle and a black bottle. What color is the puzzle? A:",blue,6303,"Q: On the table, there is a purple pen and a pink mug. What color is the pen? A: purple Q: On the table, you see a turquoise mug and a yellow envelope. What color is the mug? A:",turquoise,95947
"Q: On the table, you see a black notebook, a brown jug, and a blue puzzle. What color is the notebook? A: black Q: On the table, I see a blue jug and a silver plate. What color is the plate? A:",silver,14961,"Q: On the table, you see a black notebook, a brown jug, and a blue puzzle. What color is the notebook? A: black Q: On the table, I see a blue envelope and a pink necklace. What color is the necklace? A:",pink,18217
"Q: On the floor, there is a purple textbook, a yellow pen, and a blue jug. What color is the jug? A: blue Q: On the table, I see a brown textbook, a black cup, a teal mug, and a pink bracelet. What color is the textbook? A:",brown,13876,"Q: On the floor, there is a purple textbook, a yellow pen, and a blue jug. What color is the jug? A: blue Q: On the table, I see an orange textbook, a teal plate, a grey puzzle, and a black pencil. What color is the textbook? A:",orange,18575
"Q: On the table, you see a green notebook, an orange necklace, and a silver puzzle. What color is the necklace? A: orange Q: On the table, there is a black ball, a yellow pencil, a green puzzle, and a turquoise cup. What color is the ball? A:",black,3691,"Q: On the table, you see a green notebook, an orange necklace, and a silver puzzle. What color is the necklace? A: orange Q: On the table, there is a red mug, a turquoise bowl, an orange necklace, and a teal envelope. What color is the mug? A:",red,2518
"Q: On the floor, there is a blue notebook, a purple puzzle, a yellow plate, and a gold bottle. What color is the puzzle? A: purple Q: On the table, I see a blue bowl, a teal plate, a turquoise envelope, and a brown leash. What color is the leash? A:",brown,13876,"Q: On the floor, there is a blue notebook, a purple puzzle, a yellow plate, and a gold bottle. What color is the puzzle? A: purple Q: On the table, I see a pink mug, a brown jug, a silver bracelet, and a red envelope. What color is the mug? A:",pink,18217
"Q: On the table, you see a yellow cup, a silver bottle, a grey envelope, and a gold mug. What color is the bottle? A: silver Q: On the floor, I see an orange textbook and a brown cup. What color is the textbook? A:",orange,18575,"Q: On the table, you see a yellow cup, a silver bottle, a grey envelope, and a gold mug. What color is the bottle? A: silver Q: On the floor, I see a brown necklace and a gold plate. What color is the necklace? A:",brown,13876
"Q: On the floor, you see a grey lighter, a green pencil, and a turquoise plate. What color is the plate? A: turquoise Q: On the floor, I see a blue puzzle and a turquoise necklace. What color is the puzzle? A:",blue,6303,"Q: On the floor, you see a grey lighter, a green pencil, and a turquoise plate. What color is the plate? A: turquoise Q: On the floor, I see a black mug and a gold notebook. What color is the notebook? A:",gold,6623
"Q: On the desk, you see a turquoise lighter and an orange plate. What color is the plate? A: orange Q: On the floor, you see a gold ball, a grey bottle, a blue jug, and a silver bowl. What color is the bowl? A:",silver,14961,"Q: On the desk, you see a turquoise lighter and an orange plate. What color is the plate? A: orange Q: On the floor, you see a pink pencil, a green notebook, a black mug, and a turquoise envelope. What color is the notebook? A:",green,6176
"Q: On the floor, I see a pink puzzle and a purple plate. What color is the plate? A: purple Q: On the desk, you see a gold pencil, a blue puzzle, a black textbook, and a yellow envelope. What color is the pencil? A:",gold,6623,"Q: On the floor, I see a pink puzzle and a purple plate. What color is the plate? A: purple Q: On the desk, you see a blue puzzle, a pink bowl, an orange envelope, and a grey plate. What color is the bowl? A:",pink,18217
"Q: On the floor, there is a turquoise pencil, a brown textbook, an orange cup, and a silver mug. What color is the pencil? A: turquoise Q: On the floor, there is a silver puzzle, a blue lighter, an orange bottle, and a grey mug. What color is the bottle? A:",orange,18575,"Q: On the floor, there is a turquoise pencil, a brown textbook, an orange cup, and a silver mug. What color is the pencil? A: turquoise Q: On the floor, there is a black lighter, a silver plate, a pink puzzle, and a blue ball. What color is the lighter? A:",black,3691
"Q: On the floor, there is a brown pen, a turquoise lighter, and a grey ball. What color is the lighter? A: turquoise Q: On the floor, I see a green puzzle and a purple plate. What color is the plate? A:",purple,24932,"Q: On the floor, there is a brown pen, a turquoise lighter, and a grey ball. What color is the lighter? A: turquoise Q: On the floor, I see a teal textbook and a yellow mug. What color is the mug? A:",yellow,13753
"Q: On the floor, there is a purple notebook, a brown ball, a teal mug, and a gold puzzle. What color is the mug? A: teal Q: On the floor, you see a silver textbook and a red cup. What color is the textbook? A:",silver,14961,"Q: On the floor, there is a purple notebook, a brown ball, a teal mug, and a gold puzzle. What color is the mug? A: teal Q: On the floor, you see a teal notebook and a grey ball. What color is the ball? A:",grey,19780
"Q: On the table, you see a grey pen and an orange ball. What color is the pen? A: grey Q: On the floor, you see a pink cup, a blue envelope, and a black mug. What color is the mug? A:",black,3691,"Q: On the table, you see a grey pen and an orange ball. What color is the pen? A: grey Q: On the floor, you see a red cup, a pink jug, and a blue bottle. What color is the cup? A:",red,2518
"Q: On the table, there is a brown cup, a yellow pen, a grey envelope, and a red bracelet. What color is the bracelet? A: red Q: On the desk, there is an orange bracelet, a yellow cup, and a turquoise jug. What color is the bracelet? A:",orange,18575,"Q: On the table, there is a brown cup, a yellow pen, a grey envelope, and a red bracelet. What color is the bracelet? A: red Q: On the desk, there is a silver plate, a teal bottle, and a blue lighter. What color is the bottle? A:",teal,94607
"Q: On the floor, you see a pink envelope, a turquoise bowl, a teal necklace, and a yellow puzzle. What color is the necklace? A: teal Q: On the floor, I see a yellow puzzle, a pink bowl, a grey mug, and a turquoise jug. What color is the mug? A:",grey,19780,"Q: On the floor, you see a pink envelope, a turquoise bowl, a teal necklace, and a yellow puzzle. What color is the necklace? A: teal Q: On the floor, I see a brown jug, a red mug, a pink bottle, and a teal necklace. What color is the necklace? A:",teal,94607
"Q: On the desk, there is a green envelope, a teal pen, a turquoise bottle, and a silver notebook. What color is the notebook? A: silver Q: On the desk, there is a pink envelope, a teal bottle, and a grey plate. What color is the bottle? A:",teal,94607,"Q: On the desk, there is a green envelope, a teal pen, a turquoise bottle, and a silver notebook. What color is the notebook? A: silver Q: On the desk, there is a grey plate, a brown pen, and a red puzzle. What color is the puzzle? A:",red,2518
"Q: On the floor, I see an orange bottle and a gold plate. What color is the bottle? A: orange Q: On the floor, you see an orange bottle, a silver mug, and a red plate. What color is the plate? A:",red,2518,"Q: On the floor, I see an orange bottle and a gold plate. What color is the bottle? A: orange Q: On the floor, you see an orange pen, a pink jug, and a silver leash. What color is the pen? A:",orange,18575
"Q: On the table, there is a teal textbook, a black leash, a turquoise jug, and a green ball. What color is the ball? A: green Q: On the desk, I see a purple pencil and a brown mug. What color is the mug? A:",brown,13876,"Q: On the table, there is a teal textbook, a black leash, a turquoise jug, and a green ball. What color is the ball? A: green Q: On the desk, I see a black pen and a teal bowl. What color is the bowl? A:",teal,94607
"Q: On the floor, you see a turquoise cup, a gold notebook, a red bottle, and an orange jug. What color is the cup? A: turquoise Q: On the floor, you see a brown pen, a gold necklace, and a pink jug. What color is the jug? A:",pink,18217,"Q: On the floor, you see a turquoise cup, a gold notebook, a red bottle, and an orange jug. What color is the cup? A: turquoise Q: On the floor, you see a green cup, an orange textbook, and a purple plate. What color is the plate? A:",purple,24932
"Q: On the desk, I see a gold pencil, a pink textbook, a red bracelet, and a turquoise envelope. What color is the pencil? A: gold Q: On the table, you see a black cup and a green textbook. What color is the cup? A:",black,3691,"Q: On the desk, I see a gold pencil, a pink textbook, a red bracelet, and a turquoise envelope. What color is the pencil? A: gold Q: On the table, you see a blue bottle and a purple textbook. What color is the textbook? A:",purple,24932
"Q: On the floor, you see a green leash and a silver lighter. What color is the leash? A: green Q: On the desk, there is a pink bowl, an orange textbook, a grey plate, and a gold leash. What color is the bowl? A:",pink,18217,"Q: On the floor, you see a green leash and a silver lighter. What color is the leash? A: green Q: On the desk, there is a turquoise necklace, a green envelope, a grey ball, and a black bottle. What color is the envelope? A:",green,6176
"Q: On the desk, I see a yellow envelope, a turquoise lighter, and a purple bracelet. What color is the bracelet? A: purple Q: On the desk, there is an orange ball and a pink pencil. What color is the ball? A:",orange,18575,"Q: On the desk, I see a yellow envelope, a turquoise lighter, and a purple bracelet. What color is the bracelet? A: purple Q: On the desk, there is a red bowl and an orange mug. What color is the bowl? A:",red,2518
"Q: On the table, you see a purple pencil and a silver pen. What color is the pencil? A: purple Q: On the desk, you see a turquoise leash and a pink bracelet. What color is the bracelet? A:",pink,18217,"Q: On the table, you see a purple pencil and a silver pen. What color is the pencil? A: purple Q: On the desk, you see a teal textbook and a gold lighter. What color is the textbook? A:",teal,94607
"Q: On the floor, you see a gold puzzle, a silver pencil, and a grey pen. What color is the pencil? A: silver Q: On the table, you see a brown necklace, a yellow pencil, a grey pen, and a purple notebook. What color is the pencil? A:",yellow,13753,"Q: On the floor, you see a gold puzzle, a silver pencil, and a grey pen. What color is the pencil? A: silver Q: On the table, you see a green cup, a teal puzzle, a grey leash, and a turquoise plate. What color is the plate? A:",turquoise,95947
"Q: On the desk, you see a blue plate and a grey pen. What color is the pen? A: grey Q: On the table, I see an orange bottle, a pink pen, and a red envelope. What color is the envelope? A:",red,2518,"Q: On the desk, you see a blue plate and a grey pen. What color is the pen? A: grey Q: On the table, I see a turquoise mug, an orange envelope, and a purple leash. What color is the envelope? A:",orange,18575
"Q: On the desk, you see a green bracelet, a grey puzzle, a pink cup, and a yellow bowl. What color is the bowl? A: yellow Q: On the floor, there is a purple notebook and a gold plate. What color is the notebook? A:",purple,24932,"Q: On the desk, you see a green bracelet, a grey puzzle, a pink cup, and a yellow bowl. What color is the bowl? A: yellow Q: On the floor, there is a green cup and a purple plate. What color is the cup? A:",green,6176
"Q: On the floor, there is a turquoise jug, a black notebook, an orange ball, and a pink necklace. What color is the jug? A: turquoise Q: On the floor, I see a blue envelope, a turquoise lighter, a pink necklace, and a purple mug. What color is the envelope? A:",blue,6303,"Q: On the floor, there is a turquoise jug, a black notebook, an orange ball, and a pink necklace. What color is the jug? A: turquoise Q: On the floor, I see a purple lighter, a teal bracelet, a red pencil, and a green notebook. What color is the lighter? A:",purple,24932
"Q: On the desk, there is a brown textbook, a yellow necklace, a gold puzzle, and a turquoise pen. What color is the textbook? A: brown Q: On the floor, I see a blue cup and a turquoise plate. What color is the cup? A:",blue,6303,"Q: On the desk, there is a brown textbook, a yellow necklace, a gold puzzle, and a turquoise pen. What color is the textbook? A: brown Q: On the floor, I see a grey pen and a black bowl. What color is the pen? A:",grey,19780
"Q: On the desk, I see a grey necklace, a teal lighter, and a silver bowl. What color is the lighter? A: teal Q: On the desk, you see a pink leash and a turquoise mug. What color is the leash? A:",pink,18217,"Q: On the desk, I see a grey necklace, a teal lighter, and a silver bowl. What color is the lighter? A: teal Q: On the desk, you see a purple bottle and a grey necklace. What color is the bottle? A:",purple,24932
"Q: On the table, I see a grey bottle, a brown mug, a purple ball, and a red lighter. What color is the lighter? A: red Q: On the desk, you see a turquoise cup, a teal envelope, a black mug, and a pink leash. What color is the leash? A:",pink,18217,"Q: On the table, I see a grey bottle, a brown mug, a purple ball, and a red lighter. What color is the lighter? A: red Q: On the desk, you see a purple cup, an orange ball, a pink mug, and a silver pencil. What color is the ball? A:",orange,18575
"Q: On the desk, I see a grey jug, a silver puzzle, a yellow lighter, and a pink ball. What color is the puzzle? A: silver Q: On the floor, I see a blue notebook, a brown bracelet, and a silver ball. What color is the bracelet? A:",brown,13876,"Q: On the desk, I see a grey jug, a silver puzzle, a yellow lighter, and a pink ball. What color is the puzzle? A: silver Q: On the floor, I see a green leash, an orange textbook, and a teal ball. What color is the ball? A:",teal,94607
"Q: On the desk, there is a purple necklace, a silver bracelet, and a grey mug. What color is the mug? A: grey Q: On the desk, you see a green plate and a brown jug. What color is the plate? A:",green,6176,"Q: On the desk, there is a purple necklace, a silver bracelet, and a grey mug. What color is the mug? A: grey Q: On the desk, you see a pink bowl and a yellow notebook. What color is the bowl? A:",pink,18217
"Q: On the desk, there is a pink bowl and an orange textbook. What color is the textbook? A: orange Q: On the floor, you see a brown lighter and a black notebook. What color is the notebook? A:",black,3691,"Q: On the desk, there is a pink bowl and an orange textbook. What color is the textbook? A: orange Q: On the floor, you see a purple puzzle and a blue bottle. What color is the puzzle? A:",purple,24932
"Q: On the table, there is an orange jug and a red envelope. What color is the envelope? A: red Q: On the desk, there is an orange plate, a black lighter, a teal bowl, and a green puzzle. What color is the bowl? A:",teal,94607,"Q: On the table, there is an orange jug and a red envelope. What color is the envelope? A: red Q: On the desk, there is a pink bottle, a black leash, an orange envelope, and a brown lighter. What color is the bottle? A:",pink,18217
"Q: On the floor, you see a turquoise notebook, a red necklace, a pink bracelet, and an orange ball. What color is the notebook? A: turquoise Q: On the desk, I see a pink notebook, a yellow leash, and a red mug. What color is the notebook? A:",pink,18217,"Q: On the floor, you see a turquoise notebook, a red necklace, a pink bracelet, and an orange ball. What color is the notebook? A: turquoise Q: On the desk, I see a purple puzzle, a black ball, and a red pencil. What color is the ball? A:",black,3691
"Q: On the desk, you see a red cup, a pink bottle, and a purple puzzle. What color is the bottle? A: pink Q: On the table, you see a yellow lighter and a purple cup. What color is the lighter? A:",yellow,13753,"Q: On the desk, you see a red cup, a pink bottle, and a purple puzzle. What color is the bottle? A: pink Q: On the table, you see a grey leash and an orange pencil. What color is the leash? A:",grey,19780
"Q: On the desk, I see a pink plate, a gold cup, and a silver mug. What color is the plate? A: pink Q: On the table, there is a brown necklace, a yellow cup, and a grey pen. What color is the pen? A:",grey,19780,"Q: On the desk, I see a pink plate, a gold cup, and a silver mug. What color is the plate? A: pink Q: On the table, there is a gold leash, a grey pen, and a silver puzzle. What color is the leash? A:",gold,6623
"Q: On the desk, you see a red jug, a blue plate, and a yellow bowl. What color is the plate? A: blue Q: On the table, there is a purple bottle, a pink leash, and a grey plate. What color is the leash? A:",pink,18217,"Q: On the desk, you see a red jug, a blue plate, and a yellow bowl. What color is the plate? A: blue Q: On the table, there is a yellow puzzle, a brown bowl, and a black lighter. What color is the bowl? A:",brown,13876
"Q: On the floor, I see a green textbook, a teal envelope, a silver pen, and a grey leash. What color is the textbook? A: green Q: On the desk, I see a red plate, a black cup, a green jug, and a yellow bottle. What color is the cup? A:",black,3691,"Q: On the floor, I see a green textbook, a teal envelope, a silver pen, and a grey leash. What color is the textbook? A: green Q: On the desk, I see an orange jug, a gold pen, a brown bracelet, and a blue bottle. What color is the bottle? A:",blue,6303
"Q: On the table, there is an orange pencil and a blue pen. What color is the pencil? A: orange Q: On the floor, there is a black bowl, a pink necklace, and a gold pen. What color is the pen? A:",gold,6623,"Q: On the table, there is an orange pencil and a blue pen. What color is the pencil? A: orange Q: On the floor, there is a pink cup, a turquoise bowl, and an orange jug. What color is the cup? A:",pink,18217
"Q: On the desk, there is a teal plate, a turquoise necklace, and a brown envelope. What color is the envelope? A: brown Q: On the desk, I see a grey leash, a red necklace, and a purple lighter. What color is the lighter? A:",purple,24932,"Q: On the desk, there is a teal plate, a turquoise necklace, and a brown envelope. What color is the envelope? A: brown Q: On the desk, I see a brown necklace, a turquoise pen, and a teal bottle. What color is the bottle? A:",teal,94607
"Q: On the desk, you see a black bowl, a pink jug, and a teal pen. What color is the jug? A: pink Q: On the floor, there is a silver cup and a pink bowl. What color is the cup? A:",silver,14961,"Q: On the desk, you see a black bowl, a pink jug, and a teal pen. What color is the jug? A: pink Q: On the floor, there is a purple puzzle and a yellow ball. What color is the puzzle? A:",purple,24932
"Q: On the floor, you see a silver bracelet and a yellow leash. What color is the leash? A: yellow Q: On the table, you see a silver cup, a purple leash, and a pink textbook. What color is the textbook? A:",pink,18217,"Q: On the floor, you see a silver bracelet and a yellow leash. What color is the leash? A: yellow Q: On the table, you see a yellow pen, a brown textbook, and a purple puzzle. What color is the pen? A:",yellow,13753
"Q: On the desk, there is a pink jug, an orange puzzle, a brown bracelet, and a green bottle. What color is the puzzle? A: orange Q: On the table, you see a green lighter and a purple necklace. What color is the necklace? A:",purple,24932,"Q: On the desk, there is a pink jug, an orange puzzle, a brown bracelet, and a green bottle. What color is the puzzle? A: orange Q: On the table, you see a blue bottle and a grey jug. What color is the jug? A:",grey,19780
"Q: On the desk, you see a purple textbook, a silver leash, and a black mug. What color is the mug? A: black Q: On the table, there is a purple plate, a teal lighter, and a black pencil. What color is the plate? A:",purple,24932,"Q: On the desk, you see a purple textbook, a silver leash, and a black mug. What color is the mug? A: black Q: On the table, there is a green jug, a silver necklace, and a brown notebook. What color is the notebook? A:",brown,13876
"Q: On the table, you see a grey bottle and a teal envelope. What color is the bottle? A: grey Q: On the desk, there is a gold bottle and a silver envelope. What color is the envelope? A:",silver,14961,"Q: On the table, you see a grey bottle and a teal envelope. What color is the bottle? A: grey Q: On the desk, there is a pink plate and a black notebook. What color is the plate? A:",pink,18217
"Q: On the floor, I see an orange bottle, a green notebook, a blue jug, and a silver envelope. What color is the bottle? A: orange Q: On the floor, I see a pink plate and a grey envelope. What color is the plate? A:",pink,18217,"Q: On the floor, I see an orange bottle, a green notebook, a blue jug, and a silver envelope. What color is the bottle? A: orange Q: On the floor, I see a brown puzzle and a red bowl. What color is the puzzle? A:",brown,13876
