clean,clean_label,clean_idx,corrupted,corrupted_label,corrupted_idx
"Q: On the floor, I see a purple jug, a fuchsia necklace, and a mauve cup. What color is the cup? A: mauve Q: On the desk, there is a mauve textbook, a magenta bottle, a purple leash, and a blue ball. What color is the ball? A:",blue,3868,"Q: On the floor, I see a purple jug, a fuchsia necklace, and a mauve cup. What color is the cup? A: mauve Q: On the desk, there is a yellow pen, a pink necklace, an orange cup, and a burgundy mug. What color is the mug? A:",burgundy,106821
"Q: On the floor, there is a magenta ball, a turquoise plate, a burgundy bracelet, and a teal puzzle. What color is the puzzle? A: teal Q: On the desk, you see a grey mug, a mauve bracelet, a pink bottle, and a teal pen. What color is the mug? A:",grey,11455,"Q: On the floor, there is a magenta ball, a turquoise plate, a burgundy bracelet, and a teal puzzle. What color is the puzzle? A: teal Q: On the desk, you see a brown puzzle, a pink pencil, a fuchsia cup, and a red bottle. What color is the bottle? A:",red,3118
"Q: On the desk, I see a turquoise bracelet, a yellow mug, a silver lighter, and a mauve bottle. What color is the mug? A: yellow Q: On the desk, there is a silver mug, a teal bowl, a turquoise leash, and a black pen. What color is the mug? A:",silver,8343,"Q: On the desk, I see a turquoise bracelet, a yellow mug, a silver lighter, and a mauve bottle. What color is the mug? A: yellow Q: On the desk, there is a gold necklace, a grey lighter, a black jug, and a blue bottle. What color is the lighter? A:",grey,11455
"Q: On the table, there is a teal jug and a blue bottle. What color is the jug? A: teal Q: On the table, I see a teal bracelet, a yellow pen, and a mauve ball. What color is the pen? A:",yellow,8123,"Q: On the table, there is a teal jug and a blue bottle. What color is the jug? A: teal Q: On the table, I see a teal bottle, a silver jug, and a gold puzzle. What color is the jug? A:",silver,8343
"Q: On the floor, you see a red notebook and a black plate. What color is the plate? A: black Q: On the desk, you see a teal lighter, a pink jug, an orange cup, and a blue envelope. What color is the envelope? A:",blue,3868,"Q: On the floor, you see a red notebook and a black plate. What color is the plate? A: black Q: On the desk, you see a turquoise notebook, a burgundy pen, a gold bottle, and a magenta necklace. What color is the pen? A:",burgundy,106821
"Q: On the floor, I see a magenta pen, a teal textbook, and a mauve cup. What color is the textbook? A: teal Q: On the floor, there is a turquoise bowl, a green pen, and a burgundy mug. What color is the pen? A:",green,4433,"Q: On the floor, I see a magenta pen, a teal textbook, and a mauve cup. What color is the textbook? A: teal Q: On the floor, there is a magenta jug, a burgundy bowl, and a black plate. What color is the plate? A:",black,2656
"Q: On the table, I see a yellow leash, a brown notebook, and a magenta bowl. What color is the leash? A: yellow Q: On the floor, there is a purple envelope, a teal bracelet, and a mauve bowl. What color is the bowl? A:",mauve,173400,"Q: On the table, I see a yellow leash, a brown notebook, and a magenta bowl. What color is the leash? A: yellow Q: On the floor, there is a purple envelope, a yellow textbook, and a red jug. What color is the textbook? A:",yellow,8123
"Q: On the floor, there is a teal puzzle and a mauve bracelet. What color is the bracelet? A: mauve Q: On the floor, I see a teal cup, a black bottle, a magenta lighter, and a mauve mug. What color is the lighter? A:",magenta,121757,"Q: On the floor, there is a teal puzzle and a mauve bracelet. What color is the bracelet? A: mauve Q: On the floor, I see a green ball, a teal bowl, a gold necklace, and a blue textbook. What color is the bowl? A:",teal,88735
"Q: On the desk, I see a brown pencil, an orange pen, and a grey leash. What color is the leash? A: grey Q: On the floor, I see a black pencil, a red plate, and a magenta bottle. What color is the plate? A:",red,3118,"Q: On the desk, I see a brown pencil, an orange pen, and a grey leash. What color is the leash? A: grey Q: On the floor, I see a green bottle, a blue bracelet, and a turquoise pencil. What color is the bracelet? A:",blue,3868
"Q: On the floor, I see a purple bracelet, a yellow puzzle, and a teal envelope. What color is the envelope? A: teal Q: On the desk, there is a green bracelet and a purple notebook. What color is the bracelet? A:",green,4433,"Q: On the floor, I see a purple bracelet, a yellow puzzle, and a teal envelope. What color is the envelope? A: teal Q: On the desk, there is a silver textbook and a black plate. What color is the plate? A:",black,2656
"Q: On the floor, you see a gold jug, an orange envelope, a pink textbook, and a turquoise lighter. What color is the lighter? A: turquoise Q: On the desk, there is a red cup, a pink textbook, and a yellow notebook. What color is the textbook? A:",pink,9010,"Q: On the floor, you see a gold jug, an orange envelope, a pink textbook, and a turquoise lighter. What color is the lighter? A: turquoise Q: On the desk, there is a pink envelope, a mauve ball, and a grey pen. What color is the pen? A:",grey,11455
"Q: On the floor, there is a burgundy mug and a yellow textbook. What color is the mug? A: burgundy Q: On the table, there is a grey ball, a green mug, and a gold leash. What color is the ball? A:",grey,11455,"Q: On the floor, there is a burgundy mug and a yellow textbook. What color is the mug? A: burgundy Q: On the table, there is a black plate, an orange bowl, and a brown puzzle. What color is the bowl? A:",orange,10436
"Q: On the table, you see a gold necklace, a silver plate, a green leash, and an orange lighter. What color is the plate? A: silver Q: On the floor, I see a gold textbook, an orange bottle, and a magenta notebook. What color is the notebook? A:",magenta,121757,"Q: On the table, you see a gold necklace, a silver plate, a green leash, and an orange lighter. What color is the plate? A: silver Q: On the floor, I see a blue pencil, an orange envelope, and a pink bottle. What color is the envelope? A:",orange,10436
"Q: On the floor, there is a green leash, a grey bottle, a pink pen, and a teal bracelet. What color is the bottle? A: grey Q: On the floor, there is a teal bracelet, a grey leash, and a red lighter. What color is the lighter? A:",red,3118,"Q: On the floor, there is a green leash, a grey bottle, a pink pen, and a teal bracelet. What color is the bottle? A: grey Q: On the floor, there is a silver bowl, a purple bottle, and a brown pencil. What color is the bowl? A:",silver,8343
"Q: On the table, you see a gold puzzle, a blue ball, a brown cup, and a yellow textbook. What color is the textbook? A: yellow Q: On the desk, there is a brown bottle, a red lighter, and a fuchsia leash. What color is the bottle? A:",brown,8426,"Q: On the table, you see a gold puzzle, a blue ball, a brown cup, and a yellow textbook. What color is the textbook? A: yellow Q: On the desk, there is a grey necklace, a purple pencil, and a magenta envelope. What color is the envelope? A:",magenta,121757
"Q: On the floor, there is a black puzzle, a fuchsia ball, a silver pen, and a brown lighter. What color is the lighter? A: brown Q: On the desk, you see a red textbook and a magenta pencil. What color is the textbook? A:",red,3118,"Q: On the floor, there is a black puzzle, a fuchsia ball, a silver pen, and a brown lighter. What color is the lighter? A: brown Q: On the desk, you see a mauve plate and a green notebook. What color is the plate? A:",mauve,173400
"Q: On the floor, you see a turquoise bowl, a green necklace, and a silver cup. What color is the bowl? A: turquoise Q: On the floor, you see a green mug, a grey bracelet, and a black bottle. What color is the mug? A:",green,4433,"Q: On the floor, you see a turquoise bowl, a green necklace, and a silver cup. What color is the bowl? A: turquoise Q: On the floor, you see a gold cup, a pink bottle, and a brown ball. What color is the bottle? A:",pink,9010
"Q: On the floor, I see a pink necklace and a turquoise lighter. What color is the lighter? A: turquoise Q: On the table, you see a silver bottle, a purple textbook, and a fuchsia bowl. What color is the bowl? A:",fuchsia,192521,"Q: On the floor, I see a pink necklace and a turquoise lighter. What color is the lighter? A: turquoise Q: On the table, you see a magenta pen, a black notebook, and a turquoise bottle. What color is the pen? A:",magenta,121757
"Q: On the desk, you see a magenta plate and a black puzzle. What color is the plate? A: magenta Q: On the table, there is a green cup, a teal pencil, a grey puzzle, and a mauve pen. What color is the cup? A:",green,4433,"Q: On the desk, you see a magenta plate and a black puzzle. What color is the plate? A: magenta Q: On the table, there is an orange envelope, a turquoise textbook, a green mug, and a fuchsia notebook. What color is the textbook? A:",turquoise,64197
"Q: On the floor, there is a yellow lighter, a gold envelope, and a pink plate. What color is the envelope? A: gold Q: On the table, I see an orange pencil and a grey cup. What color is the cup? A:",grey,11455,"Q: On the floor, there is a yellow lighter, a gold envelope, and a pink plate. What color is the envelope? A: gold Q: On the table, I see a silver puzzle and a green ball. What color is the ball? A:",green,4433
"Q: On the floor, you see a brown pencil, a silver bowl, a pink jug, and a teal lighter. What color is the pencil? A: brown Q: On the desk, I see a red textbook, a teal pencil, and a purple bowl. What color is the pencil? A:",teal,88735,"Q: On the floor, you see a brown pencil, a silver bowl, a pink jug, and a teal lighter. What color is the pencil? A: brown Q: On the desk, I see a red leash, a fuchsia plate, and a purple bracelet. What color is the plate? A:",fuchsia,192521
"Q: On the floor, I see a purple jug, a red necklace, a mauve envelope, and a blue cup. What color is the cup? A: blue Q: On the floor, there is a turquoise bracelet, a magenta envelope, a red textbook, and a silver bottle. What color is the envelope? A:",magenta,121757,"Q: On the floor, I see a purple jug, a red necklace, a mauve envelope, and a blue cup. What color is the cup? A: blue Q: On the floor, there is a grey textbook, a black necklace, a burgundy pencil, and a purple bowl. What color is the textbook? A:",grey,11455
"Q: On the floor, there is a blue mug and a burgundy plate. What color is the plate? A: burgundy Q: On the floor, I see a blue notebook, a gold leash, and a burgundy textbook. What color is the leash? A:",gold,4394,"Q: On the floor, there is a blue mug and a burgundy plate. What color is the plate? A: burgundy Q: On the floor, I see a gold leash, a red plate, and a pink lighter. What color is the lighter? A:",pink,9010
"Q: On the floor, I see an orange notebook, a mauve jug, and a purple bottle. What color is the bottle? A: purple Q: On the table, you see a yellow jug, a purple mug, an orange envelope, and a burgundy pencil. What color is the jug? A:",yellow,8123,"Q: On the floor, I see an orange notebook, a mauve jug, and a purple bottle. What color is the bottle? A: purple Q: On the table, you see a purple bracelet, a red bottle, a silver cup, and an orange puzzle. What color is the bottle? A:",red,3118
"Q: On the table, there is a pink mug, a brown leash, and a mauve bottle. What color is the bottle? A: mauve Q: On the table, there is a blue lighter and a mauve pen. What color is the lighter? A:",blue,3868,"Q: On the table, there is a pink mug, a brown leash, and a mauve bottle. What color is the bottle? A: mauve Q: On the table, there is a magenta pen and a pink pencil. What color is the pen? A:",magenta,121757
"Q: On the desk, I see an orange plate, a silver bracelet, and a purple pencil. What color is the plate? A: orange Q: On the table, there is a burgundy bowl and a red plate. What color is the bowl? A:",burgundy,106821,"Q: On the desk, I see an orange plate, a silver bracelet, and a purple pencil. What color is the plate? A: orange Q: On the table, there is a teal jug and an orange textbook. What color is the jug? A:",teal,88735
"Q: On the desk, I see a silver pencil, a grey cup, and a yellow envelope. What color is the envelope? A: yellow Q: On the floor, there is a grey necklace and a purple pencil. What color is the necklace? A:",grey,11455,"Q: On the desk, I see a silver pencil, a grey cup, and a yellow envelope. What color is the envelope? A: yellow Q: On the floor, there is a yellow pencil and a green bracelet. What color is the pencil? A:",yellow,8123
"Q: On the floor, you see a silver notebook, a pink bowl, a black lighter, and a gold leash. What color is the lighter? A: black Q: On the floor, there is a purple textbook, a mauve cup, and a brown bowl. What color is the cup? A:",mauve,173400,"Q: On the floor, you see a silver notebook, a pink bowl, a black lighter, and a gold leash. What color is the lighter? A: black Q: On the floor, there is a magenta notebook, a fuchsia jug, and a mauve leash. What color is the jug? A:",fuchsia,192521
"Q: On the table, there is a burgundy lighter and a magenta jug. What color is the lighter? A: burgundy Q: On the table, there is a magenta pencil, a green leash, an orange necklace, and a fuchsia bracelet. What color is the leash? A:",green,4433,"Q: On the table, there is a burgundy lighter and a magenta jug. What color is the lighter? A: burgundy Q: On the table, there is a silver mug, a yellow envelope, a grey textbook, and a purple pen. What color is the envelope? A:",yellow,8123
"Q: On the desk, you see a burgundy lighter, a teal mug, an orange pencil, and a yellow leash. What color is the mug? A: teal Q: On the desk, I see a blue leash and a silver bowl. What color is the bowl? A:",silver,8343,"Q: On the desk, you see a burgundy lighter, a teal mug, an orange pencil, and a yellow leash. What color is the mug? A: teal Q: On the desk, I see a turquoise jug and a pink envelope. What color is the jug? A:",turquoise,64197
"Q: On the desk, I see a purple mug, a yellow necklace, and a turquoise lighter. What color is the necklace? A: yellow Q: On the desk, I see a green pen, a gold ball, and an orange bracelet. What color is the bracelet? A:",orange,10436,"Q: On the desk, I see a purple mug, a yellow necklace, and a turquoise lighter. What color is the necklace? A: yellow Q: On the desk, I see a mauve notebook, a blue cup, and a black lighter. What color is the cup? A:",blue,3868
"Q: On the desk, there is a pink bowl and an orange necklace. What color is the necklace? A: orange Q: On the desk, there is a brown lighter and a fuchsia ball. What color is the lighter? A:",brown,8426,"Q: On the desk, there is a pink bowl and an orange necklace. What color is the necklace? A: orange Q: On the desk, there is a black pencil and a magenta notebook. What color is the notebook? A:",magenta,121757
"Q: On the table, you see a magenta pen and a green leash. What color is the pen? A: magenta Q: On the floor, there is a fuchsia textbook, a teal ball, a magenta puzzle, and a yellow jug. What color is the ball? A:",teal,88735,"Q: On the table, you see a magenta pen and a green leash. What color is the pen? A: magenta Q: On the floor, there is a silver jug, a burgundy cup, a red lighter, and a green mug. What color is the cup? A:",burgundy,106821
"Q: On the floor, I see a green mug, a silver notebook, a purple lighter, and a gold jug. What color is the lighter? A: purple Q: On the floor, there is a burgundy plate and a turquoise cup. What color is the cup? A:",turquoise,64197,"Q: On the floor, I see a green mug, a silver notebook, a purple lighter, and a gold jug. What color is the lighter? A: purple Q: On the floor, there is a grey envelope and a fuchsia lighter. What color is the envelope? A:",grey,11455
"Q: On the desk, I see a green puzzle, a mauve necklace, a black pen, and a teal lighter. What color is the necklace? A: mauve Q: On the table, I see a black lighter, a grey cup, a mauve ball, and a green puzzle. What color is the cup? A:",grey,11455,"Q: On the desk, I see a green puzzle, a mauve necklace, a black pen, and a teal lighter. What color is the necklace? A: mauve Q: On the table, I see a gold leash, a purple ball, a black bracelet, and a silver lighter. What color is the lighter? A:",silver,8343
"Q: On the desk, I see a magenta notebook, a black bottle, and a red mug. What color is the notebook? A: magenta Q: On the floor, I see a fuchsia bracelet and a blue lighter. What color is the lighter? A:",blue,3868,"Q: On the desk, I see a magenta notebook, a black bottle, and a red mug. What color is the notebook? A: magenta Q: On the floor, I see a pink jug and a mauve pencil. What color is the jug? A:",pink,9010
"Q: On the floor, I see a mauve cup and a pink bowl. What color is the cup? A: mauve Q: On the floor, there is a magenta necklace, a yellow pen, and a grey bracelet. What color is the bracelet? A:",grey,11455,"Q: On the floor, I see a mauve cup and a pink bowl. What color is the cup? A: mauve Q: On the floor, there is a pink puzzle, a red bottle, and a mauve textbook. What color is the puzzle? A:",pink,9010
"Q: On the floor, there is a pink puzzle, a teal lighter, a green bottle, and an orange mug. What color is the bottle? A: green Q: On the floor, I see a teal pen, a grey notebook, a blue jug, and a fuchsia envelope. What color is the envelope? A:",fuchsia,192521,"Q: On the floor, there is a pink puzzle, a teal lighter, a green bottle, and an orange mug. What color is the bottle? A: green Q: On the floor, I see a yellow cup, a grey puzzle, a purple bottle, and a turquoise bowl. What color is the puzzle? A:",grey,11455
"Q: On the desk, you see a mauve bottle and a magenta plate. What color is the plate? A: magenta Q: On the desk, I see a gold envelope and a pink leash. What color is the leash? A:",pink,9010,"Q: On the desk, you see a mauve bottle and a magenta plate. What color is the plate? A: magenta Q: On the desk, I see a blue textbook and a red cup. What color is the textbook? A:",blue,3868
"Q: On the desk, I see an orange envelope, a gold pencil, a black bracelet, and a pink notebook. What color is the envelope? A: orange Q: On the desk, I see a black leash and a grey cup. What color is the cup? A:",grey,11455,"Q: On the desk, I see an orange envelope, a gold pencil, a black bracelet, and a pink notebook. What color is the envelope? A: orange Q: On the desk, I see a silver notebook and a red textbook. What color is the notebook? A:",silver,8343
"Q: On the table, there is an orange jug and a turquoise notebook. What color is the jug? A: orange Q: On the floor, there is a silver pen, a teal jug, a magenta puzzle, and a blue lighter. What color is the pen? A:",silver,8343,"Q: On the table, there is an orange jug and a turquoise notebook. What color is the jug? A: orange Q: On the floor, there is a turquoise plate, a brown bottle, a silver lighter, and a blue mug. What color is the mug? A:",blue,3868
"Q: On the floor, you see a blue lighter, a black bracelet, and a purple bowl. What color is the bowl? A: purple Q: On the floor, there is a black puzzle and a fuchsia ball. What color is the ball? A:",fuchsia,192521,"Q: On the floor, you see a blue lighter, a black bracelet, and a purple bowl. What color is the bowl? A: purple Q: On the floor, there is a turquoise pencil and a pink necklace. What color is the necklace? A:",pink,9010
"Q: On the table, I see a magenta mug, a black bottle, a burgundy envelope, and a red puzzle. What color is the puzzle? A: red Q: On the table, there is a burgundy ball, a blue envelope, and a silver mug. What color is the envelope? A:",blue,3868,"Q: On the table, I see a magenta mug, a black bottle, a burgundy envelope, and a red puzzle. What color is the puzzle? A: red Q: On the table, there is a black plate, a burgundy pen, and a red puzzle. What color is the puzzle? A:",red,3118
"Q: On the floor, I see a green plate and a silver cup. What color is the cup? A: silver Q: On the desk, there is a red cup, a silver pen, a magenta textbook, and a blue notebook. What color is the pen? A:",silver,8343,"Q: On the floor, I see a green plate and a silver cup. What color is the cup? A: silver Q: On the desk, there is a brown bottle, an orange envelope, a blue lighter, and a teal cup. What color is the lighter? A:",blue,3868
"Q: On the desk, you see a black necklace, a teal pencil, a fuchsia cup, and a silver jug. What color is the jug? A: silver Q: On the table, I see a black lighter and a grey notebook. What color is the lighter? A:",black,2656,"Q: On the desk, you see a black necklace, a teal pencil, a fuchsia cup, and a silver jug. What color is the jug? A: silver Q: On the table, I see a green bracelet and an orange cup. What color is the cup? A:",orange,10436
"Q: On the desk, you see a turquoise bowl, a yellow puzzle, a pink notebook, and a brown envelope. What color is the bowl? A: turquoise Q: On the desk, you see a turquoise textbook, an orange notebook, a black envelope, and a red cup. What color is the cup? A:",red,3118,"Q: On the desk, you see a turquoise bowl, a yellow puzzle, a pink notebook, and a brown envelope. What color is the bowl? A: turquoise Q: On the desk, you see a red cup, a fuchsia textbook, a green bottle, and a blue mug. What color is the bottle? A:",green,4433
"Q: On the desk, I see an orange bowl, a fuchsia lighter, and a teal cup. What color is the lighter? A: fuchsia Q: On the table, I see a purple leash and a mauve pen. What color is the pen? A:",mauve,173400,"Q: On the desk, I see an orange bowl, a fuchsia lighter, and a teal cup. What color is the lighter? A: fuchsia Q: On the table, I see a magenta envelope and a turquoise mug. What color is the mug? A:",turquoise,64197
"Q: On the desk, there is a red bracelet, a yellow ball, a magenta lighter, and a black pen. What color is the pen? A: black Q: On the desk, I see a burgundy textbook, a mauve lighter, and a silver envelope. What color is the textbook? A:",burgundy,106821,"Q: On the desk, there is a red bracelet, a yellow ball, a magenta lighter, and a black pen. What color is the pen? A: black Q: On the desk, I see a grey pencil, a turquoise plate, and a fuchsia mug. What color is the pencil? A:",grey,11455
"Q: On the desk, I see a brown pencil, a blue jug, and a turquoise notebook. What color is the pencil? A: brown Q: On the table, you see a grey textbook, a green ball, a fuchsia bottle, and a teal jug. What color is the bottle? A:",fuchsia,192521,"Q: On the desk, I see a brown pencil, a blue jug, and a turquoise notebook. What color is the pencil? A: brown Q: On the table, you see a green bottle, a mauve mug, a blue necklace, and an orange jug. What color is the bottle? A:",green,4433
"Q: On the table, there is a yellow pen, a purple bowl, and a grey envelope. What color is the envelope? A: grey Q: On the table, I see a burgundy cup, an orange textbook, and a teal ball. What color is the cup? A:",burgundy,106821,"Q: On the table, there is a yellow pen, a purple bowl, and a grey envelope. What color is the envelope? A: grey Q: On the table, I see a gold jug, a blue bottle, and a green necklace. What color is the bottle? A:",blue,3868
"Q: On the table, there is a burgundy envelope and a blue plate. What color is the envelope? A: burgundy Q: On the desk, you see a pink jug, a magenta bracelet, and a purple cup. What color is the jug? A:",pink,9010,"Q: On the table, there is a burgundy envelope and a blue plate. What color is the envelope? A: burgundy Q: On the desk, you see a pink cup, a gold notebook, and a fuchsia pen. What color is the pen? A:",fuchsia,192521
"Q: On the table, there is a blue bowl and a brown notebook. What color is the notebook? A: brown Q: On the floor, there is a brown leash, an orange envelope, and a red ball. What color is the envelope? A:",orange,10436,"Q: On the table, there is a blue bowl and a brown notebook. What color is the notebook? A: brown Q: On the floor, there is a black bottle, a pink cup, and a grey bowl. What color is the cup? A:",pink,9010
"Q: On the table, I see a grey notebook and a burgundy cup. What color is the notebook? A: grey Q: On the desk, there is a burgundy textbook, a brown necklace, a grey puzzle, and a silver pen. What color is the textbook? A:",burgundy,106821,"Q: On the table, I see a grey notebook and a burgundy cup. What color is the notebook? A: grey Q: On the desk, there is a purple cup, a yellow plate, a mauve leash, and a fuchsia ball. What color is the plate? A:",yellow,8123
"Q: On the floor, I see a yellow mug and a purple lighter. What color is the lighter? A: purple Q: On the floor, you see a turquoise leash, a grey pencil, a pink ball, and a blue puzzle. What color is the ball? A:",pink,9010,"Q: On the floor, I see a yellow mug and a purple lighter. What color is the lighter? A: purple Q: On the floor, you see a magenta necklace, an orange plate, a silver mug, and a grey notebook. What color is the notebook? A:",grey,11455
"Q: On the desk, you see a silver bowl, a pink notebook, a turquoise bottle, and a red pen. What color is the bowl? A: silver Q: On the table, there is a black necklace, an orange bracelet, a mauve pencil, and a red leash. What color is the leash? A:",red,3118,"Q: On the desk, you see a silver bowl, a pink notebook, a turquoise bottle, and a red pen. What color is the bowl? A: silver Q: On the table, there is a pink envelope, a magenta bottle, a silver jug, and a burgundy textbook. What color is the textbook? A:",burgundy,106821
"Q: On the desk, I see a green bottle, a black cup, and a gold bowl. What color is the bottle? A: green Q: On the floor, there is a gold ball, an orange jug, and a magenta pen. What color is the pen? A:",magenta,121757,"Q: On the desk, I see a green bottle, a black cup, and a gold bowl. What color is the bottle? A: green Q: On the floor, there is a brown plate, a fuchsia textbook, and a black bowl. What color is the textbook? A:",fuchsia,192521
"Q: On the floor, there is a black bottle, a fuchsia leash, and a green plate. What color is the plate? A: green Q: On the desk, there is a purple ball, a turquoise envelope, and a burgundy puzzle. What color is the ball? A:",purple,15811,"Q: On the floor, there is a black bottle, a fuchsia leash, and a green plate. What color is the plate? A: green Q: On the desk, there is a magenta jug, a turquoise mug, and a blue ball. What color is the jug? A:",magenta,121757
"Q: On the floor, there is a magenta cup, a silver pen, a blue textbook, and a purple plate. What color is the textbook? A: blue Q: On the floor, you see a burgundy notebook and a grey bracelet. What color is the bracelet? A:",grey,11455,"Q: On the floor, there is a magenta cup, a silver pen, a blue textbook, and a purple plate. What color is the textbook? A: blue Q: On the floor, you see a fuchsia mug and a silver plate. What color is the mug? A:",fuchsia,192521
"Q: On the table, there is a brown bowl and a black lighter. What color is the lighter? A: black Q: On the table, I see a silver plate and a fuchsia lighter. What color is the lighter? A:",fuchsia,192521,"Q: On the table, there is a brown bowl and a black lighter. What color is the lighter? A: black Q: On the table, I see a grey pen and a teal necklace. What color is the necklace? A:",teal,88735
"Q: On the desk, I see a purple envelope, an orange notebook, a mauve bottle, and a burgundy puzzle. What color is the envelope? A: purple Q: On the floor, there is a turquoise necklace, a yellow jug, a black ball, and a burgundy pencil. What color is the necklace? A:",turquoise,64197,"Q: On the desk, I see a purple envelope, an orange notebook, a mauve bottle, and a burgundy puzzle. What color is the envelope? A: purple Q: On the floor, there is a teal pencil, a gold puzzle, a magenta bracelet, and a silver mug. What color is the pencil? A:",teal,88735
"Q: On the floor, there is a silver mug and a magenta pencil. What color is the pencil? A: magenta Q: On the desk, there is a turquoise bowl, a green leash, a blue notebook, and a gold puzzle. What color is the bowl? A:",turquoise,64197,"Q: On the floor, there is a silver mug and a magenta pencil. What color is the pencil? A: magenta Q: On the desk, there is a burgundy leash, a mauve jug, a grey pen, and a red envelope. What color is the pen? A:",grey,11455
"Q: On the desk, there is a mauve leash and a silver bowl. What color is the bowl? A: silver Q: On the table, you see a fuchsia mug, a pink ball, a grey textbook, and a blue envelope. What color is the textbook? A:",grey,11455,"Q: On the desk, there is a mauve leash and a silver bowl. What color is the bowl? A: silver Q: On the table, you see a black bracelet, a brown pencil, a red necklace, and a gold cup. What color is the pencil? A:",brown,8426
"Q: On the table, there is a brown leash, a yellow jug, and a turquoise bracelet. What color is the bracelet? A: turquoise Q: On the table, I see a gold pen, a magenta textbook, an orange ball, and a yellow envelope. What color is the pen? A:",gold,4394,"Q: On the table, there is a brown leash, a yellow jug, and a turquoise bracelet. What color is the bracelet? A: turquoise Q: On the table, I see a pink jug, a yellow ball, a fuchsia necklace, and a teal envelope. What color is the necklace? A:",fuchsia,192521
"Q: On the table, I see a green bracelet, a pink cup, and a purple mug. What color is the bracelet? A: green Q: On the desk, you see a turquoise ball, a blue necklace, and a pink bracelet. What color is the ball? A:",turquoise,64197,"Q: On the table, I see a green bracelet, a pink cup, and a purple mug. What color is the bracelet? A: green Q: On the desk, you see an orange necklace, a teal lighter, and a turquoise mug. What color is the lighter? A:",teal,88735
"Q: On the floor, I see a yellow bottle, a silver bowl, a turquoise envelope, and a purple textbook. What color is the bowl? A: silver Q: On the table, you see a red cup, a green puzzle, a purple bottle, and a silver pen. What color is the puzzle? A:",green,4433,"Q: On the floor, I see a yellow bottle, a silver bowl, a turquoise envelope, and a purple textbook. What color is the bowl? A: silver Q: On the table, you see a gold bowl, a red jug, a silver lighter, and a yellow plate. What color is the plate? A:",yellow,8123
"Q: On the table, you see a fuchsia necklace and a grey envelope. What color is the envelope? A: grey Q: On the floor, you see a burgundy textbook and a black bowl. What color is the bowl? A:",black,2656,"Q: On the table, you see a fuchsia necklace and a grey envelope. What color is the envelope? A: grey Q: On the floor, you see a purple ball and a teal plate. What color is the ball? A:",purple,15811
"Q: On the desk, you see a blue mug, a grey necklace, an orange ball, and a red pen. What color is the ball? A: orange Q: On the table, I see a silver ball and a magenta bottle. What color is the bottle? A:",magenta,121757,"Q: On the desk, you see a blue mug, a grey necklace, an orange ball, and a red pen. What color is the ball? A: orange Q: On the table, I see a blue plate and a silver pen. What color is the pen? A:",silver,8343
"Q: On the desk, I see a silver cup, a blue puzzle, an orange plate, and a red textbook. What color is the textbook? A: red Q: On the floor, I see a burgundy cup and a turquoise puzzle. What color is the cup? A:",burgundy,106821,"Q: On the desk, I see a silver cup, a blue puzzle, an orange plate, and a red textbook. What color is the textbook? A: red Q: On the floor, I see a black bracelet and a red pencil. What color is the bracelet? A:",black,2656
"Q: On the table, I see an orange mug and a burgundy pen. What color is the pen? A: burgundy Q: On the desk, I see a turquoise pencil, a gold mug, an orange textbook, and a teal ball. What color is the textbook? A:",orange,10436,"Q: On the table, I see an orange mug and a burgundy pen. What color is the pen? A: burgundy Q: On the desk, I see a purple mug, a blue bowl, a gold necklace, and a mauve pen. What color is the pen? A:",mauve,173400
"Q: On the table, there is a brown bowl and a teal cup. What color is the bowl? A: brown Q: On the table, I see a black textbook, a brown puzzle, a magenta pencil, and a pink envelope. What color is the pencil? A:",magenta,121757,"Q: On the table, there is a brown bowl and a teal cup. What color is the bowl? A: brown Q: On the table, I see an orange leash, a black lighter, a red bracelet, and a yellow mug. What color is the bracelet? A:",red,3118
"Q: On the desk, I see a green notebook, a magenta lighter, and a pink leash. What color is the leash? A: pink Q: On the desk, you see a teal plate, a red bottle, a pink jug, and a blue textbook. What color is the jug? A:",pink,9010,"Q: On the desk, I see a green notebook, a magenta lighter, and a pink leash. What color is the leash? A: pink Q: On the desk, you see a pink leash, a yellow mug, a gold bottle, and a purple pencil. What color is the mug? A:",yellow,8123
"Q: On the table, I see a purple pen, an orange pencil, and a blue puzzle. What color is the puzzle? A: blue Q: On the desk, I see a brown pen and a turquoise bracelet. What color is the pen? A:",brown,8426,"Q: On the table, I see a purple pen, an orange pencil, and a blue puzzle. What color is the puzzle? A: blue Q: On the desk, I see an orange jug and a mauve ball. What color is the ball? A:",mauve,173400
"Q: On the table, you see a fuchsia lighter, a silver puzzle, and a magenta envelope. What color is the envelope? A: magenta Q: On the desk, there is a fuchsia bowl, a purple leash, a teal puzzle, and a turquoise bracelet. What color is the puzzle? A:",teal,88735,"Q: On the table, you see a fuchsia lighter, a silver puzzle, and a magenta envelope. What color is the envelope? A: magenta Q: On the desk, there is a purple plate, a red envelope, a brown textbook, and a grey bottle. What color is the textbook? A:",brown,8426
"Q: On the table, there is a silver pencil, a blue plate, a brown leash, and a fuchsia envelope. What color is the plate? A: blue Q: On the floor, you see a fuchsia cup, a yellow leash, a grey notebook, and a green bottle. What color is the cup? A:",fuchsia,192521,"Q: On the table, there is a silver pencil, a blue plate, a brown leash, and a fuchsia envelope. What color is the plate? A: blue Q: On the floor, you see a teal plate, a mauve jug, a fuchsia bowl, and a silver pencil. What color is the plate? A:",teal,88735
