clean,clean_label,clean_idx,corrupted,corrupted_label,corrupted_idx
"Q: On the desk, you see a black jug and a pink envelope. What color is the envelope? A: pink Q: On the floor, I see a pink ball, a red puzzle, and a gold envelope. What color is the puzzle? A:",red,2266,"Q: On the desk, you see a black jug and a pink envelope. What color is the envelope? A: pink Q: On the floor, I see a purple textbook, a red bottle, and an orange leash. What color is the leash? A:",orange,10912
"Q: On the floor, you see a brown bowl and a silver necklace. What color is the bowl? A: brown Q: On the table, you see a gold textbook and a black mug. What color is the mug? A:",black,2042,"Q: On the floor, you see a brown bowl and a silver necklace. What color is the bowl? A: brown Q: On the table, you see a purple bottle and a yellow leash. What color is the bottle? A:",purple,14032
"Q: On the desk, I see a gold puzzle, a brown leash, a pink plate, and a blue cup. What color is the cup? A: blue Q: On the table, you see a yellow mug and a brown pen. What color is the pen? A:",brown,7586,"Q: On the desk, I see a gold puzzle, a brown leash, a pink plate, and a blue cup. What color is the cup? A: blue Q: On the table, you see a brown textbook and a silver ball. What color is the ball? A:",silver,8465
"Q: On the floor, there is a silver bowl and a black puzzle. What color is the puzzle? A: black Q: On the table, there is a yellow notebook, a purple mug, a grey jug, and a brown necklace. What color is the notebook? A:",yellow,7872,"Q: On the floor, there is a silver bowl and a black puzzle. What color is the puzzle? A: black Q: On the table, there is a silver bracelet, a pink bottle, a green necklace, and a blue lighter. What color is the bracelet? A:",silver,8465
"Q: On the floor, you see a grey jug and a yellow leash. What color is the jug? A: grey Q: On the floor, I see a grey necklace, a brown notebook, and an orange ball. What color is the ball? A:",orange,10912,"Q: On the floor, you see a grey jug and a yellow leash. What color is the jug? A: grey Q: On the floor, I see a red notebook, a pink necklace, and a black envelope. What color is the necklace? A:",pink,11398
"Q: On the desk, there is a yellow bottle, a red pencil, a green ball, and a grey lighter. What color is the ball? A: green Q: On the table, you see a pink puzzle and an orange necklace. What color is the puzzle? A:",pink,11398,"Q: On the desk, there is a yellow bottle, a red pencil, a green ball, and a grey lighter. What color is the ball? A: green Q: On the table, you see an orange mug and a blue plate. What color is the plate? A:",blue,4171
"Q: On the table, you see a yellow envelope and a green jug. What color is the envelope? A: yellow Q: On the table, I see a red ball, a brown envelope, and a green textbook. What color is the envelope? A:",brown,7586,"Q: On the table, you see a yellow envelope and a green jug. What color is the envelope? A: yellow Q: On the table, I see a purple bracelet, a black mug, and a yellow lighter. What color is the lighter? A:",yellow,7872
"Q: On the table, I see a pink bottle, an orange bowl, and a blue ball. What color is the ball? A: blue Q: On the table, I see a purple plate and a red pen. What color is the plate? A:",purple,14032,"Q: On the table, I see a pink bottle, an orange bowl, and a blue ball. What color is the ball? A: blue Q: On the table, I see an orange puzzle and a red envelope. What color is the envelope? A:",red,2266
"Q: On the floor, there is a yellow ball, a green cup, and a purple pencil. What color is the pencil? A: purple Q: On the desk, there is a blue notebook, a purple leash, a yellow pen, and a gold bowl. What color is the pen? A:",yellow,7872,"Q: On the floor, there is a yellow ball, a green cup, and a purple pencil. What color is the pencil? A: purple Q: On the desk, there is a red cup, a yellow bowl, a green envelope, and a purple puzzle. What color is the puzzle? A:",purple,14032
"Q: On the table, I see a green leash and a yellow puzzle. What color is the leash? A: green Q: On the desk, you see a pink puzzle, a blue pen, a green mug, and a black cup. What color is the cup? A:",black,2042,"Q: On the table, I see a green leash and a yellow puzzle. What color is the leash? A: green Q: On the desk, you see a silver cup, a green ball, a pink bracelet, and a yellow plate. What color is the ball? A:",green,4077
"Q: On the floor, I see a yellow pencil, a silver bottle, a red mug, and an orange textbook. What color is the mug? A: red Q: On the desk, there is a red pencil, a pink leash, a yellow mug, and a silver jug. What color is the jug? A:",silver,8465,"Q: On the floor, I see a yellow pencil, a silver bottle, a red mug, and an orange textbook. What color is the mug? A: red Q: On the desk, there is a blue lighter, a silver ball, a yellow notebook, and an orange puzzle. What color is the notebook? A:",yellow,7872
"Q: On the table, you see a blue textbook and an orange bowl. What color is the textbook? A: blue Q: On the table, I see a silver envelope, a purple notebook, and a red jug. What color is the envelope? A:",silver,8465,"Q: On the table, you see a blue textbook and an orange bowl. What color is the textbook? A: blue Q: On the table, I see a blue puzzle, a yellow jug, and a purple bracelet. What color is the jug? A:",yellow,7872
"Q: On the floor, I see an orange bracelet and a red notebook. What color is the notebook? A: red Q: On the table, you see a purple textbook and a green lighter. What color is the textbook? A:",purple,14032,"Q: On the floor, I see an orange bracelet and a red notebook. What color is the notebook? A: red Q: On the table, you see an orange jug and a pink bracelet. What color is the bracelet? A:",pink,11398
"Q: On the table, you see a yellow plate and a brown jug. What color is the jug? A: brown Q: On the floor, you see a blue cup, a gold notebook, and a red leash. What color is the leash? A:",red,2266,"Q: On the table, you see a yellow plate and a brown jug. What color is the jug? A: brown Q: On the floor, you see a red lighter, a pink bracelet, and a brown notebook. What color is the notebook? A:",brown,7586
"Q: On the floor, there is a red pencil, an orange bracelet, and a blue leash. What color is the leash? A: blue Q: On the table, you see a silver necklace and a gold cup. What color is the necklace? A:",silver,8465,"Q: On the floor, there is a red pencil, an orange bracelet, and a blue leash. What color is the leash? A: blue Q: On the table, you see a grey plate and a purple mug. What color is the plate? A:",grey,13791
"Q: On the desk, I see a green mug and a blue notebook. What color is the mug? A: green Q: On the floor, you see a yellow pencil, a red lighter, an orange jug, and a pink ball. What color is the pencil? A:",yellow,7872,"Q: On the desk, I see a green mug and a blue notebook. What color is the mug? A: green Q: On the floor, you see a yellow lighter, a green textbook, a red bowl, and a silver mug. What color is the mug? A:",silver,8465
"Q: On the desk, I see a silver jug and a green mug. What color is the jug? A: silver Q: On the floor, I see a black bowl, a grey leash, and a green textbook. What color is the bowl? A:",black,2042,"Q: On the desk, I see a silver jug and a green mug. What color is the jug? A: silver Q: On the floor, I see a black envelope, a brown pen, and a blue jug. What color is the jug? A:",blue,4171
"Q: On the desk, you see a brown envelope, a black ball, a red notebook, and a silver lighter. What color is the envelope? A: brown Q: On the floor, there is a purple bracelet, a black plate, a green envelope, and a brown leash. What color is the leash? A:",brown,7586,"Q: On the desk, you see a brown envelope, a black ball, a red notebook, and a silver lighter. What color is the envelope? A: brown Q: On the floor, there is a red pen, a black envelope, a pink bracelet, and a purple cup. What color is the cup? A:",purple,14032
"Q: On the desk, there is a yellow envelope, a grey puzzle, and an orange pencil. What color is the envelope? A: yellow Q: On the floor, there is a blue pen, a green ball, and a black leash. What color is the ball? A:",green,4077,"Q: On the desk, there is a yellow envelope, a grey puzzle, and an orange pencil. What color is the envelope? A: yellow Q: On the floor, there is an orange bowl, a yellow cup, and a green jug. What color is the bowl? A:",orange,10912
"Q: On the floor, you see a black bowl and a grey lighter. What color is the bowl? A: black Q: On the table, there is a pink leash, a yellow pencil, and a gold puzzle. What color is the leash? A:",pink,11398,"Q: On the floor, you see a black bowl and a grey lighter. What color is the bowl? A: black Q: On the table, there is a black jug, a silver mug, and a pink pencil. What color is the mug? A:",silver,8465
"Q: On the floor, you see a red textbook and a black envelope. What color is the textbook? A: red Q: On the desk, you see a black pen, a pink textbook, and an orange envelope. What color is the pen? A:",black,2042,"Q: On the floor, you see a red textbook and a black envelope. What color is the textbook? A: red Q: On the desk, you see a pink envelope, an orange mug, and a red notebook. What color is the envelope? A:",pink,11398
"Q: On the floor, you see a grey notebook and a blue textbook. What color is the textbook? A: blue Q: On the table, I see a gold cup, a blue bottle, a green lighter, and a brown ball. What color is the bottle? A:",blue,4171,"Q: On the floor, you see a grey notebook and a blue textbook. What color is the textbook? A: blue Q: On the table, I see a blue textbook, a green bowl, a yellow pen, and a pink notebook. What color is the bowl? A:",green,4077
"Q: On the desk, I see a green bracelet, a pink cup, an orange bottle, and a black ball. What color is the bottle? A: orange Q: On the table, there is a yellow lighter and a grey leash. What color is the lighter? A:",yellow,7872,"Q: On the desk, I see a green bracelet, a pink cup, an orange bottle, and a black ball. What color is the bottle? A: orange Q: On the table, there is a yellow necklace and a purple notebook. What color is the notebook? A:",purple,14032
"Q: On the desk, there is an orange envelope and a grey ball. What color is the envelope? A: orange Q: On the floor, there is an orange necklace, a black ball, a silver lighter, and a purple textbook. What color is the textbook? A:",purple,14032,"Q: On the desk, there is an orange envelope and a grey ball. What color is the envelope? A: orange Q: On the floor, there is a blue envelope, a gold cup, a yellow jug, and a red leash. What color is the jug? A:",yellow,7872
"Q: On the table, I see a yellow bottle, a blue textbook, a red bracelet, and a pink ball. What color is the textbook? A: blue Q: On the desk, there is a pink cup, a gold plate, and a silver ball. What color is the cup? A:",pink,11398,"Q: On the table, I see a yellow bottle, a blue textbook, a red bracelet, and a pink ball. What color is the textbook? A: blue Q: On the desk, there is a green jug, a red leash, and a grey ball. What color is the leash? A:",red,2266
"Q: On the floor, you see a red notebook, a yellow jug, and a blue envelope. What color is the envelope? A: blue Q: On the desk, there is a silver bracelet, a gold pencil, a green bottle, and a yellow leash. What color is the leash? A:",yellow,7872,"Q: On the floor, you see a red notebook, a yellow jug, and a blue envelope. What color is the envelope? A: blue Q: On the desk, there is a green jug, a pink envelope, a brown plate, and a grey necklace. What color is the jug? A:",green,4077
"Q: On the desk, there is a green mug, a blue bracelet, and an orange necklace. What color is the necklace? A: orange Q: On the floor, I see a grey necklace, a green leash, and a silver bottle. What color is the leash? A:",green,4077,"Q: On the desk, there is a green mug, a blue bracelet, and an orange necklace. What color is the necklace? A: orange Q: On the floor, I see a pink mug, a black jug, and a gold puzzle. What color is the jug? A:",black,2042
"Q: On the desk, you see a gold cup, a grey jug, an orange necklace, and a silver textbook. What color is the jug? A: grey Q: On the desk, there is a yellow jug, a silver cup, and a blue ball. What color is the cup? A:",silver,8465,"Q: On the desk, you see a gold cup, a grey jug, an orange necklace, and a silver textbook. What color is the jug? A: grey Q: On the desk, there is a blue puzzle, a pink cup, and an orange necklace. What color is the puzzle? A:",blue,4171
"Q: On the table, I see a purple pen, a blue ball, and a gold envelope. What color is the pen? A: purple Q: On the table, I see a gold ball and a yellow cup. What color is the cup? A:",yellow,7872,"Q: On the table, I see a purple pen, a blue ball, and a gold envelope. What color is the pen? A: purple Q: On the table, I see a black cup and a purple notebook. What color is the cup? A:",black,2042
"Q: On the table, there is a gold cup, a blue pencil, and a purple textbook. What color is the pencil? A: blue Q: On the desk, I see a blue textbook, a pink bottle, and a grey cup. What color is the bottle? A:",pink,11398,"Q: On the table, there is a gold cup, a blue pencil, and a purple textbook. What color is the pencil? A: blue Q: On the desk, I see a black puzzle, a purple bottle, and a grey envelope. What color is the bottle? A:",purple,14032
"Q: On the table, I see a brown cup, a pink plate, and a purple bracelet. What color is the plate? A: pink Q: On the table, I see a black pencil and a brown necklace. What color is the necklace? A:",brown,7586,"Q: On the table, I see a brown cup, a pink plate, and a purple bracelet. What color is the plate? A: pink Q: On the table, I see a brown cup and a grey jug. What color is the jug? A:",grey,13791
"Q: On the desk, you see a grey textbook, a gold bracelet, and a pink puzzle. What color is the puzzle? A: pink Q: On the desk, there is a red bowl, a grey notebook, a blue bracelet, and a purple cup. What color is the bowl? A:",red,2266,"Q: On the desk, you see a grey textbook, a gold bracelet, and a pink puzzle. What color is the puzzle? A: pink Q: On the desk, there is a brown pen, a gold notebook, an orange leash, and a silver pencil. What color is the notebook? A:",gold,3869
"Q: On the table, there is a brown jug, an orange lighter, and a yellow bowl. What color is the jug? A: brown Q: On the floor, you see a silver ball, a gold jug, and a brown pen. What color is the pen? A:",brown,7586,"Q: On the table, there is a brown jug, an orange lighter, and a yellow bowl. What color is the jug? A: brown Q: On the floor, you see a pink plate, a purple bowl, and a black pen. What color is the bowl? A:",purple,14032
"Q: On the floor, I see a brown pen, a silver plate, and a gold bottle. What color is the bottle? A: gold Q: On the table, you see a purple textbook, a yellow cup, a pink ball, and a gold bracelet. What color is the cup? A:",yellow,7872,"Q: On the floor, I see a brown pen, a silver plate, and a gold bottle. What color is the bottle? A: gold Q: On the table, you see a brown bowl, a pink mug, a grey envelope, and a gold bracelet. What color is the bowl? A:",brown,7586
"Q: On the floor, you see a black pencil, a gold puzzle, a brown bottle, and a green jug. What color is the jug? A: green Q: On the desk, you see a purple pencil, a silver pen, and a gold envelope. What color is the pencil? A:",purple,14032,"Q: On the floor, you see a black pencil, a gold puzzle, a brown bottle, and a green jug. What color is the jug? A: green Q: On the desk, you see a grey envelope, a purple jug, and a pink pen. What color is the envelope? A:",grey,13791
"Q: On the floor, I see a silver bottle, a pink leash, and an orange lighter. What color is the lighter? A: orange Q: On the table, you see a gold leash and a yellow plate. What color is the leash? A:",gold,3869,"Q: On the floor, I see a silver bottle, a pink leash, and an orange lighter. What color is the lighter? A: orange Q: On the table, you see a yellow ball and a silver pencil. What color is the ball? A:",yellow,7872
"Q: On the desk, there is a red jug, a brown plate, a gold notebook, and a blue envelope. What color is the jug? A: red Q: On the table, I see a black jug and an orange pencil. What color is the jug? A:",black,2042,"Q: On the desk, there is a red jug, a brown plate, a gold notebook, and a blue envelope. What color is the jug? A: red Q: On the table, I see a yellow pencil and a green ball. What color is the ball? A:",green,4077
"Q: On the desk, I see a gold plate and a pink puzzle. What color is the puzzle? A: pink Q: On the floor, I see a yellow cup, a silver necklace, an orange jug, and a grey ball. What color is the cup? A:",yellow,7872,"Q: On the desk, I see a gold plate and a pink puzzle. What color is the puzzle? A: pink Q: On the floor, I see a pink pencil, a blue mug, a gold puzzle, and an orange jug. What color is the puzzle? A:",gold,3869
"Q: On the table, I see an orange leash, a pink lighter, a silver notebook, and a purple envelope. What color is the envelope? A: purple Q: On the desk, I see an orange pencil, a green ball, a black plate, and a gold bottle. What color is the ball? A:",green,4077,"Q: On the table, I see an orange leash, a pink lighter, a silver notebook, and a purple envelope. What color is the envelope? A: purple Q: On the desk, I see a pink puzzle, a purple textbook, a gold bottle, and an orange necklace. What color is the bottle? A:",gold,3869
"Q: On the floor, there is a blue pencil, an orange ball, a brown jug, and a purple bottle. What color is the pencil? A: blue Q: On the table, there is a pink leash, a grey puzzle, and a black bracelet. What color is the leash? A:",pink,11398,"Q: On the floor, there is a blue pencil, an orange ball, a brown jug, and a purple bottle. What color is the pencil? A: blue Q: On the table, there is a green notebook, a yellow pencil, and a gold ball. What color is the pencil? A:",yellow,7872
"Q: On the floor, I see a purple necklace, a gold plate, a yellow bracelet, and a pink leash. What color is the bracelet? A: yellow Q: On the desk, you see a gold bowl and a yellow pen. What color is the pen? A:",yellow,7872,"Q: On the floor, I see a purple necklace, a gold plate, a yellow bracelet, and a pink leash. What color is the bracelet? A: yellow Q: On the desk, you see a grey bottle and a green bracelet. What color is the bracelet? A:",green,4077
"Q: On the desk, I see a silver bracelet, a blue puzzle, a black plate, and a green ball. What color is the plate? A: black Q: On the table, I see a blue cup, a grey notebook, a gold mug, and an orange lighter. What color is the mug? A:",gold,3869,"Q: On the desk, I see a silver bracelet, a blue puzzle, a black plate, and a green ball. What color is the plate? A: black Q: On the table, I see a purple jug, a yellow bottle, a red necklace, and a grey cup. What color is the jug? A:",purple,14032
"Q: On the table, you see a brown leash, a yellow pencil, a grey bracelet, and a purple textbook. What color is the textbook? A: purple Q: On the table, there is a black ball and a blue pen. What color is the ball? A:",black,2042,"Q: On the table, you see a brown leash, a yellow pencil, a grey bracelet, and a purple textbook. What color is the textbook? A: purple Q: On the table, there is a red plate and a pink bottle. What color is the bottle? A:",pink,11398
"Q: On the desk, you see a black lighter and a red pencil. What color is the lighter? A: black Q: On the desk, you see a gold puzzle, a brown jug, a silver envelope, and a yellow bottle. What color is the envelope? A:",silver,8465,"Q: On the desk, you see a black lighter and a red pencil. What color is the lighter? A: black Q: On the desk, you see a yellow pencil, a grey lighter, a gold mug, and a green plate. What color is the plate? A:",green,4077
"Q: On the desk, there is an orange necklace, a purple bowl, and a red leash. What color is the necklace? A: orange Q: On the desk, there is a brown bottle, a blue plate, a pink necklace, and a silver textbook. What color is the bottle? A:",brown,7586,"Q: On the desk, there is an orange necklace, a purple bowl, and a red leash. What color is the necklace? A: orange Q: On the desk, there is an orange bowl, a gold envelope, a purple pencil, and a silver cup. What color is the envelope? A:",gold,3869
"Q: On the table, I see a purple pen, an orange pencil, a pink necklace, and a brown cup. What color is the pencil? A: orange Q: On the floor, there is a silver textbook, a grey plate, and a brown jug. What color is the plate? A:",grey,13791,"Q: On the table, I see a purple pen, an orange pencil, a pink necklace, and a brown cup. What color is the pencil? A: orange Q: On the floor, there is a gold notebook, a blue bracelet, and an orange plate. What color is the plate? A:",orange,10912
"Q: On the floor, there is a pink envelope, a black bowl, a yellow puzzle, and a gold bottle. What color is the bowl? A: black Q: On the floor, you see a brown textbook, an orange lighter, a purple bowl, and a pink bottle. What color is the lighter? A:",orange,10912,"Q: On the floor, there is a pink envelope, a black bowl, a yellow puzzle, and a gold bottle. What color is the bowl? A: black Q: On the floor, you see a black plate, a blue pen, a grey textbook, and a purple notebook. What color is the notebook? A:",purple,14032
"Q: On the floor, there is a yellow pen, a purple notebook, and a black bracelet. What color is the notebook? A: purple Q: On the floor, you see a grey bottle, a silver envelope, and a blue puzzle. What color is the envelope? A:",silver,8465,"Q: On the floor, there is a yellow pen, a purple notebook, and a black bracelet. What color is the notebook? A: purple Q: On the floor, you see a grey jug, a green envelope, and a brown ball. What color is the envelope? A:",green,4077
"Q: On the table, I see a green leash, a silver jug, and an orange cup. What color is the leash? A: green Q: On the table, I see a green textbook, a brown necklace, a pink lighter, and a silver jug. What color is the jug? A:",silver,8465,"Q: On the table, I see a green leash, a silver jug, and an orange cup. What color is the leash? A: green Q: On the table, I see an orange bracelet, a black jug, a pink pencil, and a yellow bowl. What color is the bowl? A:",yellow,7872
"Q: On the table, you see an orange puzzle, a pink cup, a brown envelope, and a red lighter. What color is the envelope? A: brown Q: On the floor, there is a purple bracelet, a silver leash, and a blue notebook. What color is the notebook? A:",blue,4171,"Q: On the table, you see an orange puzzle, a pink cup, a brown envelope, and a red lighter. What color is the envelope? A: brown Q: On the floor, there is a yellow lighter, a blue plate, and a grey necklace. What color is the necklace? A:",grey,13791
"Q: On the desk, you see a grey pencil, an orange textbook, a green necklace, and a black mug. What color is the textbook? A: orange Q: On the floor, you see a gold puzzle, an orange notebook, a purple pen, and a pink bottle. What color is the notebook? A:",orange,10912,"Q: On the desk, you see a grey pencil, an orange textbook, a green necklace, and a black mug. What color is the textbook? A: orange Q: On the floor, you see a silver leash, a gold necklace, a brown envelope, and a pink jug. What color is the necklace? A:",gold,3869
"Q: On the floor, I see a silver notebook, a purple envelope, and a black pen. What color is the notebook? A: silver Q: On the floor, I see a grey cup and a yellow bowl. What color is the bowl? A:",yellow,7872,"Q: On the floor, I see a silver notebook, a purple envelope, and a black pen. What color is the notebook? A: silver Q: On the floor, I see a purple mug and a pink ball. What color is the ball? A:",pink,11398
"Q: On the table, I see a gold ball, a green necklace, a silver notebook, and a purple lighter. What color is the notebook? A: silver Q: On the desk, there is a blue textbook, a grey bracelet, and a yellow plate. What color is the plate? A:",yellow,7872,"Q: On the table, I see a gold ball, a green necklace, a silver notebook, and a purple lighter. What color is the notebook? A: silver Q: On the desk, there is a green puzzle, a blue pencil, and a purple notebook. What color is the notebook? A:",purple,14032
"Q: On the desk, you see an orange bracelet and a gold pen. What color is the pen? A: gold Q: On the table, there is an orange puzzle, a grey plate, a blue envelope, and a purple necklace. What color is the necklace? A:",purple,14032,"Q: On the desk, you see an orange bracelet and a gold pen. What color is the pen? A: gold Q: On the table, there is a brown jug, a red notebook, a yellow envelope, and a blue textbook. What color is the envelope? A:",yellow,7872
"Q: On the desk, you see a red necklace and a silver textbook. What color is the textbook? A: silver Q: On the desk, I see an orange notebook, a silver necklace, a green leash, and a yellow bracelet. What color is the bracelet? A:",yellow,7872,"Q: On the desk, you see a red necklace and a silver textbook. What color is the textbook? A: silver Q: On the desk, I see a pink ball, a purple notebook, a blue jug, and a green textbook. What color is the textbook? A:",green,4077
"Q: On the table, there is a gold cup and a purple puzzle. What color is the cup? A: gold Q: On the table, I see a purple textbook, a brown bowl, a yellow ball, and a red lighter. What color is the lighter? A:",red,2266,"Q: On the table, there is a gold cup and a purple puzzle. What color is the cup? A: gold Q: On the table, I see a blue leash, a gold textbook, a green bowl, and a purple pen. What color is the bowl? A:",green,4077
"Q: On the floor, there is an orange pen, a blue mug, a purple jug, and a silver textbook. What color is the pen? A: orange Q: On the desk, there is a green cup, a purple pen, a blue leash, and a grey pencil. What color is the cup? A:",green,4077,"Q: On the floor, there is an orange pen, a blue mug, a purple jug, and a silver textbook. What color is the pen? A: orange Q: On the desk, there is a green lighter, a red cup, a gold notebook, and an orange textbook. What color is the cup? A:",red,2266
"Q: On the table, I see an orange bracelet, a purple bowl, and a blue plate. What color is the bracelet? A: orange Q: On the desk, you see a silver puzzle and a brown jug. What color is the puzzle? A:",silver,8465,"Q: On the table, I see an orange bracelet, a purple bowl, and a blue plate. What color is the bracelet? A: orange Q: On the desk, you see a silver jug and a green necklace. What color is the necklace? A:",green,4077
"Q: On the floor, there is a pink cup, a blue lighter, a green envelope, and an orange jug. What color is the cup? A: pink Q: On the desk, I see a silver puzzle and a blue notebook. What color is the notebook? A:",blue,4171,"Q: On the floor, there is a pink cup, a blue lighter, a green envelope, and an orange jug. What color is the cup? A: pink Q: On the desk, I see a purple cup and a blue notebook. What color is the cup? A:",purple,14032
"Q: On the floor, you see a yellow pencil, a purple textbook, and a blue plate. What color is the textbook? A: purple Q: On the desk, you see a silver bracelet and a green necklace. What color is the necklace? A:",green,4077,"Q: On the floor, you see a yellow pencil, a purple textbook, and a blue plate. What color is the textbook? A: purple Q: On the desk, you see a red notebook and a black plate. What color is the notebook? A:",red,2266
"Q: On the table, I see a blue textbook, a purple jug, a brown notebook, and a green bottle. What color is the textbook? A: blue Q: On the floor, there is a red bracelet, a brown bottle, an orange ball, and a blue bowl. What color is the ball? A:",orange,10912,"Q: On the table, I see a blue textbook, a purple jug, a brown notebook, and a green bottle. What color is the textbook? A: blue Q: On the floor, there is a black necklace, a blue textbook, a pink puzzle, and a gold pencil. What color is the necklace? A:",black,2042
"Q: On the table, you see a green jug, a purple cup, and a blue ball. What color is the ball? A: blue Q: On the floor, I see a red bracelet and a blue notebook. What color is the bracelet? A:",red,2266,"Q: On the table, you see a green jug, a purple cup, and a blue ball. What color is the ball? A: blue Q: On the floor, I see a gold cup and a pink bowl. What color is the cup? A:",gold,3869
"Q: On the desk, you see a brown bowl, a gold bottle, a silver notebook, and a blue jug. What color is the jug? A: blue Q: On the floor, you see a grey lighter, a red jug, and a green bottle. What color is the jug? A:",red,2266,"Q: On the desk, you see a brown bowl, a gold bottle, a silver notebook, and a blue jug. What color is the jug? A: blue Q: On the floor, you see a gold cup, a silver necklace, and a black bottle. What color is the bottle? A:",black,2042
"Q: On the table, you see a grey plate, a purple jug, a black leash, and a pink notebook. What color is the leash? A: black Q: On the desk, there is a gold necklace and a purple bottle. What color is the bottle? A:",purple,14032,"Q: On the table, you see a grey plate, a purple jug, a black leash, and a pink notebook. What color is the leash? A: black Q: On the desk, there is a silver cup and a pink envelope. What color is the cup? A:",silver,8465
"Q: On the desk, I see a black envelope and a silver bottle. What color is the bottle? A: silver Q: On the table, you see a blue lighter and a silver envelope. What color is the lighter? A:",blue,4171,"Q: On the desk, I see a black envelope and a silver bottle. What color is the bottle? A: silver Q: On the table, you see a blue bracelet and a red lighter. What color is the lighter? A:",red,2266
"Q: On the table, I see a silver textbook, a green bracelet, an orange plate, and a grey bottle. What color is the textbook? A: silver Q: On the floor, you see an orange pencil and a grey textbook. What color is the pencil? A:",orange,10912,"Q: On the table, I see a silver textbook, a green bracelet, an orange plate, and a grey bottle. What color is the textbook? A: silver Q: On the floor, you see a brown notebook and a pink bottle. What color is the notebook? A:",brown,7586
"Q: On the floor, there is a silver textbook, a green leash, a purple lighter, and a brown bowl. What color is the leash? A: green Q: On the desk, I see a grey leash, a yellow pencil, a gold envelope, and a silver bowl. What color is the pencil? A:",yellow,7872,"Q: On the floor, there is a silver textbook, a green leash, a purple lighter, and a brown bowl. What color is the leash? A: green Q: On the desk, I see a green plate, a gold mug, a blue envelope, and a silver jug. What color is the envelope? A:",blue,4171
"Q: On the floor, I see a gold pen and a grey necklace. What color is the pen? A: gold Q: On the table, I see a green pencil, an orange bracelet, a silver textbook, and a pink lighter. What color is the bracelet? A:",orange,10912,"Q: On the floor, I see a gold pen and a grey necklace. What color is the pen? A: gold Q: On the table, I see a red puzzle, a purple lighter, an orange envelope, and a pink mug. What color is the lighter? A:",purple,14032
"Q: On the table, there is a green notebook, a pink pencil, and a black envelope. What color is the envelope? A: black Q: On the desk, there is a pink bowl and a gold bracelet. What color is the bowl? A:",pink,11398,"Q: On the table, there is a green notebook, a pink pencil, and a black envelope. What color is the envelope? A: black Q: On the desk, there is a silver puzzle and a grey envelope. What color is the puzzle? A:",silver,8465
"Q: On the desk, you see a gold envelope, a green bracelet, and a pink notebook. What color is the bracelet? A: green Q: On the table, you see a black plate and a gold ball. What color is the plate? A:",black,2042,"Q: On the desk, you see a gold envelope, a green bracelet, and a pink notebook. What color is the bracelet? A: green Q: On the table, you see a grey jug and a gold lighter. What color is the jug? A:",grey,13791
"Q: On the desk, you see a red necklace and a purple envelope. What color is the envelope? A: purple Q: On the table, you see a gold pencil, a black bottle, an orange pen, and a silver plate. What color is the bottle? A:",black,2042,"Q: On the desk, you see a red necklace and a purple envelope. What color is the envelope? A: purple Q: On the table, you see a purple plate, a silver lighter, an orange leash, and a yellow ball. What color is the lighter? A:",silver,8465
"Q: On the floor, I see a red notebook, a yellow pen, and a blue jug. What color is the jug? A: blue Q: On the desk, you see a purple pencil and a green mug. What color is the mug? A:",green,4077,"Q: On the floor, I see a red notebook, a yellow pen, and a blue jug. What color is the jug? A: blue Q: On the desk, you see a pink bottle and a yellow cup. What color is the cup? A:",yellow,7872
"Q: On the floor, you see a green puzzle, a red leash, and a yellow lighter. What color is the leash? A: red Q: On the floor, I see a green plate, a pink pen, and a silver pencil. What color is the plate? A:",green,4077,"Q: On the floor, you see a green puzzle, a red leash, and a yellow lighter. What color is the leash? A: red Q: On the floor, I see a gold leash, an orange lighter, and a purple necklace. What color is the leash? A:",gold,3869
"Q: On the table, there is a brown textbook, a purple cup, and a yellow necklace. What color is the necklace? A: yellow Q: On the floor, you see a gold pencil, a green jug, a grey notebook, and an orange necklace. What color is the necklace? A:",orange,10912,"Q: On the table, there is a brown textbook, a purple cup, and a yellow necklace. What color is the necklace? A: yellow Q: On the floor, you see a grey mug, a green envelope, a silver cup, and a pink necklace. What color is the cup? A:",silver,8465
"Q: On the floor, you see a black mug, a grey bottle, a gold notebook, and a pink plate. What color is the mug? A: black Q: On the floor, there is a green bottle, a blue lighter, and a brown notebook. What color is the notebook? A:",brown,7586,"Q: On the floor, you see a black mug, a grey bottle, a gold notebook, and a pink plate. What color is the mug? A: black Q: On the floor, there is a pink notebook, a green lighter, and a red envelope. What color is the lighter? A:",green,4077
"Q: On the table, there is a red pen and a silver textbook. What color is the textbook? A: silver Q: On the desk, you see a purple textbook, a grey bracelet, an orange ball, and a red bowl. What color is the bracelet? A:",grey,13791,"Q: On the table, there is a red pen and a silver textbook. What color is the textbook? A: silver Q: On the desk, you see a black leash, a blue mug, a green notebook, and a yellow necklace. What color is the mug? A:",blue,4171
"Q: On the table, I see a brown bowl, a yellow jug, a black cup, and a silver notebook. What color is the notebook? A: silver Q: On the desk, you see a gold ball and a brown lighter. What color is the ball? A:",gold,3869,"Q: On the table, I see a brown bowl, a yellow jug, a black cup, and a silver notebook. What color is the notebook? A: silver Q: On the desk, you see a red pen and a purple lighter. What color is the lighter? A:",purple,14032
