clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there was one stakedent. Now there are two staked","First, there were two stakedents. Now there is one staked",805,306,stakedent,stakedents,0
"First, there were two stakedents. Now there is one staked","First, there was one stakedent. Now there are two staked",306,805,stakedent,stakedents,1
"First, there was one lappital. Now there are two lapp","First, there were two lappitals. Now there is one lapp",16265,2174,lappital,lappitals,0
"First, there were two lappitals. Now there is one lapp","First, there was one lappital. Now there are two lapp",2174,16265,lappital,lappitals,1
"First, there was one moctor. Now there are two mo","First, there were two moctors. Now there is one mo",12532,4904,moctor,moctors,0
"First, there were two moctors. Now there is one mo","First, there was one moctor. Now there are two mo",4904,12532,moctor,moctors,1
"First, there was one tsale. Now there are two ts","First, there were two tsales. Now there is one ts",3831,1574,tsale,tsales,0
"First, there were two tsales. Now there is one ts","First, there was one tsale. Now there are two ts",1574,3831,tsale,tsales,1
"First, there was one surfert. Now there are two surf","First, there were two surferts. Now there is one surf",15546,529,surfert,surferts,0
"First, there were two surferts. Now there is one surf","First, there was one surfert. Now there are two surf",529,15546,surfert,surferts,1
"First, there was one demmer. Now there are two dem","First, there were two demmers. Now there is one dem",22780,1174,demmer,demmers,0
"First, there were two demmers. Now there is one dem","First, there was one demmer. Now there are two dem",1174,22780,demmer,demmers,1
"First, there was one ijurity. Now there are two ij","First, there were two ijurities. Now there is one ij",37233,5514,ijurity,ijurities,0
"First, there were two ijurities. Now there is one ij","First, there was one ijurity. Now there are two ij",5514,37233,ijurity,ijurities,1
"First, there was one aftercoad. Now there are two afterco","First, there were two aftercoads. Now there is one afterco",7664,329,aftercoad,aftercoads,0
"First, there were two aftercoads. Now there is one afterco","First, there was one aftercoad. Now there are two afterco",329,7664,aftercoad,aftercoads,1
"First, there was one stoif. Now there are two sto","First, there were two stoifs. Now there is one sto",21835,333,stoif,stoifs,0
"First, there were two stoifs. Now there is one sto","First, there was one stoif. Now there are two sto",333,21835,stoif,stoifs,1
"First, there was one sowsing. Now there are two sows","First, there were two sowsings. Now there is one sows",819,287,sowsing,sowsings,0
"First, there were two sowsings. Now there is one sows","First, there was one sowsing. Now there are two sows",287,819,sowsing,sowsings,1
"First, there was one camitic. Now there are two cam","First, there were two camitics. Now there is one cam",46979,47986,camitic,camitics,0
"First, there were two camitics. Now there is one cam","First, there was one camitic. Now there are two cam",47986,46979,camitic,camitics,1
"First, there was one freen. Now there are two fre","First, there were two freens. Now there is one fre",724,268,freen,freens,0
"First, there were two freens. Now there is one fre","First, there was one freen. Now there are two fre",268,724,freen,freens,1
"First, there was one dicustion. Now there are two dicust","First, there were two dicustions. Now there is one dicust",908,290,dicustion,dicustions,0
"First, there were two dicustions. Now there is one dicust","First, there was one dicustion. Now there are two dicust",290,908,dicustion,dicustions,1
"First, there was one houte. Now there are two h","First, there were two houtes. Now there is one h",5495,2133,houte,houtes,0
"First, there were two houtes. Now there is one h","First, there was one houte. Now there are two h",2133,5495,houte,houtes,1
"First, there was one lippital. Now there are two lipp","First, there were two lippitals. Now there is one lipp",16265,2174,lippital,lippitals,0
"First, there were two lippitals. Now there is one lipp","First, there was one lippital. Now there are two lipp",2174,16265,lippital,lippitals,1
"First, there was one progreted. Now there are two progret","First, there were two progreteds. Now there is one progret",6767,291,progreted,progreteds,0
"First, there were two progreteds. Now there is one progret","First, there was one progreted. Now there are two progret",291,6767,progreted,progreteds,1
"First, there was one latel. Now there are two lat","First, there were two latels. Now there is one lat",2010,301,latel,latels,0
"First, there were two latels. Now there is one lat","First, there was one latel. Now there are two lat",301,2010,latel,latels,1
"First, there was one stovy. Now there are two st","First, there were two stovies. Now there is one st",12546,61515,stovy,stovies,0
"First, there were two stovies. Now there is one st","First, there was one stovy. Now there are two st",61515,12546,stovy,stovies,1
"First, there was one popletary. Now there are two poplet","First, there were two popletaries. Now there is one poplet",5431,658,popletary,popletaries,0
"First, there were two popletaries. Now there is one poplet","First, there was one popletary. Now there are two poplet",658,5431,popletary,popletaries,1
"First, there was one attite. Now there are two att","First, there were two attites. Now there is one att",3611,632,attite,attites,0
"First, there were two attites. Now there is one att","First, there was one attite. Now there are two att",632,3611,attite,attites,1
"First, there was one spooper. Now there are two spo","First, there were two spoopers. Now there is one spo",51087,3296,spooper,spoopers,0
"First, there were two spoopers. Now there is one spo","First, there was one spooper. Now there are two spo",3296,51087,spooper,spoopers,1
"First, there was one purpon. Now there are two pur","First, there were two purpons. Now there is one pur",2737,618,purpon,purpons,0
"First, there were two purpons. Now there is one pur","First, there was one purpon. Now there are two pur",618,2737,purpon,purpons,1
"First, there was one surfay. Now there are two surf","First, there were two surfays. Now there is one surf",942,352,surfay,surfays,0
"First, there were two surfays. Now there is one surf","First, there was one surfay. Now there are two surf",352,942,surfay,surfays,1
"First, there was one soid. Now there are two s","First, there were two soids. Now there is one s",16960,588,soid,soids,0
"First, there were two soids. Now there is one s","First, there was one soid. Now there are two s",588,16960,soid,soids,1
"First, there was one umil. Now there are two um","First, there were two umils. Now there is one um",8669,321,umil,umils,0
"First, there were two umils. Now there is one um","First, there was one umil. Now there are two um",321,8669,umil,umils,1
"First, there was one cortossion. Now there are two cortoss","First, there were two cortossions. Now there is one cortoss",908,290,cortossion,cortossions,0
"First, there were two cortossions. Now there is one cortoss","First, there was one cortossion. Now there are two cortoss",290,908,cortossion,cortossions,1
"First, there was one imbestance. Now there are two imbest","First, there were two imbestances. Now there is one imbest",3020,681,imbestance,imbestances,0
"First, there were two imbestances. Now there is one imbest","First, there was one imbestance. Now there are two imbest",681,3020,imbestance,imbestances,1
"First, there was one ipand. Now there are two ip","First, there were two ipands. Now there is one ip",2844,437,ipand,ipands,0
"First, there were two ipands. Now there is one ip","First, there was one ipand. Now there are two ip",437,2844,ipand,ipands,1
"First, there was one prolattion. Now there are two prolatt","First, there were two prolattions. Now there is one prolatt",908,290,prolattion,prolattions,0
"First, there were two prolattions. Now there is one prolatt","First, there was one prolattion. Now there are two prolatt",290,908,prolattion,prolattions,1
"First, there was one farf. Now there are two far","First, there were two farves. Now there is one far",2342,69,farf,farves,0
"First, there were two farves. Now there is one far","First, there was one farf. Now there are two far",69,2342,farf,farves,1
"First, there was one sodeing. Now there are two sode","First, there were two sodeings. Now there is one sode",819,287,sodeing,sodeings,0
"First, there were two sodeings. Now there is one sode","First, there was one sodeing. Now there are two sode",287,819,sodeing,sodeings,1
"First, there was one inqueuse. Now there are two inque","First, there were two inqueuses. Now there is one inque",4776,810,inqueuse,inqueuses,0
"First, there were two inqueuses. Now there is one inque","First, there was one inqueuse. Now there are two inque",810,4776,inqueuse,inqueuses,1
"First, there was one epanition. Now there are two epan","First, there were two epanitions. Now there is one epan",5930,680,epanition,epanitions,0
"First, there were two epanitions. Now there is one epan","First, there was one epanition. Now there are two epan",680,5930,epanition,epanitions,1
"First, there was one virebision. Now there are two vireb","First, there were two virebisions. Now there is one vireb",6805,1816,virebision,virebisions,0
"First, there were two virebisions. Now there is one vireb","First, there was one virebision. Now there are two vireb",1816,6805,virebision,virebisions,1
"First, there was one refrert. Now there are two refr","First, there were two refrerts. Now there is one refr",15546,529,refrert,refrerts,0
"First, there were two refrerts. Now there is one refr","First, there was one refrert. Now there are two refr",529,15546,refrert,refrerts,1
"First, there was one egtete. Now there are two egt","First, there were two egtetes. Now there is one egt",95181,7714,egtete,egtetes,0
"First, there were two egtetes. Now there is one egt","First, there was one egtete. Now there are two egt",7714,95181,egtete,egtetes,1
"First, there was one sofurity. Now there are two sof","First, there were two sofurities. Now there is one sof",37233,5514,sofurity,sofurities,0
"First, there were two sofurities. Now there is one sof","First, there was one sofurity. Now there are two sof",5514,37233,sofurity,sofurities,1
"First, there was one apient. Now there are two ap","First, there were two apients. Now there is one ap",4075,1167,apient,apients,0
"First, there were two apients. Now there is one ap","First, there was one apient. Now there are two ap",1167,4075,apient,apients,1
"First, there was one issik. Now there are two iss","First, there were two issiks. Now there is one iss",67891,1579,issik,issiks,0
"First, there were two issiks. Now there is one iss","First, there was one issik. Now there are two iss",1579,67891,issik,issiks,1
"First, there was one sukress. Now there are two suk","First, there were two sukresses. Now there is one suk",43257,673,sukress,sukresses,0
"First, there were two sukresses. Now there is one suk","First, there was one sukress. Now there are two suk",673,43257,sukress,sukresses,1
"First, there was one lolily. Now there are two lol","First, there were two lolilies. Now there is one lol",7597,1541,lolily,lolilies,0
"First, there were two lolilies. Now there is one lol","First, there was one lolily. Now there are two lol",1541,7597,lolily,lolilies,1
"First, there was one posletary. Now there are two poslet","First, there were two posletaries. Now there is one poslet",5431,658,posletary,posletaries,0
"First, there were two posletaries. Now there is one poslet","First, there was one posletary. Now there are two poslet",658,5431,posletary,posletaries,1
"First, there was one ratution. Now there are two rat","First, there were two ratutions. Now there is one rat",3977,1488,ratution,ratutions,0
"First, there were two ratutions. Now there is one rat","First, there was one ratution. Now there are two rat",1488,3977,ratution,ratutions,1
"First, there was one fiphory. Now there are two fiph","First, there were two fiphories. Now there is one fiph",2433,679,fiphory,fiphories,0
"First, there were two fiphories. Now there is one fiph","First, there was one fiphory. Now there are two fiph",679,2433,fiphory,fiphories,1
"First, there was one intunchy. Now there are two intunch","First, there were two intunchies. Now there is one intunch",550,88,intunchy,intunchies,0
"First, there were two intunchies. Now there is one intunch","First, there was one intunchy. Now there are two intunch",88,550,intunchy,intunchies,1
"First, there was one poxoation. Now there are two poxo","First, there were two poxoations. Now there is one poxo",804,367,poxoation,poxoations,0
"First, there were two poxoations. Now there is one poxo","First, there was one poxoation. Now there are two poxo",367,804,poxoation,poxoations,1
"First, there was one sevutation. Now there are two sev","First, there were two sevutations. Now there is one sev",82141,22705,sevutation,sevutations,0
"First, there were two sevutations. Now there is one sev","First, there was one sevutation. Now there are two sev",22705,82141,sevutation,sevutations,1
"First, there was one onoun. Now there are two on","First, there were two onouns. Now there is one on",58986,1624,onoun,onouns,0
"First, there were two onouns. Now there is one on","First, there was one onoun. Now there are two on",1624,58986,onoun,onouns,1
"First, there was one stiry. Now there are two stir","First, there were two stiries. Now there is one stir",550,88,stiry,stiries,0
"First, there were two stiries. Now there is one stir","First, there was one stiry. Now there are two stir",88,550,stiry,stiries,1
"First, there was one podent. Now there are two pod","First, there were two podents. Now there is one pod",805,306,podent,podents,0
"First, there were two podents. Now there is one pod","First, there was one podent. Now there are two pod",306,805,podent,podents,1
"First, there was one ganmen. Now there are two gan","First, there were two ganmen. Now there is one gan",5676,5676,ganmen,ganmen,0
"First, there were two ganmen. Now there is one gan","First, there was one ganmen. Now there are two gan",5676,5676,ganmen,ganmen,1
"First, there was one emprepment. Now there are two emprep","First, there were two emprepments. Now there is one emprep",1368,478,emprepment,emprepments,0
"First, there were two emprepments. Now there is one emprep","First, there was one emprepment. Now there are two emprep",478,1368,emprepment,emprepments,1
"First, there was one inlisement. Now there are two inlis","First, there were two inlisements. Now there is one inlis",3723,1114,inlisement,inlisements,0
"First, there were two inlisements. Now there is one inlis","First, there was one inlisement. Now there are two inlis",1114,3723,inlisement,inlisements,1
"First, there was one nelfork. Now there are two nelf","First, there were two nelforks. Now there is one nelf",73302,669,nelfork,nelforks,0
"First, there were two nelforks. Now there is one nelf","First, there was one nelfork. Now there are two nelf",669,73302,nelfork,nelforks,1
"First, there was one mever. Now there are two me","First, there were two mevers. Now there is one me",3004,423,mever,mevers,0
"First, there were two mevers. Now there is one me","First, there was one mever. Now there are two me",423,3004,mever,mevers,1
"First, there was one rictor. Now there are two rict","First, there were two rictors. Now there is one rict",1087,269,rictor,rictors,0
"First, there were two rictors. Now there is one rict","First, there was one rictor. Now there are two rict",269,1087,rictor,rictors,1
"First, there was one vaverdment. Now there are two vaverd","First, there were two vaverdments. Now there is one vaverd",1368,478,vaverdment,vaverdments,0
"First, there were two vaverdments. Now there is one vaverd","First, there was one vaverdment. Now there are two vaverd",478,1368,vaverdment,vaverdments,1
"First, there was one slace. Now there are two sl","First, there were two slaces. Now there is one sl",2434,578,slace,slaces,0
"First, there were two slaces. Now there is one sl","First, there was one slace. Now there are two sl",578,2434,slace,slaces,1
"First, there was one staundent. Now there are two staund","First, there were two staundents. Now there is one staund",805,306,staundent,staundents,0
"First, there were two staundents. Now there is one staund","First, there was one staundent. Now there are two staund",306,805,staundent,staundents,1
"First, there was one ardeqity. Now there are two ardeq","First, there were two ardeqities. Now there is one ardeq",1361,487,ardeqity,ardeqities,0
"First, there were two ardeqities. Now there is one ardeq","First, there was one ardeqity. Now there are two ardeq",487,1361,ardeqity,ardeqities,1
"First, there was one tanour. Now there are two tan","First, there were two tanours. Now there is one tan",2471,413,tanour,tanours,0
"First, there were two tanours. Now there is one tan","First, there was one tanour. Now there are two tan",413,2471,tanour,tanours,1
"First, there was one acceine. Now there are two acce","First, there were two acceines. Now there is one acce",1543,482,acceine,acceines,0
"First, there were two acceines. Now there is one acce","First, there was one acceine. Now there are two acce",482,1543,acceine,acceines,1
"First, there was one courry. Now there are two cour","First, there were two courries. Now there is one cour",4019,884,courry,courries,0
"First, there were two courries. Now there is one cour","First, there was one courry. Now there are two cour",884,4019,courry,courries,1
"First, there was one popoation. Now there are two popo","First, there were two popoations. Now there is one popo",804,367,popoation,popoations,0
"First, there were two popoations. Now there is one popo","First, there was one popoation. Now there are two popo",367,804,popoation,popoations,1
"First, there was one manjet. Now there are two man","First, there were two manjets. Now there is one man",73904,15407,manjet,manjets,0
"First, there were two manjets. Now there is one man","First, there was one manjet. Now there are two man",15407,73904,manjet,manjets,1
"First, there was one romber. Now there are two rom","First, there were two rombers. Now there is one rom",1902,652,romber,rombers,0
"First, there were two rombers. Now there is one rom","First, there was one romber. Now there are two rom",652,1902,romber,rombers,1
"First, there was one lutude. Now there are two lut","First, there were two lutudes. Now there is one lut",28146,793,lutude,lutudes,0
"First, there were two lutudes. Now there is one lut","First, there was one lutude. Now there are two lut",793,28146,lutude,lutudes,1
"First, there was one propence. Now there are two prop","First, there were two propences. Now there is one prop",2380,763,propence,propences,0
"First, there were two propences. Now there is one prop","First, there was one propence. Now there are two prop",763,2380,propence,propences,1
"First, there was one tagy. Now there are two tag","First, there were two tagies. Now there is one tag",550,88,tagy,tagies,0
"First, there were two tagies. Now there is one tag","First, there was one tagy. Now there are two tag",88,550,tagy,tagies,1
"First, there was one ruter. Now there are two r","First, there were two ruters. Now there is one r",15558,27951,ruter,ruters,0
"First, there were two ruters. Now there is one r","First, there was one ruter. Now there are two r",27951,15558,ruter,ruters,1
"First, there was one sunaker. Now there are two sun","First, there were two sunakers. Now there is one sun",8312,4407,sunaker,sunakers,0
"First, there were two sunakers. Now there is one sun","First, there was one sunaker. Now there are two sun",4407,8312,sunaker,sunakers,1
"First, there was one cordussion. Now there are two cord","First, there were two cordussions. Now there is one cord",38733,17405,cordussion,cordussions,0
"First, there were two cordussions. Now there is one cord","First, there was one cordussion. Now there are two cord",17405,38733,cordussion,cordussions,1
"First, there was one incert. Now there are two inc","First, there were two incerts. Now there is one inc",15546,529,incert,incerts,0
"First, there were two incerts. Now there is one inc","First, there was one incert. Now there are two inc",529,15546,incert,incerts,1
"First, there was one congorn. Now there are two cong","First, there were two congorns. Now there is one cong",43029,1512,congorn,congorns,0
"First, there were two congorns. Now there is one cong","First, there was one congorn. Now there are two cong",1512,43029,congorn,congorns,1
"First, there was one corcoter. Now there are two corc","First, there were two corcoters. Now there is one corc",39796,25392,corcoter,corcoters,0
"First, there were two corcoters. Now there is one corc","First, there was one corcoter. Now there are two corc",25392,39796,corcoter,corcoters,1
"First, there was one swace. Now there are two sw","First, there were two swaces. Now there is one sw",2434,578,swace,swaces,0
"First, there were two swaces. Now there is one sw","First, there was one swace. Now there are two sw",578,2434,swace,swaces,1
"First, there was one potige. Now there are two pot","First, there were two potiges. Now there is one pot",51663,7256,potige,potiges,0
"First, there were two potiges. Now there is one pot","First, there was one potige. Now there are two pot",7256,51663,potige,potiges,1
"First, there was one proliftion. Now there are two prolift","First, there were two proliftions. Now there is one prolift",908,290,proliftion,proliftions,0
"First, there were two proliftions. Now there is one prolift","First, there was one proliftion. Now there are two prolift",290,908,proliftion,proliftions,1
"First, there was one deek. Now there are two de","First, there were two deeks. Now there is one de",21167,1225,deek,deeks,0
"First, there were two deeks. Now there is one de","First, there was one deek. Now there are two de",1225,21167,deek,deeks,1
"First, there was one chize. Now there are two ch","First, there were two chizes. Now there is one ch",4756,551,chize,chizes,0
"First, there were two chizes. Now there is one ch","First, there was one chize. Now there are two ch",551,4756,chize,chizes,1
"First, there was one hine. Now there are two h","First, there were two hines. Now there is one h",1543,482,hine,hines,0
"First, there were two hines. Now there is one h","First, there was one hine. Now there are two h",482,1543,hine,hines,1
"First, there was one shanatter. Now there are two shan","First, there were two shanatters. Now there is one shan",10175,1650,shanatter,shanatters,0
"First, there were two shanatters. Now there is one shan","First, there was one shanatter. Now there are two shan",1650,10175,shanatter,shanatters,1
"First, there was one nass. Now there are two n","First, there were two nasses. Now there is one n",50990,395,nass,nasses,0
"First, there were two nasses. Now there is one n","First, there was one nass. Now there are two n",395,50990,nass,nasses,1
"First, there was one dicistion. Now there are two dicist","First, there were two dicistions. Now there is one dicist",908,290,dicistion,dicistions,0
"First, there were two dicistions. Now there is one dicist","First, there was one dicistion. Now there are two dicist",290,908,dicistion,dicistions,1
"First, there was one marviement. Now there are two marvi","First, there were two marviements. Now there is one marvi",3723,1114,marviement,marviements,0
"First, there were two marviements. Now there is one marvi","First, there was one marviement. Now there are two marvi",1114,3723,marviement,marviements,1
"First, there was one dicactar. Now there are two dicact","First, there were two dicactars. Now there is one dicact",1561,277,dicactar,dicactars,0
"First, there were two dicactars. Now there is one dicact","First, there was one dicactar. Now there are two dicact",277,1561,dicactar,dicactars,1
"First, there was one suppict. Now there are two supp","First, there were two suppicts. Now there is one supp",29995,849,suppict,suppicts,0
"First, there were two suppicts. Now there is one supp","First, there was one suppict. Now there are two supp",849,29995,suppict,suppicts,1
"First, there was one ludel. Now there are two lud","First, there were two ludels. Now there is one lud",2010,301,ludel,ludels,0
"First, there were two ludels. Now there is one lud","First, there was one ludel. Now there are two lud",301,2010,ludel,ludels,1
"First, there was one arfrer. Now there are two arfr","First, there were two arfrers. Now there is one arfr",388,261,arfrer,arfrers,0
"First, there were two arfrers. Now there is one arfr","First, there was one arfrer. Now there are two arfr",261,388,arfrer,arfrers,1
"First, there was one ijamity. Now there are two ijam","First, there were two ijamities. Now there is one ijam",1361,487,ijamity,ijamities,0
"First, there were two ijamities. Now there is one ijam","First, there was one ijamity. Now there are two ijam",487,1361,ijamity,ijamities,1
"First, there was one feater. Now there are two fe","First, there were two featers. Now there is one fe",11535,962,feater,featers,0
"First, there were two featers. Now there is one fe","First, there was one feater. Now there are two fe",962,11535,feater,featers,1
"First, there was one brayter. Now there are two bray","First, there were two brayters. Now there is one bray",5045,465,brayter,brayters,0
"First, there were two brayters. Now there is one bray","First, there was one brayter. Now there are two bray",465,5045,brayter,brayters,1
"First, there was one puptic. Now there are two pupt","First, there were two puptics. Now there is one pupt",1211,292,puptic,puptics,0
"First, there were two puptics. Now there is one pupt","First, there was one puptic. Now there are two pupt",292,1211,puptic,puptics,1
"First, there was one sictude. Now there are two sict","First, there were two sictudes. Now there is one sict",28146,793,sictude,sictudes,0
"First, there were two sictudes. Now there is one sict","First, there was one sictude. Now there are two sict",793,28146,sictude,sictudes,1
"First, there was one camitut. Now there are two camit","First, there were two camituts. Now there is one camit",6128,332,camitut,camituts,0
"First, there were two camituts. Now there is one camit","First, there was one camitut. Now there are two camit",332,6128,camitut,camituts,1
"First, there was one ramition. Now there are two ram","First, there were two ramitions. Now there is one ram",5930,680,ramition,ramitions,0
"First, there were two ramitions. Now there is one ram","First, there was one ramition. Now there are two ram",680,5930,ramition,ramitions,1
"First, there was one denfussion. Now there are two denf","First, there were two denfussions. Now there is one denf",38733,17405,denfussion,denfussions,0
"First, there were two denfussions. Now there is one denf","First, there was one denfussion. Now there are two denf",17405,38733,denfussion,denfussions,1
"First, there was one liscosy. Now there are two liscos","First, there were two liscosies. Now there is one liscos",550,88,liscosy,liscosies,0
"First, there were two liscosies. Now there is one liscos","First, there was one liscosy. Now there are two liscos",88,550,liscosy,liscosies,1
"First, there was one ijutity. Now there are two ijut","First, there were two ijutities. Now there is one ijut",1361,487,ijutity,ijutities,0
"First, there were two ijutities. Now there is one ijut","First, there was one ijutity. Now there are two ijut",487,1361,ijutity,ijutities,1
"First, there was one regond. Now there are two reg","First, there were two regonds. Now there is one reg",49958,2111,regond,regonds,0
"First, there were two regonds. Now there is one reg","First, there was one regond. Now there are two reg",2111,49958,regond,regonds,1
"First, there was one netforn. Now there are two netf","First, there were two netforns. Now there is one netf",43029,1512,netforn,netforns,0
"First, there were two netforns. Now there is one netf","First, there was one netforn. Now there are two netf",1512,43029,netforn,netforns,1
"First, there was one wam. Now there are two w","First, there were two wams. Now there is one w",4122,309,wam,wams,0
"First, there were two wams. Now there is one w","First, there was one wam. Now there are two w",309,4122,wam,wams,1
"First, there was one abmitoon. Now there are two abmit","First, there were two abmitoons. Now there is one abmit",28539,9009,abmitoon,abmitoons,0
"First, there were two abmitoons. Now there is one abmit","First, there was one abmitoon. Now there are two abmit",9009,28539,abmitoon,abmitoons,1
"First, there was one imberent. Now there are two imber","First, there were two imberents. Now there is one imber",805,306,imberent,imberents,0
"First, there were two imberents. Now there is one imber","First, there was one imberent. Now there are two imber",306,805,imberent,imberents,1
"First, there was one micidion. Now there are two micid","First, there were two micidions. Now there is one micid",908,290,micidion,micidions,0
"First, there were two micidions. Now there is one micid","First, there was one micidion. Now there are two micid",290,908,micidion,micidions,1
"First, there was one steumy. Now there are two steum","First, there were two steumies. Now there is one steum",550,88,steumy,steumies,0
"First, there were two steumies. Now there is one steum","First, there was one steumy. Now there are two steum",88,550,steumy,steumies,1
"First, there was one shararler. Now there are two sharar","First, there were two shararlers. Now there is one sharar",9254,1536,shararler,shararlers,0
"First, there were two shararlers. Now there is one sharar","First, there was one shararler. Now there are two sharar",1536,9254,shararler,shararlers,1
"First, there was one esilofy. Now there are two esilof","First, there were two esilofies. Now there is one esilof",550,88,esilofy,esilofies,0
"First, there were two esilofies. Now there is one esilof","First, there was one esilofy. Now there are two esilof",88,550,esilofy,esilofies,1
"First, there was one combestee. Now there are two combest","First, there were two combestees. Now there is one combest",5516,2127,combestee,combestees,0
"First, there were two combestees. Now there is one combest","First, there was one combestee. Now there are two combest",2127,5516,combestee,combestees,1
"First, there was one simb. Now there are two sim","First, there were two simbs. Now there is one sim",1279,65,simb,simbs,0
"First, there were two simbs. Now there is one sim","First, there was one simb. Now there are two sim",65,1279,simb,simbs,1
"First, there was one appeet. Now there are two appe","First, there were two appeets. Now there is one appe",1415,295,appeet,appeets,0
"First, there were two appeets. Now there is one appe","First, there was one appeet. Now there are two appe",295,1415,appeet,appeets,1
"First, there was one langobed. Now there are two langob","First, there were two langobeds. Now there is one langob",6767,291,langobed,langobeds,0
"First, there were two langobeds. Now there is one langob","First, there was one langobed. Now there are two langob",291,6767,langobed,langobeds,1
"First, there was one sover. Now there are two so","First, there were two sovers. Now there is one so",3004,423,sover,sovers,0
"First, there were two sovers. Now there is one so","First, there was one sover. Now there are two so",423,3004,sover,sovers,1
"First, there was one dicuttion. Now there are two dicutt","First, there were two dicuttions. Now there is one dicutt",908,290,dicuttion,dicuttions,0
"First, there were two dicuttions. Now there is one dicutt","First, there was one dicuttion. Now there are two dicutt",290,908,dicuttion,dicuttions,1
"First, there was one chowst. Now there are two chow","First, there were two chowsts. Now there is one chow",36279,267,chowst,chowsts,0
"First, there were two chowsts. Now there is one chow","First, there was one chowst. Now there are two chow",267,36279,chowst,chowsts,1
"First, there was one tonest. Now there are two ton","First, there were two tonests. Now there is one ton",17966,477,tonest,tonests,0
"First, there were two tonests. Now there is one ton","First, there was one tonest. Now there are two ton",477,17966,tonest,tonests,1
"First, there was one cleb. Now there are two cle","First, there were two clebs. Now there is one cle",1279,65,cleb,clebs,0
"First, there were two clebs. Now there is one cle","First, there was one cleb. Now there are two cle",65,1279,cleb,clebs,1
"First, there was one pobed. Now there are two pob","First, there were two pobeds. Now there is one pob",6767,291,pobed,pobeds,0
"First, there were two pobeds. Now there is one pob","First, there was one pobed. Now there are two pob",291,6767,pobed,pobeds,1
"First, there was one vipue. Now there are two vip","First, there were two vipues. Now there is one vip",1137,361,vipue,vipues,0
"First, there were two vipues. Now there is one vip","First, there was one vipue. Now there are two vip",361,1137,vipue,vipues,1
"First, there was one hamp. Now there are two h","First, there were two hamps. Now there is one h",14647,1121,hamp,hamps,0
"First, there were two hamps. Now there is one h","First, there was one hamp. Now there are two h",1121,14647,hamp,hamps,1
"First, there was one coansty. Now there are two coanst","First, there were two coansties. Now there is one coanst",550,88,coansty,coansties,0
"First, there were two coansties. Now there is one coanst","First, there was one coansty. Now there are two coanst",88,550,coansty,coansties,1
"First, there was one appout. Now there are two app","First, there were two appouts. Now there is one app",11672,411,appout,appouts,0
"First, there were two appouts. Now there is one app","First, there was one appout. Now there are two app",411,11672,appout,appouts,1
"First, there was one coanle. Now there are two coan","First, there were two coanles. Now there is one coan",642,273,coanle,coanles,0
"First, there were two coanles. Now there is one coan","First, there was one coanle. Now there are two coan",273,642,coanle,coanles,1
"First, there was one kise. Now there are two k","First, there were two kises. Now there is one k",4909,1064,kise,kises,0
"First, there were two kises. Now there is one k","First, there was one kise. Now there are two k",1064,4909,kise,kises,1
"First, there was one recunk. Now there are two rec","First, there were two recunks. Now there is one rec",15296,3122,recunk,recunks,0
"First, there were two recunks. Now there is one rec","First, there was one recunk. Now there are two rec",3122,15296,recunk,recunks,1
"First, there was one grobess. Now there are two grob","First, there were two grobesses. Now there is one grob",64870,433,grobess,grobesses,0
"First, there were two grobesses. Now there is one grob","First, there was one grobess. Now there are two grob",433,64870,grobess,grobesses,1
"First, there was one pilory. Now there are two pil","First, there were two pilories. Now there is one pil",2433,679,pilory,pilories,0
"First, there were two pilories. Now there is one pil","First, there was one pilory. Now there are two pil",679,2433,pilory,pilories,1
"First, there was one cuftute. Now there are two cuft","First, there were two cuftutes. Now there is one cuft",2095,1070,cuftute,cuftutes,0
"First, there were two cuftutes. Now there is one cuft","First, there was one cuftute. Now there are two cuft",1070,2095,cuftute,cuftutes,1
"First, there was one silory. Now there are two sil","First, there were two silories. Now there is one sil",2433,679,silory,silories,0
"First, there were two silories. Now there is one sil","First, there was one silory. Now there are two sil",679,2433,silory,silories,1
"First, there was one stace. Now there are two st","First, there were two staces. Now there is one st",2434,578,stace,staces,0
"First, there were two staces. Now there is one st","First, there was one stace. Now there are two st",578,2434,stace,staces,1
"First, there was one altelsion. Now there are two altels","First, there were two altelsions. Now there is one altels",908,290,altelsion,altelsions,0
"First, there were two altelsions. Now there is one altels","First, there was one altelsion. Now there are two altels",290,908,altelsion,altelsions,1
"First, there was one mosio. Now there are two mos","First, there were two mosios. Now there is one mos",3530,815,mosio,mosios,0
"First, there were two mosios. Now there is one mos","First, there was one mosio. Now there are two mos",815,3530,mosio,mosios,1
"First, there was one tadrer. Now there are two tadr","First, there were two tadrers. Now there is one tadr",388,261,tadrer,tadrers,0
"First, there were two tadrers. Now there is one tadr","First, there was one tadrer. Now there are two tadr",261,388,tadrer,tadrers,1
"First, there was one woile. Now there are two wo","First, there were two woiles. Now there is one wo",3658,457,woile,woiles,0
"First, there were two woiles. Now there is one wo","First, there was one woile. Now there are two wo",457,3658,woile,woiles,1
"First, there was one utetortity. Now there are two utetort","First, there were two utetortities. Now there is one utetort",1361,487,utetortity,utetortities,0
"First, there were two utetortities. Now there is one utetort","First, there was one utetortity. Now there are two utetort",487,1361,utetortity,utetortities,1
"First, there was one uffict. Now there are two uff","First, there were two ufficts. Now there is one uff",29995,849,uffict,ufficts,0
