clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there was one surwice. Now there are two surw","First, there were two surwices. Now there is one surw",1238,560,surwice,surwices,0
"First, there were two surwices. Now there is one surw","First, there was one surwice. Now there are two surw",560,1238,surwice,surwices,1
"First, there was one posel. Now there are two pos","First, there were two posels. Now there is one pos",2053,301,posel,posels,0
"First, there were two posels. Now there is one pos","First, there was one posel. Now there are two pos",301,2053,posel,posels,1
"First, there was one deggerence. Now there are two degger","First, there were two deggerences. Now there is one degger",2436,768,deggerence,deggerences,0
"First, there were two deggerences. Now there is one degger","First, there was one deggerence. Now there are two degger",768,2436,deggerence,deggerences,1
"First, there was one esclussion. Now there are two escl","First, there were two esclussions. Now there is one escl",39833,17861,esclussion,esclussions,0
"First, there were two esclussions. Now there is one escl","First, there was one esclussion. Now there are two escl",17861,39833,esclussion,esclussions,1
"First, there was one feecher. Now there are two feech","First, there were two feechers. Now there is one feech",388,261,feecher,feechers,0
"First, there were two feechers. Now there is one feech","First, there was one feecher. Now there are two feech",261,388,feecher,feechers,1
"First, there was one brop. Now there are two b","First, there were two brops. Now there is one b",3787,897,brop,brops,0
"First, there were two brops. Now there is one b","First, there was one brop. Now there are two b",897,3787,brop,brops,1
"First, there was one sushect. Now there are two sushe","First, there were two sushects. Now there is one sushe",62003,302,sushect,sushects,0
"First, there were two sushects. Now there is one sushe","First, there was one sushect. Now there are two sushe",302,62003,sushect,sushects,1
"First, there was one accien. Now there are two acc","First, there were two acciens. Now there is one acc",80463,3675,accien,acciens,0
"First, there were two acciens. Now there is one acc","First, there was one accien. Now there are two acc",3675,80463,accien,acciens,1
"First, there was one windax. Now there are two wind","First, there were two windaxes. Now there is one wind",20589,710,windax,windaxes,0
"First, there were two windaxes. Now there is one wind","First, there was one windax. Now there are two wind",710,20589,windax,windaxes,1
"First, there was one glamp. Now there are two gl","First, there were two glamps. Now there is one gl",14989,1141,glamp,glamps,0
"First, there were two glamps. Now there is one gl","First, there was one glamp. Now there are two gl",1141,14989,glamp,glamps,1
"First, there was one czale. Now there are two cz","First, there were two czales. Now there is one cz",3916,1604,czale,czales,0
"First, there were two czales. Now there is one cz","First, there was one czale. Now there are two cz",1604,3916,czale,czales,1
"First, there was one sacogial. Now there are two sacog","First, there were two sacogials. Now there is one sacog",10522,532,sacogial,sacogials,0
"First, there were two sacogials. Now there is one sacog","First, there was one sacogial. Now there are two sacog",532,10522,sacogial,sacogials,1
"First, there was one reboon. Now there are two rebo","First, there were two reboons. Now there is one rebo",2439,263,reboon,reboons,0
"First, there were two reboons. Now there is one rebo","First, there was one reboon. Now there are two rebo",263,2439,reboon,reboons,1
"First, there was one reveap. Now there are two reve","First, there were two reveaps. Now there is one reve",2690,391,reveap,reveaps,0
"First, there were two reveaps. Now there is one reve","First, there was one reveap. Now there are two reve",391,2690,reveap,reveaps,1
"First, there was one cordossion. Now there are two cordoss","First, there were two cordossions. Now there is one cordoss",919,290,cordossion,cordossions,0
"First, there were two cordossions. Now there is one cordoss","First, there was one cordossion. Now there are two cordoss",290,919,cordossion,cordossions,1
"First, there was one shast. Now there are two sh","First, there were two shasts. Now there is one sh",12019,561,shast,shasts,0
"First, there were two shasts. Now there is one sh","First, there was one shast. Now there are two sh",561,12019,shast,shasts,1
"First, there was one shok. Now there are two sh","First, there were two shoks. Now there is one sh",35322,564,shok,shoks,0
"First, there were two shoks. Now there is one sh","First, there was one shok. Now there are two sh",564,35322,shok,shoks,1
"First, there was one prodfess. Now there are two prodf","First, there were two prodfesses. Now there is one prodf",65970,434,prodfess,prodfesses,0
"First, there were two prodfesses. Now there is one prodf","First, there was one prodfess. Now there are two prodf",434,65970,prodfess,prodfesses,1
"First, there was one demere. Now there are two dem","First, there were two demeres. Now there is one dem",13213,486,demere,demeres,0
"First, there were two demeres. Now there is one dem","First, there was one demere. Now there are two dem",486,13213,demere,demeres,1
"First, there was one lield. Now there are two l","First, there were two lields. Now there is one l",7052,823,lield,lields,0
"First, there were two lields. Now there is one l","First, there was one lield. Now there are two l",823,7052,lield,lields,1
"First, there was one chuyed. Now there are two chuy","First, there were two chuyeds. Now there is one chuy",6910,291,chuyed,chuyeds,0
"First, there were two chuyeds. Now there is one chuy","First, there was one chuyed. Now there are two chuy",291,6910,chuyed,chuyeds,1
"First, there was one incriere. Now there are two incri","First, there were two incrieres. Now there is one incri",13213,486,incriere,incrieres,0
"First, there were two incrieres. Now there is one incri","First, there was one incriere. Now there are two incri",486,13213,incriere,incrieres,1
"First, there was one stard. Now there are two st","First, there were two stards. Now there is one st",2402,569,stard,stards,0
"First, there were two stards. Now there is one st","First, there was one stard. Now there are two st",569,2402,stard,stards,1
"First, there was one prolence. Now there are two prol","First, there were two prolences. Now there is one prol",2436,768,prolence,prolences,0
"First, there were two prolences. Now there is one prol","First, there was one prolence. Now there are two prol",768,2436,prolence,prolences,1
"First, there was one trume. Now there are two tr","First, there were two trumes. Now there is one tr",19131,3972,trume,trumes,0
"First, there were two trumes. Now there is one tr","First, there was one trume. Now there are two tr",3972,19131,trume,trumes,1
"First, there was one finkure. Now there are two fink","First, there were two finkures. Now there is one fink",1439,554,finkure,finkures,0
"First, there were two finkures. Now there is one fink","First, there was one finkure. Now there are two fink",554,1439,finkure,finkures,1
"First, there was one bunedot. Now there are two buned","First, there were two bunedots. Now there is one buned",2469,354,bunedot,bunedots,0
"First, there were two bunedots. Now there is one buned","First, there was one bunedot. Now there are two buned",354,2469,bunedot,bunedots,1
"First, there was one adhace. Now there are two adh","First, there were two adhaces. Now there is one adh",2492,580,adhace,adhaces,0
"First, there were two adhaces. Now there is one adh","First, there was one adhace. Now there are two adh",580,2492,adhace,adhaces,1
"First, there was one vimue. Now there are two vim","First, there were two vimues. Now there is one vim",1157,361,vimue,vimues,0
"First, there were two vimues. Now there is one vim","First, there was one vimue. Now there are two vim",361,1157,vimue,vimues,1
"First, there was one tiss. Now there are two t","First, there were two tisses. Now there is one t",85460,1056,tiss,tisses,0
"First, there were two tisses. Now there is one t","First, there was one tiss. Now there are two t",1056,85460,tiss,tisses,1
"First, there was one tourt. Now there are two tour","First, there were two tourts. Now there is one tour",2641,83,tourt,tourts,0
"First, there were two tourts. Now there is one tour","First, there was one tourt. Now there are two tour",83,2641,tourt,tourts,1
"First, there was one crether. Now there are two cre","First, there were two crethers. Now there is one cre",3058,700,crether,crethers,0
"First, there were two crethers. Now there is one cre","First, there was one crether. Now there are two cre",700,3058,crether,crethers,1
"First, there was one esant. Now there are two es","First, there were two esants. Now there is one es",1821,519,esant,esants,0
"First, there were two esants. Now there is one es","First, there was one esant. Now there are two es",519,1821,esant,esants,1
"First, there was one pimmer. Now there are two p","First, there were two pimmers. Now there is one p",73683,19519,pimmer,pimmers,0
"First, there were two pimmers. Now there is one p","First, there was one pimmer. Now there are two p",19519,73683,pimmer,pimmers,1
"First, there was one distruce. Now there are two distru","First, there were two distruces. Now there is one distru",1634,346,distruce,distruces,0
"First, there were two distruces. Now there is one distru","First, there was one distruce. Now there are two distru",346,1634,distruce,distruces,1
"First, there was one awome. Now there are two aw","First, there were two awomes. Now there is one aw",20969,638,awome,awomes,0
"First, there were two awomes. Now there is one aw","First, there was one awome. Now there are two aw",638,20969,awome,awomes,1
"First, there was one setutation. Now there are two set","First, there were two setutations. Now there is one set",83241,23539,setutation,setutations,0
"First, there were two setutations. Now there is one set","First, there was one setutation. Now there are two set",23539,83241,setutation,setutations,1
"First, there was one corraty. Now there are two corrat","First, there were two corraties. Now there is one corrat",552,88,corraty,corraties,0
"First, there were two corraties. Now there is one corrat","First, there was one corraty. Now there are two corrat",88,552,corraty,corraties,1
"First, there was one esimutile. Now there are two esimut","First, there were two esimutiles. Now there is one esimut",3742,458,esimutile,esimutiles,0
"First, there were two esimutiles. Now there is one esimut","First, there was one esimutile. Now there are two esimut",458,3742,esimutile,esimutiles,1
"First, there was one constace. Now there are two const","First, there were two constaces. Now there is one const",2492,580,constace,constaces,0
"First, there were two constaces. Now there is one const","First, there was one constace. Now there are two const",580,2492,constace,constaces,1
"First, there was one hencory. Now there are two henc","First, there were two hencories. Now there is one henc",2490,683,hencory,hencories,0
"First, there were two hencories. Now there is one henc","First, there was one hencory. Now there are two henc",683,2490,hencory,hencories,1
"First, there was one ocation. Now there are two oc","First, there were two ocations. Now there is one oc",811,367,ocation,ocations,0
"First, there were two ocations. Now there is one oc","First, there was one ocation. Now there are two oc",367,811,ocation,ocations,1
"First, there was one pacerence. Now there are two pacer","First, there were two pacerences. Now there is one pacer",2436,768,pacerence,pacerences,0
"First, there were two pacerences. Now there is one pacer","First, there was one pacerence. Now there are two pacer",768,2436,pacerence,pacerences,1
"First, there was one houle. Now there are two hou","First, there were two houles. Now there is one hou",645,273,houle,houles,0
"First, there were two houles. Now there is one hou","First, there was one houle. Now there are two hou",273,645,houle,houles,1
"First, there was one altinsion. Now there are two altins","First, there were two altinsions. Now there is one altins",919,290,altinsion,altinsions,0
"First, there were two altinsions. Now there is one altins","First, there was one altinsion. Now there are two altins",290,919,altinsion,altinsions,1
"First, there was one vaveshment. Now there are two vavesh","First, there were two vaveshments. Now there is one vavesh",1392,479,vaveshment,vaveshments,0
"First, there were two vaveshments. Now there is one vavesh","First, there was one vaveshment. Now there are two vavesh",479,1392,vaveshment,vaveshments,1
"First, there was one ipard. Now there are two ip","First, there were two ipards. Now there is one ip",2402,569,ipard,ipards,0
"First, there were two ipards. Now there is one ip","First, there was one ipard. Now there are two ip",569,2402,ipard,ipards,1
"First, there was one prossute. Now there are two pross","First, there were two prossutes. Now there is one pross",2142,1088,prossute,prossutes,0
"First, there were two prossutes. Now there is one pross","First, there was one prossute. Now there are two pross",1088,2142,prossute,prossutes,1
"First, there was one totet. Now there are two tot","First, there were two totets. Now there is one tot",1441,295,totet,totets,0
"First, there were two totets. Now there is one tot","First, there was one totet. Now there are two tot",295,1441,totet,totets,1
"First, there was one degnerence. Now there are two degner","First, there were two degnerences. Now there is one degner",2436,768,degnerence,degnerences,0
"First, there were two degnerences. Now there is one degner","First, there was one degnerence. Now there are two degner",768,2436,degnerence,degnerences,1
"First, there was one prosture. Now there are two prost","First, there were two prostures. Now there is one prost",1439,554,prosture,prostures,0
"First, there were two prostures. Now there is one prost","First, there was one prosture. Now there are two prost",554,1439,prosture,prostures,1
"First, there was one tabier. Now there are two tab","First, there were two tabiers. Now there is one tab",4918,1291,tabier,tabiers,0
"First, there were two tabiers. Now there is one tab","First, there was one tabier. Now there are two tab",1291,4918,tabier,tabiers,1
"First, there was one effake. Now there are two eff","First, there were two effakes. Now there is one eff",2094,731,effake,effakes,0
"First, there were two effakes. Now there is one eff","First, there was one effake. Now there are two eff",731,2094,effake,effakes,1
"First, there was one clade. Now there are two cl","First, there were two clades. Now there is one cl",3536,1037,clade,clades,0
"First, there were two clades. Now there is one cl","First, there was one clade. Now there are two cl",1037,3536,clade,clades,1
"First, there was one povoation. Now there are two povo","First, there were two povoations. Now there is one povo",811,367,povoation,povoations,0
"First, there were two povoations. Now there is one povo","First, there was one povoation. Now there are two povo",367,811,povoation,povoations,1
"First, there was one trument. Now there are two tr","First, there were two truments. Now there is one tr",2901,1143,trument,truments,0
"First, there were two truments. Now there is one tr","First, there was one trument. Now there are two tr",1143,2901,trument,truments,1
"First, there was one progresce. Now there are two progres","First, there were two progresces. Now there is one progres",1634,346,progresce,progresces,0
"First, there were two progresces. Now there is one progres","First, there was one progresce. Now there are two progres",346,1634,progresce,progresces,1
"First, there was one nawn. Now there are two n","First, there were two nawns. Now there is one n",41096,6513,nawn,nawns,0
"First, there were two nawns. Now there is one n","First, there was one nawn. Now there are two n",6513,41096,nawn,nawns,1
"First, there was one tirt. Now there are two t","First, there were two tirts. Now there is one t",20242,2154,tirt,tirts,0
"First, there were two tirts. Now there is one t","First, there was one tirt. Now there are two t",2154,20242,tirt,tirts,1
"First, there was one aif. Now there are two a","First, there were two aifs. Now there is one a",22589,333,aif,aifs,0
"First, there were two aifs. Now there is one a","First, there was one aif. Now there are two a",333,22589,aif,aifs,1
"First, there was one presibate. Now there are two presib","First, there were two presibates. Now there is one presib",988,349,presibate,presibates,0
"First, there were two presibates. Now there is one presib","First, there was one presibate. Now there are two presib",349,988,presibate,presibates,1
"First, there was one nobed. Now there are two nob","First, there were two nobeds. Now there is one nob",6910,291,nobed,nobeds,0
"First, there were two nobeds. Now there is one nob","First, there was one nobed. Now there are two nob",291,6910,nobed,nobeds,1
"First, there was one thiend. Now there are two thi","First, there were two thiends. Now there is one thi",1438,408,thiend,thiends,0
"First, there were two thiends. Now there is one thi","First, there was one thiend. Now there are two thi",408,1438,thiend,thiends,1
"First, there was one tabear. Now there are two tab","First, there were two tabears. Now there is one tab",7596,686,tabear,tabears,0
"First, there were two tabears. Now there is one tab","First, there was one tabear. Now there are two tab",686,7596,tabear,tabears,1
"First, there was one awoll. Now there are two aw","First, there were two awolls. Now there is one aw",68978,980,awoll,awolls,0
"First, there were two awolls. Now there is one aw","First, there was one awoll. Now there are two aw",980,68978,awoll,awolls,1
"First, there was one sephime. Now there are two seph","First, there were two sephimes. Now there is one seph",1769,547,sephime,sephimes,0
"First, there were two sephimes. Now there is one seph","First, there was one sephime. Now there are two seph",547,1769,sephime,sephimes,1
"First, there was one uffide. Now there are two uff","First, there were two uffides. Now there is one uff",3422,579,uffide,uffides,0
"First, there were two uffides. Now there is one uff","First, there was one uffide. Now there are two uff",579,3422,uffide,uffides,1
"First, there was one ginler. Now there are two gin","First, there were two ginlers. Now there is one gin",9438,1565,ginler,ginlers,0
"First, there were two ginlers. Now there is one gin","First, there was one ginler. Now there are two gin",1565,9438,ginler,ginlers,1
"First, there was one teaker. Now there are two te","First, there were two teakers. Now there is one te",8476,4506,teaker,teakers,0
"First, there were two teakers. Now there is one te","First, there was one teaker. Now there are two te",4506,8476,teaker,teakers,1
"First, there was one prupent. Now there are two prup","First, there were two prupents. Now there is one prup",812,306,prupent,prupents,0
"First, there were two prupents. Now there is one prup","First, there was one prupent. Now there are two prup",306,812,prupent,prupents,1
"First, there was one gliss. Now there are two gl","First, there were two glisses. Now there is one gl",85460,1056,gliss,glisses,0
"First, there were two glisses. Now there is one gl","First, there was one gliss. Now there are two gl",1056,85460,gliss,glisses,1
"First, there was one revotoon. Now there are two revoto","First, there were two revotoons. Now there is one revoto",2439,263,revotoon,revotoons,0
"First, there were two revotoons. Now there is one revoto","First, there was one revotoon. Now there are two revoto",263,2439,revotoon,revotoons,1
"First, there was one heague. Now there are two he","First, there were two heagues. Now there is one he",13796,4768,heague,heagues,0
"First, there were two heagues. Now there is one he","First, there was one heague. Now there are two he",4768,13796,heague,heagues,1
"First, there was one satvey. Now there are two sat","First, there were two satveys. Now there is one sat",50369,5735,satvey,satveys,0
"First, there were two satveys. Now there is one sat","First, there was one satvey. Now there are two sat",5735,50369,satvey,satveys,1
"First, there was one cordassion. Now there are two cordass","First, there were two cordassions. Now there is one cordass",919,290,cordassion,cordassions,0
"First, there were two cordassions. Now there is one cordass","First, there was one cordassion. Now there are two cordass",290,919,cordassion,cordassions,1
"First, there was one whote. Now there are two wh","First, there were two whotes. Now there is one wh",6429,1295,whote,whotes,0
"First, there were two whotes. Now there is one wh","First, there was one whote. Now there are two wh",1295,6429,whote,whotes,1
"First, there was one anby. Now there are two an","First, there were two anbies. Now there is one an",57773,1729,anby,anbies,0
"First, there were two anbies. Now there is one an","First, there was one anby. Now there are two an",1729,57773,anby,anbies,1
"First, there was one pepicion. Now there are two pep","First, there were two pepicions. Now there is one pep",78210,14222,pepicion,pepicions,0
"First, there were two pepicions. Now there is one pep","First, there was one pepicion. Now there are two pep",14222,78210,pepicion,pepicions,1
"First, there was one dyny. Now there are two dyn","First, there were two dynies. Now there is one dyn",552,88,dyny,dynies,0
"First, there were two dynies. Now there is one dyn","First, there was one dyny. Now there are two dyn",88,552,dyny,dynies,1
"First, there was one delind. Now there are two del","First, there were two delinds. Now there is one del",8843,485,delind,delinds,0
"First, there were two delinds. Now there is one del","First, there was one delind. Now there are two del",485,8843,delind,delinds,1
"First, there was one comder. Now there are two com","First, there were two comders. Now there is one com",12601,1126,comder,comders,0
"First, there were two comders. Now there is one com","First, there was one comder. Now there are two com",1126,12601,comder,comders,1
"First, there was one arwher. Now there are two arwh","First, there were two arwhers. Now there is one arwh",388,261,arwher,arwhers,0
"First, there were two arwhers. Now there is one arwh","First, there was one arwher. Now there are two arwh",261,388,arwher,arwhers,1
"First, there was one constain. Now there are two const","First, there were two constains. Now there is one const",1771,467,constain,constains,0
"First, there were two constains. Now there is one const","First, there was one constain. Now there are two const",467,1771,constain,constains,1
"First, there was one estrolment. Now there are two estrol","First, there were two estrolments. Now there is one estrol",1392,479,estrolment,estrolments,0
"First, there were two estrolments. Now there is one estrol","First, there was one estrolment. Now there are two estrol",479,1392,estrolment,estrolments,1
"First, there was one trarkbort. Now there are two trarkb","First, there were two trarkborts. Now there is one trarkb",19491,371,trarkbort,trarkborts,0
"First, there were two trarkborts. Now there is one trarkb","First, there was one trarkbort. Now there are two trarkb",371,19491,trarkbort,trarkborts,1
"First, there was one boaple. Now there are two boap","First, there were two boaples. Now there is one boap",645,273,boaple,boaples,0
"First, there were two boaples. Now there is one boap","First, there was one boaple. Now there are two boap",273,645,boaple,boaples,1
"First, there was one stocicion. Now there are two stoc","First, there were two stocicions. Now there is one stoc",78210,14222,stocicion,stocicions,0
"First, there were two stocicions. Now there is one stoc","First, there was one stocicion. Now there are two stoc",14222,78210,stocicion,stocicions,1
"First, there was one nedworn. Now there are two nedw","First, there were two nedworns. Now there is one nedw",44129,1540,nedworn,nedworns,0
"First, there were two nedworns. Now there is one nedw","First, there was one nedworn. Now there are two nedw",1540,44129,nedworn,nedworns,1
"First, there was one suffess. Now there are two suff","First, there were two suffesses. Now there is one suff",65970,434,suffess,suffesses,0
"First, there were two suffesses. Now there is one suff","First, there was one suffess. Now there are two suff",434,65970,suffess,suffesses,1
"First, there was one congibance. Now there are two congib","First, there were two congibances. Now there is one congib",3095,685,congibance,congibances,0
"First, there were two congibances. Now there is one congib","First, there was one congibance. Now there are two congib",685,3095,congibance,congibances,1
"First, there was one brub. Now there are two br","First, there were two brubs. Now there is one br",16115,392,brub,brubs,0
"First, there were two brubs. Now there is one br","First, there was one brub. Now there are two br",392,16115,brub,brubs,1
"First, there was one attise. Now there are two att","First, there were two attises. Now there is one att",5014,1082,attise,attises,0
"First, there were two attises. Now there is one att","First, there was one attise. Now there are two att",1082,5014,attise,attises,1
"First, there was one corcaty. Now there are two corcat","First, there were two corcaties. Now there is one corcat",552,88,corcaty,corcaties,0
"First, there were two corcaties. Now there is one corcat","First, there was one corcaty. Now there are two corcat",88,552,corcaty,corcaties,1
"First, there was one steusy. Now there are two steus","First, there were two steusies. Now there is one steus",552,88,steusy,steusies,0
"First, there were two steusies. Now there is one steus","First, there was one steusy. Now there are two steus",88,552,steusy,steusies,1
"First, there was one scrool. Now there are two scro","First, there were two scrools. Now there is one scro",3145,337,scrool,scrools,0
"First, there were two scrools. Now there is one scro","First, there was one scrool. Now there are two scro",337,3145,scrool,scrools,1
"First, there was one treesle. Now there are two trees","First, there were two treesles. Now there is one trees",645,273,treesle,treesles,0
"First, there were two treesles. Now there is one trees","First, there was one treesle. Now there are two trees",273,645,treesle,treesles,1
"First, there was one imersy. Now there are two imers","First, there were two imersies. Now there is one imers",552,88,imersy,imersies,0
"First, there were two imersies. Now there is one imers","First, there was one imersy. Now there are two imers",88,552,imersy,imersies,1
"First, there was one afress. Now there are two af","First, there were two afresses. Now there is one af",44357,676,afress,afresses,0
"First, there were two afresses. Now there is one af","First, there was one afress. Now there are two af",676,44357,afress,afresses,1
"First, there was one cundumy. Now there are two cundum","First, there were two cundumies. Now there is one cundum",552,88,cundumy,cundumies,0
"First, there were two cundumies. Now there is one cundum","First, there was one cundumy. Now there are two cundum",88,552,cundumy,cundumies,1
"First, there was one blead. Now there are two ble","First, there were two bleads. Now there is one ble",7819,329,blead,bleads,0
"First, there were two bleads. Now there is one ble","First, there was one blead. Now there are two ble",329,7819,blead,bleads,1
"First, there was one roob. Now there are two ro","First, there were two roobs. Now there is one ro",5598,677,roob,roobs,0
"First, there were two roobs. Now there is one ro","First, there was one roob. Now there are two ro",677,5598,roob,roobs,1
"First, there was one potel. Now there are two pot","First, there were two potels. Now there is one pot",2053,301,potel,potels,0
"First, there were two potels. Now there is one pot","First, there was one potel. Now there are two pot",301,2053,potel,potels,1
"First, there was one imbict. Now there are two imb","First, there were two imbicts. Now there is one imb",31095,858,imbict,imbicts,0
"First, there were two imbicts. Now there is one imb","First, there was one imbict. Now there are two imb",858,31095,imbict,imbicts,1
"First, there was one nime. Now there are two n","First, there were two nimes. Now there is one n",1769,547,nime,nimes,0
"First, there were two nimes. Now there is one n","First, there was one nime. Now there are two n",547,1769,nime,nimes,1
"First, there was one pliewed. Now there are two pliew","First, there were two plieweds. Now there is one pliew",6910,291,pliewed,plieweds,0
"First, there were two plieweds. Now there is one pliew","First, there was one pliewed. Now there are two pliew",291,6910,pliewed,plieweds,1
"First, there was one uranation. Now there are two uran","First, there were two uranations. Now there is one uran",811,367,uranation,uranations,0
"First, there were two uranations. Now there is one uran","First, there was one uranation. Now there are two uran",367,811,uranation,uranations,1
"First, there was one sacotial. Now there are two sacot","First, there were two sacotials. Now there is one sacot",10522,532,sacotial,sacotials,0
"First, there were two sacotials. Now there is one sacot","First, there was one sacotial. Now there are two sacot",532,10522,sacotial,sacotials,1
"First, there was one cuffure. Now there are two cuff","First, there were two cuffures. Now there is one cuff",1439,554,cuffure,cuffures,0
"First, there were two cuffures. Now there is one cuff","First, there was one cuffure. Now there are two cuff",554,1439,cuffure,cuffures,1
"First, there was one chindman. Now there are two chind","First, there were two chindmen. Now there is one chind",5794,1543,chindman,chindmen,0
"First, there were two chindmen. Now there is one chind","First, there was one chindman. Now there are two chind",1543,5794,chindman,chindmen,1
"First, there was one ucot. Now there are two uc","First, there were two ucots. Now there is one uc",2469,354,ucot,ucots,0
"First, there were two ucots. Now there is one uc","First, there was one ucot. Now there are two uc",354,2469,ucot,ucots,1
"First, there was one distrume. Now there are two distr","First, there were two distrumes. Now there is one distr",19131,3972,distrume,distrumes,0
"First, there were two distrumes. Now there is one distr","First, there was one distrume. Now there are two distr",3972,19131,distrume,distrumes,1
"First, there was one projake. Now there are two proj","First, there were two projakes. Now there is one proj",2094,731,projake,projakes,0
"First, there were two projakes. Now there is one proj","First, there was one projake. Now there are two proj",731,2094,projake,projakes,1
"First, there was one promence. Now there are two prom","First, there were two promences. Now there is one prom",2436,768,promence,promences,0
"First, there were two promences. Now there is one prom","First, there was one promence. Now there are two prom",768,2436,promence,promences,1
"First, there was one dommer. Now there are two dom","First, there were two dommers. Now there is one dom",23621,1195,dommer,dommers,0
"First, there were two dommers. Now there is one dom","First, there was one dommer. Now there are two dom",1195,23621,dommer,dommers,1
"First, there was one decard. Now there are two dec","First, there were two decards. Now there is one dec",2402,569,decard,decards,0
"First, there were two decards. Now there is one dec","First, there was one decard. Now there are two dec",569,2402,decard,decards,1
"First, there was one mundod. Now there are two mund","First, there were two mundods. Now there is one mund",30797,347,mundod,mundods,0
"First, there were two mundods. Now there is one mund","First, there was one mundod. Now there are two mund",347,30797,mundod,mundods,1
"First, there was one calior. Now there are two cal","First, there were two caliors. Now there is one cal",22625,2521,calior,caliors,0
"First, there were two caliors. Now there is one cal","First, there was one calior. Now there are two cal",2521,22625,calior,caliors,1
"First, there was one awone. Now there are two aw","First, there were two awones. Now there is one aw",3233,606,awone,awones,0
"First, there were two awones. Now there is one aw","First, there was one awone. Now there are two aw",606,3233,awone,awones,1
"First, there was one sephile. Now there are two seph","First, there were two sephiles. Now there is one seph",3742,458,sephile,sephiles,0
"First, there were two sephiles. Now there is one seph","First, there was one sephile. Now there are two seph",458,3742,sephile,sephiles,1
"First, there was one chillman. Now there are two chill","First, there were two chillmen. Now there is one chill",5794,1543,chillman,chillmen,0
"First, there were two chillmen. Now there is one chill","First, there was one chillman. Now there are two chill",1543,5794,chillman,chillmen,1
"First, there was one meapon. Now there are two me","First, there were two meapons. Now there is one me",26862,10969,meapon,meapons,0
"First, there were two meapons. Now there is one me","First, there was one meapon. Now there are two me",10969,26862,meapon,meapons,1
"First, there was one floom. Now there are two flo","First, there were two flooms. Now there is one flo",7085,316,floom,flooms,0
"First, there were two flooms. Now there is one flo","First, there was one floom. Now there are two flo",316,7085,floom,flooms,1
"First, there was one denictment. Now there are two denict","First, there were two denictments. Now there is one denict",1392,479,denictment,denictments,0
"First, there were two denictments. Now there is one denict","First, there was one denictment. Now there are two denict",479,1392,denictment,denictments,1
"First, there was one stail. Now there are two st","First, there were two stails. Now there is one st",6341,607,stail,stails,0
"First, there were two stails. Now there is one st","First, there was one stail. Now there are two st",607,6341,stail,stails,1
"First, there was one pesber. Now there are two pes","First, there were two pesbers. Now there is one pes",1941,655,pesber,pesbers,0
"First, there were two pesbers. Now there is one pes","First, there was one pesber. Now there are two pes",655,1941,pesber,pesbers,1
"First, there was one condlyl. Now there are two condly","First, there were two condlyls. Now there is one condly",4835,75,condlyl,condlyls,0
"First, there were two condlyls. Now there is one condly","First, there was one condlyl. Now there are two condly",75,4835,condlyl,condlyls,1
"First, there was one natote. Now there are two nat","First, there were two natotes. Now there is one nat",6429,1295,natote,natotes,0
"First, there were two natotes. Now there is one nat","First, there was one natote. Now there are two nat",1295,6429,natote,natotes,1
"First, there was one esimutine. Now there are two esimut","First, there were two esimutines. Now there is one esimut",1572,483,esimutine,esimutines,0
"First, there were two esimutines. Now there is one esimut","First, there was one esimutine. Now there are two esimut",483,1572,esimutine,esimutines,1
"First, there was one turest. Now there are two ture","First, there were two turests. Now there is one ture",37379,267,turest,turests,0
"First, there were two turests. Now there is one ture","First, there was one turest. Now there are two ture",267,37379,turest,turests,1
"First, there was one dicuntion. Now there are two dicunt","First, there were two dicuntions. Now there is one dicunt",919,290,dicuntion,dicuntions,0
"First, there were two dicuntions. Now there is one dicunt","First, there was one dicuntion. Now there are two dicunt",290,919,dicuntion,dicuntions,1
"First, there was one moction. Now there are two mo","First, there were two moctions. Now there is one mo",5247,407,moction,moctions,0
"First, there were two moctions. Now there is one mo","First, there was one moction. Now there are two mo",407,5247,moction,moctions,1
"First, there was one machant. Now there are two mach","First, there were two machants. Now there is one mach",1821,519,machant,machants,0
"First, there were two machants. Now there is one mach","First, there was one machant. Now there are two mach",519,1821,machant,machants,1
"First, there was one corrater. Now there are two corr","First, there were two corraters. Now there is one corr",11796,977,corrater,corraters,0
"First, there were two corraters. Now there is one corr","First, there was one corrater. Now there are two corr",977,11796,corrater,corraters,1
"First, there was one potirt. Now there are two pot","First, there were two potirts. Now there is one pot",20242,2154,potirt,potirts,0
"First, there were two potirts. Now there is one pot","First, there was one potirt. Now there are two pot",2154,20242,potirt,potirts,1
"First, there was one decack. Now there are two dec","First, there were two decacks. Now there is one dec",7977,474,decack,decacks,0
"First, there were two decacks. Now there is one dec","First, there was one decack. Now there are two dec",474,7977,decack,decacks,1
"First, there was one effell. Now there are two eff","First, there were two effells. Now there is one eff",6572,616,effell,effells,0
"First, there were two effells. Now there is one eff","First, there was one effell. Now there are two eff",616,6572,effell,effells,1
"First, there was one irsparity. Now there are two irspar","First, there were two irsparities. Now there is one irspar",1385,488,irsparity,irsparities,0
"First, there were two irsparities. Now there is one irspar","First, there was one irsparity. Now there are two irspar",488,1385,irsparity,irsparities,1
"First, there was one ipack. Now there are two ip","First, there were two ipacks. Now there is one ip",7977,474,ipack,ipacks,0
"First, there were two ipacks. Now there is one ip","First, there was one ipack. Now there are two ip",474,7977,ipack,ipacks,1
