,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
98,"Then, Christine and Rachel were working at the school. Rachel decided to give a computer to","Then, Christine and Rachel were working at the school. Jennifer decided to give a computer to","Then, Christine and Rachel were working at the school. Christine decided to give a computer to",45698,32758
273,"Then, Cody and Lauren were thinking about going to the store. Lauren wanted to give a basketball to","Then, Cody and Lauren were thinking about going to the store. Matthew wanted to give a basketball to","Then, Cody and Lauren were thinking about going to the store. Cody wanted to give a basketball to",67768,31868
840,"Then, Katherine and Ashley had a long argument, and afterwards Katherine said to","Then, Katherine and Ashley had a long argument, and afterwards Kristen said to","Then, Katherine and Ashley had a long argument, and afterwards Ashley said to",42702,58448
889,"Then, Christine and Angela had a long argument, and afterwards Angela said to","Then, Christine and Angela had a long argument, and afterwards Nicholas said to","Then, Christine and Angela had a long argument, and afterwards Christine said to",45698,43971
791,"Then, Kelly and Bradley went to the store. Kelly gave a basketball to","Then, Kelly and Bradley went to the store. Jonathan gave a basketball to","Then, Kelly and Bradley went to the store. Bradley gave a basketball to",42915,20950
697,"Then, Joshua and Mary went to the school. Mary gave a bone to","Then, Joshua and Mary went to the school. Lindsay gave a bone to","Then, Joshua and Mary went to the school. Joshua gave a bone to",39555,7473
403,"Then, Katherine and Cody had a long argument, and afterwards Katherine said to","Then, Katherine and Cody had a long argument, and afterwards Jeremy said to","Then, Katherine and Cody had a long argument, and afterwards Cody said to",67768,58448
30,"Then, Melissa and Elizabeth were thinking about going to the garden. Melissa wanted to give a kiss to","Then, Melissa and Elizabeth were thinking about going to the garden. Allison wanted to give a kiss to","Then, Melissa and Elizabeth were thinking about going to the garden. Elizabeth wanted to give a kiss to",15419,52521
629,"Then, Lindsey and Samantha were working at the garden. Samantha decided to give a drink to","Then, Lindsey and Samantha were working at the garden. Amy decided to give a drink to","Then, Lindsey and Samantha were working at the garden. Lindsey decided to give a drink to",95807,73605
630,"Then, Melissa and Jessica went to the house. Melissa gave a drink to","Then, Melissa and Jessica went to the house. Jesse gave a drink to","Then, Melissa and Jessica went to the house. Jessica gave a drink to",36171,52521
234,"Then, Elizabeth and Shannon were thinking about going to the restaurant. Elizabeth wanted to give a bone to","Then, Elizabeth and Shannon were thinking about going to the restaurant. Katie wanted to give a bone to","Then, Elizabeth and Shannon were thinking about going to the restaurant. Shannon wanted to give a bone to",54673,15419
5,"Then, Aaron and Nicole had a long argument, and afterwards Nicole said to","Then, Aaron and Nicole had a long argument, and afterwards Samantha said to","Then, Aaron and Nicole had a long argument, and afterwards Aaron said to",32057,42462
680,"After Lisa and Jacob went to the restaurant, Jacob gave a bone to","After Lisa and Jacob went to the restaurant, Erica gave a bone to","After Lisa and Jacob went to the restaurant, Lisa gave a bone to",25380,21297
771,"After Sarah and Brian went to the office, Sarah gave a computer to","After Sarah and Brian went to the office, Allison gave a computer to","After Sarah and Brian went to the office, Brian gave a computer to",19924,19400
657,"Then, Travis and Michelle went to the restaurant. Michelle gave a snack to","Then, Travis and Michelle went to the restaurant. Michael gave a snack to","Then, Travis and Michelle went to the restaurant. Travis gave a snack to",52664,37108
372,"After Steven and Ryan went to the house, Ryan gave a drink to","After Steven and Ryan went to the house, Courtney gave a drink to","After Steven and Ryan went to the house, Steven gave a drink to",23114,18894
870,"Then, Michelle and Brandon were thinking about going to the school. Brandon wanted to give a kiss to","Then, Michelle and Brandon were thinking about going to the school. Jonathan wanted to give a kiss to","Then, Michelle and Brandon were thinking about going to the school. Michelle wanted to give a kiss to",37108,45225
315,"Then, Jamie and Kyle were thinking about going to the hospital. Kyle wanted to give a drink to","Then, Jamie and Kyle were thinking about going to the hospital. Crystal wanted to give a drink to","Then, Jamie and Kyle were thinking about going to the hospital. Jamie wanted to give a drink to",40742,40358
510,"Then, Lindsey and Tyler went to the school. Lindsey gave a computer to","Then, Lindsey and Tyler went to the school. Amy gave a computer to","Then, Lindsey and Tyler went to the school. Tyler gave a computer to",35975,95807
184,"Then, Jennifer and Patrick were working at the hospital. Patrick decided to give a bone to","Then, Jennifer and Patrick were working at the hospital. Cody decided to give a bone to","Then, Jennifer and Patrick were working at the hospital. Jennifer decided to give a bone to",30904,19785
171,"Then, William and Kelly were working at the hospital. Kelly decided to give a basketball to","Then, William and Kelly were working at the hospital. Brandon decided to give a basketball to","Then, William and Kelly were working at the hospital. William decided to give a basketball to",7130,20950
559,"When Jessica and Andrea got a bone at the school, Andrea decided to give it to","When Jessica and Andrea got a bone at the school, Justin decided to give it to","When Jessica and Andrea got a bone at the school, Jessica decided to give it to",36171,32492
887,"When Bradley and Andrew got a snack at the station, Bradley decided to give it to","When Bradley and Andrew got a snack at the station, Richard decided to give it to","When Bradley and Andrew got a snack at the station, Andrew decided to give it to",15970,42915
955,"Then, Michael and Brian had a lot of fun at the hospital. Michael gave a drink to","Then, Michael and Brian had a lot of fun at the hospital. Andrea gave a drink to","Then, Michael and Brian had a lot of fun at the hospital. Brian gave a drink to",19924,7939
460,"After Tiffany and Courtney went to the school, Courtney gave a necklace to","After Tiffany and Courtney went to the school, Tyler gave a necklace to","After Tiffany and Courtney went to the school, Tiffany gave a necklace to",78477,81161
651,"Then, Sara and Lindsay were thinking about going to the office. Lindsay wanted to give a kiss to","Then, Sara and Lindsay were thinking about going to the office. Jessica wanted to give a kiss to","Then, Sara and Lindsay were thinking about going to the office. Sara wanted to give a kiss to",34315,61987
878,"Then, Jacob and Rebecca went to the station. Jacob gave a basketball to","Then, Jacob and Rebecca went to the station. Amber gave a basketball to","Then, Jacob and Rebecca went to the station. Rebecca gave a basketball to",43057,21297
414,"When Richard and Aaron got a necklace at the school, Aaron decided to give it to","When Richard and Aaron got a necklace at the school, Ashley decided to give it to","When Richard and Aaron got a necklace at the school, Richard decided to give it to",9135,32057
125,"Then, Robert and Aaron went to the school. Aaron gave a kiss to","Then, Robert and Aaron went to the school. Stephen gave a kiss to","Then, Robert and Aaron went to the school. Robert gave a kiss to",7866,32057
218,"Then, Megan and Katherine were thinking about going to the store. Katherine wanted to give a snack to","Then, Megan and Katherine were thinking about going to the store. Gregory wanted to give a snack to","Then, Megan and Katherine were thinking about going to the store. Megan wanted to give a snack to",58914,58448
282,"After Ashley and Benjamin went to the school, Benjamin gave a bone to","After Ashley and Benjamin went to the school, Samantha gave a bone to","After Ashley and Benjamin went to the school, Ashley gave a bone to",42702,27316
230,"When Lindsay and Nicole got a necklace at the office, Nicole decided to give it to","When Lindsay and Nicole got a necklace at the office, Nicholas decided to give it to","When Lindsay and Nicole got a necklace at the office, Lindsay decided to give it to",61987,42462
570,"Then, Daniel and Rebecca had a long argument, and afterwards Daniel said to","Then, Daniel and Rebecca had a long argument, and afterwards Brittany said to","Then, Daniel and Rebecca had a long argument, and afterwards Rebecca said to",43057,10754
609,"Then, Jason and Gregory had a long argument, and afterwards Jason said to","Then, Jason and Gregory had a long argument, and afterwards Michelle said to","Then, Jason and Gregory had a long argument, and afterwards Gregory said to",39706,23019
154,"Then, Michael and Alexander were working at the office. Alexander decided to give a drink to","Then, Michael and Alexander were working at the office. Christopher decided to give a drink to","Then, Michael and Alexander were working at the office. Michael decided to give a drink to",7939,16188
957,"Then, Sarah and Mark were working at the station. Mark decided to give a ring to","Then, Sarah and Mark were working at the station. Samuel decided to give a ring to","Then, Sarah and Mark were working at the station. Sarah decided to give a ring to",19400,4082
936,"After Ashley and Laura went to the school, Ashley gave a basketball to","After Ashley and Laura went to the school, Richard gave a basketball to","After Ashley and Laura went to the school, Laura gave a basketball to",24277,42702
131,"Then, Jennifer and Heather had a long argument, and afterwards Jennifer said to","Then, Jennifer and Heather had a long argument, and afterwards Rebecca said to","Then, Jennifer and Heather had a long argument, and afterwards Heather said to",51593,30904
342,"Then, Katherine and Kristen were thinking about going to the house. Katherine wanted to give a snack to","Then, Katherine and Kristen were thinking about going to the house. Tyler wanted to give a snack to","Then, Katherine and Kristen were thinking about going to the house. Kristen wanted to give a snack to",76665,58448
518,"Then, Erin and Patrick were working at the house. Patrick decided to give a computer to","Then, Erin and Patrick were working at the house. Lauren decided to give a computer to","Then, Erin and Patrick were working at the house. Erin decided to give a computer to",42201,19785
944,"After Michelle and Eric went to the restaurant, Eric gave a kiss to","After Michelle and Eric went to the restaurant, Jason gave a kiss to","After Michelle and Eric went to the restaurant, Michelle gave a kiss to",37108,19288
160,"Then, Paul and Katherine had a long argument, and afterwards Katherine said to","Then, Paul and Katherine had a long argument, and afterwards Kristen said to","Then, Paul and Katherine had a long argument, and afterwards Paul said to",6369,58448
55,"Then, Samuel and Elizabeth were thinking about going to the office. Samuel wanted to give a kiss to","Then, Samuel and Elizabeth were thinking about going to the office. Tiffany wanted to give a kiss to","Then, Samuel and Elizabeth were thinking about going to the office. Elizabeth wanted to give a kiss to",15419,19784
376,"After Lindsey and Kelly went to the restaurant, Lindsey gave a drink to","After Lindsey and Kelly went to the restaurant, Courtney gave a drink to","After Lindsey and Kelly went to the restaurant, Kelly gave a drink to",20950,95807
101,"Then, Benjamin and Richard had a lot of fun at the station. Richard gave a computer to","Then, Benjamin and Richard had a lot of fun at the station. Joseph gave a computer to","Then, Benjamin and Richard had a lot of fun at the station. Benjamin gave a computer to",27316,9135
581,"When Jesse and Jennifer got a necklace at the school, Jesse decided to give it to","When Jesse and Jennifer got a necklace at the school, Scott decided to give it to","When Jesse and Jennifer got a necklace at the school, Jennifer decided to give it to",30904,46041
848,"When Tyler and Katie got a kiss at the station, Katie decided to give it to","When Tyler and Katie got a kiss at the station, Jeffrey decided to give it to","When Tyler and Katie got a kiss at the station, Tyler decided to give it to",35975,46526
935,"Then, Sean and Amanda were working at the house. Sean decided to give a snack to","Then, Sean and Amanda were working at the house. Katherine decided to give a snack to","Then, Sean and Amanda were working at the house. Amanda decided to give a snack to",43069,34723
328,"Then, Nathan and Amy were working at the hospital. Amy decided to give a computer to","Then, Nathan and Amy were working at the hospital. Lauren decided to give a computer to","Then, Nathan and Amy were working at the hospital. Nathan decided to give a computer to",32743,27161
354,"Then, Vanessa and Joshua went to the garden. Vanessa gave a kiss to","Then, Vanessa and Joshua went to the garden. Steven gave a kiss to","Then, Vanessa and Joshua went to the garden. Joshua gave a kiss to",39555,68439
344,"Then, Jessica and Adam went to the house. Adam gave a kiss to","Then, Jessica and Adam went to the house. Steven gave a kiss to","Then, Jessica and Adam went to the house. Jessica gave a kiss to",36171,14876
394,"Then, Sarah and Vanessa had a lot of fun at the garden. Vanessa gave a necklace to","Then, Sarah and Vanessa had a lot of fun at the garden. Tiffany gave a necklace to","Then, Sarah and Vanessa had a lot of fun at the garden. Sarah gave a necklace to",19400,68439
621,"Then, Tyler and Nicholas were thinking about going to the store. Nicholas wanted to give a kiss to","Then, Tyler and Nicholas were thinking about going to the store. Lindsey wanted to give a kiss to","Then, Tyler and Nicholas were thinking about going to the store. Tyler wanted to give a kiss to",35975,34218
943,"Then, Samantha and Joseph went to the store. Samantha gave a drink to","Then, Samantha and Joseph went to the store. Patrick gave a drink to","Then, Samantha and Joseph went to the store. Joseph gave a drink to",10954,73605
909,"After Jonathan and Travis went to the station, Jonathan gave a snack to","After Jonathan and Travis went to the station, Amanda gave a snack to","After Jonathan and Travis went to the station, Travis gave a snack to",52664,25571
431,"Then, Allison and Kristen had a long argument, and afterwards Allison said to","Then, Allison and Kristen had a long argument, and afterwards Daniel said to","Then, Allison and Kristen had a long argument, and afterwards Kristen said to",76665,64426
52,"When Brandon and Amy got a basketball at the store, Amy decided to give it to","When Brandon and Amy got a basketball at the store, Shannon decided to give it to","When Brandon and Amy got a basketball at the store, Brandon decided to give it to",45225,27161
48,"Then, Rebecca and Charles went to the office. Rebecca gave a bone to","Then, Rebecca and Charles went to the office. Amanda gave a bone to","Then, Rebecca and Charles went to the office. Charles gave a bone to",8868,43057
452,"Then, Travis and Adam were thinking about going to the store. Travis wanted to give a basketball to","Then, Travis and Adam were thinking about going to the store. Jesse wanted to give a basketball to","Then, Travis and Adam were thinking about going to the store. Adam wanted to give a basketball to",14876,52664
726,"Then, Courtney and Eric went to the house. Eric gave a computer to","Then, Courtney and Eric went to the house. David gave a computer to","Then, Courtney and Eric went to the house. Courtney gave a computer to",81161,19288
849,"After Christine and Angela went to the school, Christine gave a necklace to","After Christine and Angela went to the school, Rachel gave a necklace to","After Christine and Angela went to the school, Angela gave a necklace to",43971,45698
350,"After Andrew and Nicholas went to the garden, Nicholas gave a computer to","After Andrew and Nicholas went to the garden, Benjamin gave a computer to","After Andrew and Nicholas went to the garden, Andrew gave a computer to",15970,34218
858,"Then, Lauren and Kelly were thinking about going to the store. Kelly wanted to give a bone to","Then, Lauren and Kelly were thinking about going to the store. Christopher wanted to give a bone to","Then, Lauren and Kelly were thinking about going to the store. Lauren wanted to give a bone to",31868,20950
723,"When Christopher and Tiffany got a basketball at the school, Christopher decided to give it to","When Christopher and Tiffany got a basketball at the school, Crystal decided to give it to","When Christopher and Tiffany got a basketball at the school, Tiffany decided to give it to",78477,27402
674,"Then, Nicholas and Emily were working at the hospital. Nicholas decided to give a basketball to","Then, Nicholas and Emily were working at the hospital. Matthew decided to give a basketball to","Then, Nicholas and Emily were working at the hospital. Emily decided to give a basketball to",31325,34218
560,"Then, Stephen and Jessica went to the house. Stephen gave a snack to","Then, Stephen and Jessica went to the house. Paul gave a snack to","Then, Stephen and Jessica went to the house. Jessica gave a snack to",36171,18653
612,"Then, Tiffany and Gregory had a long argument, and afterwards Gregory said to","Then, Tiffany and Gregory had a long argument, and afterwards Jonathan said to","Then, Tiffany and Gregory had a long argument, and afterwards Tiffany said to",78477,39706
150,"Then, James and Rachel went to the house. James gave a ring to","Then, James and Rachel went to the house. Elizabeth gave a ring to","Then, James and Rachel went to the house. Rachel gave a ring to",32758,6110
205,"Then, Brittany and Bradley were thinking about going to the hospital. Brittany wanted to give a necklace to","Then, Brittany and Bradley were thinking about going to the hospital. Nicole wanted to give a necklace to","Then, Brittany and Bradley were thinking about going to the hospital. Bradley wanted to give a necklace to",42915,92030
667,"Then, Stephanie and Megan had a lot of fun at the school. Megan gave a bone to","Then, Stephanie and Megan had a lot of fun at the school. Dustin gave a bone to","Then, Stephanie and Megan had a lot of fun at the school. Stephanie gave a bone to",55361,58914
84,"Then, Samantha and Amanda had a lot of fun at the hospital. Amanda gave a bone to","Then, Samantha and Amanda had a lot of fun at the hospital. Nathan gave a bone to","Then, Samantha and Amanda had a lot of fun at the hospital. Samantha gave a bone to",73605,43069
92,"After Brittany and Kenneth went to the restaurant, Brittany gave a snack to","After Brittany and Kenneth went to the restaurant, Alexander gave a snack to","After Brittany and Kenneth went to the restaurant, Kenneth gave a snack to",40980,92030
422,"Then, Kimberly and Sean were thinking about going to the house. Kimberly wanted to give a drink to","Then, Kimberly and Sean were thinking about going to the house. Melissa wanted to give a drink to","Then, Kimberly and Sean were thinking about going to the house. Sean wanted to give a drink to",34723,102292
735,"Then, Scott and Robert were working at the school. Scott decided to give a drink to","Then, Scott and Robert were working at the school. Melissa decided to give a drink to","Then, Scott and Robert were working at the school. Robert decided to give a drink to",7866,12511
44,"After Tiffany and Mary went to the restaurant, Mary gave a basketball to","After Tiffany and Mary went to the restaurant, Jesse gave a basketball to","After Tiffany and Mary went to the restaurant, Tiffany gave a basketball to",78477,7473
543,"Then, Jennifer and Jonathan had a long argument, and afterwards Jennifer said to","Then, Jennifer and Jonathan had a long argument, and afterwards Jacob said to","Then, Jennifer and Jonathan had a long argument, and afterwards Jonathan said to",25571,30904
423,"After Erin and Jessica went to the office, Jessica gave a necklace to","After Erin and Jessica went to the office, Jamie gave a necklace to","After Erin and Jessica went to the office, Erin gave a necklace to",42201,36171
399,"After Erica and Lindsay went to the house, Lindsay gave a bone to","After Erica and Lindsay went to the house, Jesse gave a bone to","After Erica and Lindsay went to the house, Erica gave a bone to",95692,61987
737,"Then, Daniel and Bradley had a long argument, and afterwards Bradley said to","Then, Daniel and Bradley had a long argument, and afterwards Courtney said to","Then, Daniel and Bradley had a long argument, and afterwards Daniel said to",10754,42915
95,"Then, Christopher and Ashley were working at the garden. Christopher decided to give a kiss to","Then, Christopher and Ashley were working at the garden. Michelle decided to give a kiss to","Then, Christopher and Ashley were working at the garden. Ashley decided to give a kiss to",42702,27402
147,"Then, Kevin and Scott had a lot of fun at the restaurant. Scott gave a ring to","Then, Kevin and Scott had a lot of fun at the restaurant. Ryan gave a ring to","Then, Kevin and Scott had a lot of fun at the restaurant. Kevin gave a ring to",19934,12511
962,"Then, William and Christina had a lot of fun at the office. Christina gave a ring to","Then, William and Christina had a lot of fun at the office. Kenneth gave a ring to","Then, William and Christina had a lot of fun at the office. William gave a ring to",7130,58025
454,"Then, Samantha and David had a lot of fun at the station. David gave a necklace to","Then, Samantha and David had a lot of fun at the station. Adam gave a necklace to","Then, Samantha and David had a lot of fun at the station. Samantha gave a necklace to",73605,6046
520,"Then, Brandon and Robert were thinking about going to the station. Brandon wanted to give a computer to","Then, Brandon and Robert were thinking about going to the station. Dustin wanted to give a computer to","Then, Brandon and Robert were thinking about going to the station. Robert wanted to give a computer to",7866,45225
776,"Then, John and Katie went to the office. Katie gave a snack to","Then, John and Katie went to the office. Nicholas gave a snack to","Then, John and Katie went to the office. John gave a snack to",3350,46526
434,"Then, Jessica and Jeremy had a long argument, and afterwards Jessica said to","Then, Jessica and Jeremy had a long argument, and afterwards Ryan said to","Then, Jessica and Jeremy had a long argument, and afterwards Jeremy said to",42219,36171
745,"Then, Shannon and Samantha were thinking about going to the house. Shannon wanted to give a drink to","Then, Shannon and Samantha were thinking about going to the house. Ryan wanted to give a drink to","Then, Shannon and Samantha were thinking about going to the house. Samantha wanted to give a drink to",73605,54673
349,"Then, Scott and Lisa were working at the office. Lisa decided to give a necklace to","Then, Scott and Lisa were working at the office. Travis decided to give a necklace to","Then, Scott and Lisa were working at the office. Scott decided to give a necklace to",12511,25380
884,"After Jeffrey and Bryan went to the store, Bryan gave a basketball to","After Jeffrey and Bryan went to the store, Sean gave a basketball to","After Jeffrey and Bryan went to the store, Jeffrey gave a basketball to",48206,39746
296,"When Joseph and Matthew got a bone at the hospital, Matthew decided to give it to","When Joseph and Matthew got a bone at the hospital, Tiffany decided to give it to","When Joseph and Matthew got a bone at the hospital, Joseph decided to give it to",10954,23739
818,"Then, Courtney and Tiffany had a lot of fun at the restaurant. Courtney gave a kiss to","Then, Courtney and Tiffany had a lot of fun at the restaurant. Bradley gave a kiss to","Then, Courtney and Tiffany had a lot of fun at the restaurant. Tiffany gave a kiss to",78477,81161
532,"Then, Lindsey and James had a lot of fun at the school. Lindsey gave a drink to","Then, Lindsey and James had a lot of fun at the school. Kristen gave a drink to","Then, Lindsey and James had a lot of fun at the school. James gave a drink to",6110,95807
271,"Then, Christina and Shannon were thinking about going to the garden. Christina wanted to give a kiss to","Then, Christina and Shannon were thinking about going to the garden. Emily wanted to give a kiss to","Then, Christina and Shannon were thinking about going to the garden. Shannon wanted to give a kiss to",54673,58025
544,"After Kelly and Kimberly went to the school, Kimberly gave a necklace to","After Kelly and Kimberly went to the school, Patrick gave a necklace to","After Kelly and Kimberly went to the school, Kelly gave a necklace to",20950,102292
926,"When Timothy and Kimberly got a drink at the restaurant, Kimberly decided to give it to","When Timothy and Kimberly got a drink at the restaurant, Ryan decided to give it to","When Timothy and Kimberly got a drink at the restaurant, Timothy decided to give it to",44708,102292
755,"When Sara and Bryan got a ring at the office, Bryan decided to give it to","When Sara and Bryan got a ring at the office, Erin decided to give it to","When Sara and Bryan got a ring at the office, Sara decided to give it to",34315,39746
395,"Then, Jeremy and Andrew were working at the store. Andrew decided to give a necklace to","Then, Jeremy and Andrew were working at the store. Kimberly decided to give a necklace to","Then, Jeremy and Andrew were working at the store. Jeremy decided to give a necklace to",42219,15970
410,"Then, Nicole and Lisa went to the station. Lisa gave a drink to","Then, Nicole and Lisa went to the station. Ashley gave a drink to","Then, Nicole and Lisa went to the station. Nicole gave a drink to",42462,25380
487,"When Jonathan and William got a ring at the store, Jonathan decided to give it to","When Jonathan and William got a ring at the store, Mary decided to give it to","When Jonathan and William got a ring at the store, William decided to give it to",7130,25571
625,"Then, Courtney and Jennifer had a lot of fun at the hospital. Courtney gave a ring to","Then, Courtney and Jennifer had a lot of fun at the hospital. Jesse gave a ring to","Then, Courtney and Jennifer had a lot of fun at the hospital. Jennifer gave a ring to",30904,81161
648,"Then, Alexander and Adam had a lot of fun at the hospital. Alexander gave a bone to","Then, Alexander and Adam had a lot of fun at the hospital. Amber gave a bone to","Then, Alexander and Adam had a lot of fun at the hospital. Adam gave a bone to",14876,16188
758,"Then, Thomas and Nicole had a lot of fun at the garden. Thomas gave a computer to","Then, Thomas and Nicole had a lot of fun at the garden. James gave a computer to","Then, Thomas and Nicole had a lot of fun at the garden. Nicole gave a computer to",42462,7536
693,"Then, Eric and Amber had a lot of fun at the station. Amber gave a bone to","Then, Eric and Amber had a lot of fun at the station. Shannon gave a bone to","Then, Eric and Amber had a lot of fun at the station. Eric gave a bone to",19288,47235
752,"Then, Lindsey and Jamie had a long argument, and afterwards Lindsey said to","Then, Lindsey and Jamie had a long argument, and afterwards Adam said to","Then, Lindsey and Jamie had a long argument, and afterwards Jamie said to",40742,95807
247,"Then, Courtney and Joshua went to the office. Joshua gave a basketball to","Then, Courtney and Joshua went to the office. Samuel gave a basketball to","Then, Courtney and Joshua went to the office. Courtney gave a basketball to",81161,39555
574,"Then, Samantha and Robert had a long argument, and afterwards Robert said to","Then, Samantha and Robert had a long argument, and afterwards Emily said to","Then, Samantha and Robert had a long argument, and afterwards Samantha said to",73605,7866
873,"When Matthew and Mark got a bone at the hospital, Mark decided to give it to","When Matthew and Mark got a bone at the hospital, Kelly decided to give it to","When Matthew and Mark got a bone at the hospital, Matthew decided to give it to",23739,4082
398,"Then, Stephen and Erin went to the school. Stephen gave a basketball to","Then, Stephen and Erin went to the school. Amanda gave a basketball to","Then, Stephen and Erin went to the school. Erin gave a basketball to",42201,18653
803,"Then, Steven and Andrew went to the house. Andrew gave a necklace to","Then, Steven and Andrew went to the house. Daniel gave a necklace to","Then, Steven and Andrew went to the house. Steven gave a necklace to",23114,15970
965,"Then, Andrea and Crystal had a lot of fun at the station. Crystal gave a basketball to","Then, Andrea and Crystal had a lot of fun at the station. Mary gave a basketball to","Then, Andrea and Crystal had a lot of fun at the station. Andrea gave a basketball to",32492,28166
546,"Then, Jeremy and Charles had a lot of fun at the station. Charles gave a drink to","Then, Jeremy and Charles had a lot of fun at the station. Amy gave a drink to","Then, Jeremy and Charles had a lot of fun at the station. Jeremy gave a drink to",42219,8868
409,"When Daniel and Jason got a drink at the hospital, Daniel decided to give it to","When Daniel and Jason got a drink at the hospital, Samuel decided to give it to","When Daniel and Jason got a drink at the hospital, Jason decided to give it to",23019,10754
902,"Then, Daniel and Megan had a long argument, and afterwards Daniel said to","Then, Daniel and Megan had a long argument, and afterwards Robert said to","Then, Daniel and Megan had a long argument, and afterwards Megan said to",58914,10754
72,"Then, Scott and Jason had a long argument, and afterwards Scott said to","Then, Scott and Jason had a long argument, and afterwards Jeffrey said to","Then, Scott and Jason had a long argument, and afterwards Jason said to",23019,12511
575,"Then, Sara and Joseph were thinking about going to the store. Sara wanted to give a kiss to","Then, Sara and Joseph were thinking about going to the store. Katie wanted to give a kiss to","Then, Sara and Joseph were thinking about going to the store. Joseph wanted to give a kiss to",10954,34315
784,"Then, Dustin and Rebecca went to the garden. Dustin gave a bone to","Then, Dustin and Rebecca went to the garden. Bryan gave a bone to","Then, Dustin and Rebecca went to the garden. Rebecca gave a bone to",43057,116288
582,"Then, Alicia and Patrick were thinking about going to the restaurant. Alicia wanted to give a necklace to","Then, Alicia and Patrick were thinking about going to the restaurant. Michael wanted to give a necklace to","Then, Alicia and Patrick were thinking about going to the restaurant. Patrick wanted to give a necklace to",19785,77804
124,"When Megan and Andrew got a snack at the school, Megan decided to give it to","When Megan and Andrew got a snack at the school, Christopher decided to give it to","When Megan and Andrew got a snack at the school, Andrew decided to give it to",15970,58914
86,"When Anthony and Andrew got a drink at the office, Anthony decided to give it to","When Anthony and Andrew got a drink at the office, Adam decided to give it to","When Anthony and Andrew got a drink at the office, Andrew decided to give it to",15970,21504
839,"After Jose and Jacob went to the hospital, Jacob gave a bone to","After Jose and Jacob went to the hospital, Tyler gave a bone to","After Jose and Jacob went to the hospital, Jose gave a bone to",8289,21297
867,"Then, Shannon and Justin were working at the store. Justin decided to give a snack to","Then, Shannon and Justin were working at the store. Stephanie decided to give a snack to","Then, Shannon and Justin were working at the store. Shannon decided to give a snack to",54673,27031
321,"Then, Tiffany and Jennifer went to the house. Tiffany gave a ring to","Then, Tiffany and Jennifer went to the house. Mary gave a ring to","Then, Tiffany and Jennifer went to the house. Jennifer gave a ring to",30904,78477
196,"Then, Eric and Rebecca were working at the store. Rebecca decided to give a bone to","Then, Eric and Rebecca were working at the store. Christine decided to give a bone to","Then, Eric and Rebecca were working at the store. Eric decided to give a bone to",19288,43057
467,"Then, Lauren and Jeremy had a lot of fun at the school. Jeremy gave a necklace to","Then, Lauren and Jeremy had a lot of fun at the school. Travis gave a necklace to","Then, Lauren and Jeremy had a lot of fun at the school. Lauren gave a necklace to",31868,42219
401,"Then, Jonathan and Rebecca were thinking about going to the restaurant. Rebecca wanted to give a basketball to","Then, Jonathan and Rebecca were thinking about going to the restaurant. Laura wanted to give a basketball to","Then, Jonathan and Rebecca were thinking about going to the restaurant. Jonathan wanted to give a basketball to",25571,43057
569,"Then, Courtney and Daniel had a lot of fun at the store. Daniel gave a drink to","Then, Courtney and Daniel had a lot of fun at the store. Megan gave a drink to","Then, Courtney and Daniel had a lot of fun at the store. Courtney gave a drink to",81161,10754
435,"After Katherine and Jose went to the hospital, Katherine gave a snack to","After Katherine and Jose went to the hospital, Kenneth gave a snack to","After Katherine and Jose went to the hospital, Jose gave a snack to",8289,58448
427,"Then, Scott and William were thinking about going to the restaurant. Scott wanted to give a computer to","Then, Scott and William were thinking about going to the restaurant. Justin wanted to give a computer to","Then, Scott and William were thinking about going to the restaurant. William wanted to give a computer to",7130,12511
701,"Then, Travis and Jose went to the school. Travis gave a basketball to","Then, Travis and Jose went to the school. Matthew gave a basketball to","Then, Travis and Jose went to the school. Jose gave a basketball to",8289,52664
54,"Then, Jeffrey and Kenneth had a lot of fun at the school. Kenneth gave a necklace to","Then, Jeffrey and Kenneth had a lot of fun at the school. Vanessa gave a necklace to","Then, Jeffrey and Kenneth had a lot of fun at the school. Jeffrey gave a necklace to",48206,40980
961,"Then, Steven and Lisa were working at the garden. Steven decided to give a basketball to","Then, Steven and Lisa were working at the garden. Timothy decided to give a basketball to","Then, Steven and Lisa were working at the garden. Lisa decided to give a basketball to",25380,23114
166,"Then, James and Eric had a long argument, and afterwards Eric said to","Then, James and Eric had a long argument, and afterwards Paul said to","Then, James and Eric had a long argument, and afterwards James said to",6110,19288
283,"Then, Samantha and Jose went to the house. Samantha gave a drink to","Then, Samantha and Jose went to the house. Robert gave a drink to","Then, Samantha and Jose went to the house. Jose gave a drink to",8289,73605
347,"Then, Mark and Sarah went to the school. Sarah gave a basketball to","Then, Mark and Sarah went to the school. Lindsay gave a basketball to","Then, Mark and Sarah went to the school. Mark gave a basketball to",4082,19400
232,"When Michelle and Angela got a computer at the store, Angela decided to give it to","When Michelle and Angela got a computer at the store, Stephanie decided to give it to","When Michelle and Angela got a computer at the store, Michelle decided to give it to",37108,43971
599,"After John and Steven went to the house, Steven gave a bone to","After John and Steven went to the house, Kenneth gave a bone to","After John and Steven went to the house, John gave a bone to",3350,23114
762,"Then, Eric and Paul had a long argument, and afterwards Eric said to","Then, Eric and Paul had a long argument, and afterwards Christina said to","Then, Eric and Paul had a long argument, and afterwards Paul said to",6369,19288
