,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
601,"After Laura and Emily went to the garden, Laura gave a computer to","After Laura and Emily went to the garden, Angela gave a computer to","After Laura and Emily went to the garden, Emily gave a computer to",24504,21960
280,"Then, Bryan and Paul went to the garden. Paul gave a ring to","Then, Bryan and Paul went to the garden. Melissa gave a ring to","Then, Bryan and Paul went to the garden. Bryan gave a ring to",30397,5171
90,"When Lindsey and Elizabeth got a kiss at the school, Elizabeth decided to give it to","When Lindsey and Elizabeth got a kiss at the school, Kyle decided to give it to","When Lindsey and Elizabeth got a kiss at the school, Lindsey decided to give it to",50178,12694
97,"Then, Travis and Rachel were thinking about going to the hospital. Travis wanted to give a basketball to","Then, Travis and Rachel were thinking about going to the hospital. Sarah wanted to give a basketball to","Then, Travis and Rachel were thinking about going to the hospital. Rachel wanted to give a basketball to",22739,35382
557,"Then, Aaron and Elizabeth were working at the store. Aaron decided to give a basketball to","Then, Aaron and Elizabeth were working at the store. Joseph decided to give a basketball to","Then, Aaron and Elizabeth were working at the store. Elizabeth decided to give a basketball to",12694,22234
372,"When Mark and Kyle got a computer at the house, Kyle decided to give it to","When Mark and Kyle got a computer at the house, Matthew decided to give it to","When Mark and Kyle got a computer at the house, Mark decided to give it to",4744,25856
510,"Then, Kenneth and Lisa were working at the house. Lisa decided to give a snack to","Then, Kenneth and Lisa were working at the house. Tyler decided to give a snack to","Then, Kenneth and Lisa were working at the house. Kenneth decided to give a snack to",31270,22707
447,"After Laura and Jesse went to the restaurant, Jesse gave a ring to","After Laura and Jesse went to the restaurant, Timothy gave a ring to","After Laura and Jesse went to the restaurant, Laura gave a ring to",21960,31472
166,"Then, Kevin and Sean had a lot of fun at the house. Sean gave a bone to","Then, Kevin and Sean had a lot of fun at the house. Erin gave a bone to","Then, Kevin and Sean had a lot of fun at the house. Kevin gave a bone to",15273,22723
846,"After Christina and Stephanie went to the hospital, Christina gave a computer to","After Christina and Stephanie went to the hospital, Nathan gave a computer to","After Christina and Stephanie went to the hospital, Stephanie gave a computer to",38150,47831
42,"Then, Tyler and Melissa had a long argument, and afterwards Tyler said to","Then, Tyler and Melissa had a long argument, and afterwards David said to","Then, Tyler and Melissa had a long argument, and afterwards Melissa said to",38994,26953
665,"After John and Jamie went to the school, Jamie gave a computer to","After John and Jamie went to the school, Katie gave a computer to","After John and Jamie went to the school, John gave a computer to",2516,27283
261,"When Sarah and Sara got a ring at the restaurant, Sarah decided to give it to","When Sarah and Sara got a ring at the restaurant, Jessica decided to give it to","When Sarah and Sara got a ring at the restaurant, Sara decided to give it to",31336,15458
516,"When Michael and Nicholas got a snack at the restaurant, Nicholas decided to give it to","When Michael and Nicholas got a snack at the restaurant, Jessica decided to give it to","When Michael and Nicholas got a snack at the restaurant, Michael decided to give it to",6277,26876
420,"When Erin and Amy got a computer at the station, Erin decided to give it to","When Erin and Amy got a computer at the station, Paul decided to give it to","When Erin and Amy got a computer at the station, Amy decided to give it to",22138,46604
282,"After Jennifer and Jessica went to the office, Jennifer gave a ring to","After Jennifer and Jessica went to the office, Katie gave a ring to","After Jennifer and Jessica went to the office, Jessica gave a ring to",29489,26355
246,"When Nicole and Charles got a computer at the office, Charles decided to give it to","When Nicole and Charles got a computer at the office, Allison decided to give it to","When Nicole and Charles got a computer at the office, Nicole decided to give it to",37930,8444
633,"Then, Christopher and Kenneth were working at the store. Kenneth decided to give a snack to","Then, Christopher and Kenneth were working at the store. Travis decided to give a snack to","Then, Christopher and Kenneth were working at the store. Christopher decided to give a snack to",19717,31270
895,"Then, Megan and Anthony had a long argument, and afterwards Anthony said to","Then, Megan and Anthony had a long argument, and afterwards Bryan said to","Then, Megan and Anthony had a long argument, and afterwards Megan said to",45867,16358
176,"Then, Michelle and Kenneth had a lot of fun at the restaurant. Michelle gave a computer to","Then, Michelle and Kenneth had a lot of fun at the restaurant. Mary gave a computer to","Then, Michelle and Kenneth had a lot of fun at the restaurant. Kenneth gave a computer to",31270,28331
946,"Then, Rachel and Andrew went to the hospital. Andrew gave a snack to","Then, Rachel and Andrew went to the hospital. Christopher gave a snack to","Then, Rachel and Andrew went to the hospital. Rachel gave a snack to",22739,11116
429,"Then, Richard and Christine were thinking about going to the station. Christine wanted to give a snack to","Then, Richard and Christine were thinking about going to the station. Samuel wanted to give a snack to","Then, Richard and Christine were thinking about going to the station. Richard wanted to give a snack to",7727,36449
849,"Then, Alexander and Samuel had a lot of fun at the hospital. Samuel gave a bone to","Then, Alexander and Samuel had a lot of fun at the hospital. Travis gave a bone to","Then, Alexander and Samuel had a lot of fun at the hospital. Alexander gave a bone to",13651,20628
417,"Then, Jose and Richard went to the hospital. Richard gave a drink to","Then, Jose and Richard went to the hospital. Ryan gave a drink to","Then, Jose and Richard went to the hospital. Jose gave a drink to",7924,7727
450,"Then, Matthew and Michelle were working at the house. Michelle decided to give a snack to","Then, Matthew and Michelle were working at the house. Lindsay decided to give a snack to","Then, Matthew and Michelle were working at the house. Matthew decided to give a snack to",18322,28331
275,"When Adam and Sara got a kiss at the garden, Adam decided to give it to","When Adam and Sara got a kiss at the garden, Rachel decided to give it to","When Adam and Sara got a kiss at the garden, Sara decided to give it to",31336,13187
301,"Then, Benjamin and Lauren had a lot of fun at the hospital. Lauren gave a drink to","Then, Benjamin and Lauren had a lot of fun at the hospital. Sean gave a drink to","Then, Benjamin and Lauren had a lot of fun at the hospital. Benjamin gave a drink to",19046,33821
869,"After Jennifer and Brian went to the garden, Jennifer gave a computer to","After Jennifer and Brian went to the garden, Sean gave a computer to","After Jennifer and Brian went to the garden, Brian gave a computer to",14468,26355
21,"When Rebecca and Katie got a basketball at the station, Rebecca decided to give it to","When Rebecca and Katie got a basketball at the station, Joshua decided to give it to","When Rebecca and Katie got a basketball at the station, Katie decided to give it to",37073,31959
506,"Then, Jennifer and Jamie had a lot of fun at the house. Jennifer gave a kiss to","Then, Jennifer and Jamie had a lot of fun at the house. Patrick gave a kiss to","Then, Jennifer and Jamie had a lot of fun at the house. Jamie gave a kiss to",27283,26355
997,"Then, Elizabeth and Adam went to the school. Elizabeth gave a ring to","Then, Elizabeth and Adam went to the school. Matthew gave a ring to","Then, Elizabeth and Adam went to the school. Adam gave a ring to",13187,12694
844,"Then, Brian and Kenneth had a lot of fun at the garden. Kenneth gave a bone to","Then, Brian and Kenneth had a lot of fun at the garden. Timothy gave a bone to","Then, Brian and Kenneth had a lot of fun at the garden. Brian gave a bone to",14468,31270
187,"Then, Patrick and Andrew had a lot of fun at the hospital. Andrew gave a snack to","Then, Patrick and Andrew had a lot of fun at the hospital. Benjamin gave a snack to","Then, Patrick and Andrew had a lot of fun at the hospital. Patrick gave a snack to",15435,11116
437,"After Emily and Kelly went to the hospital, Emily gave a drink to","After Emily and Kelly went to the hospital, Gregory gave a drink to","After Emily and Kelly went to the hospital, Kelly gave a drink to",14943,24504
20,"After Christine and Bradley went to the house, Bradley gave a bone to","After Christine and Bradley went to the house, Katherine gave a bone to","After Christine and Bradley went to the house, Christine gave a bone to",36449,27991
971,"When Matthew and Kelly got a bone at the house, Kelly decided to give it to","When Matthew and Kelly got a bone at the house, Erin decided to give it to","When Matthew and Kelly got a bone at the house, Matthew decided to give it to",18322,14943
538,"Then, Christine and Jose had a long argument, and afterwards Christine said to","Then, Christine and Jose had a long argument, and afterwards Jessica said to","Then, Christine and Jose had a long argument, and afterwards Jose said to",7924,36449
551,"Then, Mark and Nathan went to the house. Mark gave a basketball to","Then, Mark and Nathan went to the house. Thomas gave a basketball to","Then, Mark and Nathan went to the house. Nathan gave a basketball to",23662,4744
338,"Then, Samuel and Robert were thinking about going to the store. Robert wanted to give a snack to","Then, Samuel and Robert were thinking about going to the store. Lindsey wanted to give a snack to","Then, Samuel and Robert were thinking about going to the store. Samuel wanted to give a snack to",20628,6911
848,"After Jeremy and Samuel went to the garden, Jeremy gave a computer to","After Jeremy and Samuel went to the garden, Timothy gave a computer to","After Jeremy and Samuel went to the garden, Samuel gave a computer to",20628,25413
814,"Then, Jamie and Crystal were working at the office. Crystal decided to give a bone to","Then, Jamie and Crystal were working at the office. Benjamin decided to give a bone to","Then, Jamie and Crystal were working at the office. Jamie decided to give a bone to",27283,29509
109,"Then, Kelly and Lisa had a long argument, and afterwards Lisa said to","Then, Kelly and Lisa had a long argument, and afterwards Jason said to","Then, Kelly and Lisa had a long argument, and afterwards Kelly said to",14943,22707
901,"Then, Justin and Amber were thinking about going to the store. Justin wanted to give a basketball to","Then, Justin and Amber were thinking about going to the store. Charles wanted to give a basketball to","Then, Justin and Amber were thinking about going to the store. Amber wanted to give a basketball to",41131,20839
651,"When Samuel and Jamie got a bone at the hospital, Samuel decided to give it to","When Samuel and Jamie got a bone at the hospital, Bradley decided to give it to","When Samuel and Jamie got a bone at the hospital, Jamie decided to give it to",27283,20628
237,"After Daniel and Matthew went to the station, Matthew gave a kiss to","After Daniel and Matthew went to the station, Katie gave a kiss to","After Daniel and Matthew went to the station, Daniel gave a kiss to",10213,18322
675,"Then, Bryan and Brian were working at the station. Bryan decided to give a ring to","Then, Bryan and Brian were working at the station. Aaron decided to give a ring to","Then, Bryan and Brian were working at the station. Brian decided to give a ring to",14468,30397
83,"When Timothy and Justin got a snack at the house, Justin decided to give it to","When Timothy and Justin got a snack at the house, Angela decided to give it to","When Timothy and Justin got a snack at the house, Timothy decided to give it to",32905,20839
872,"When Eric and Shannon got a drink at the school, Eric decided to give it to","When Eric and Shannon got a drink at the school, Andrew decided to give it to","When Eric and Shannon got a drink at the school, Shannon decided to give it to",35175,12284
123,"Then, Christina and Scott had a lot of fun at the hospital. Scott gave a drink to","Then, Christina and Scott had a lot of fun at the hospital. Stephanie gave a drink to","Then, Christina and Scott had a lot of fun at the hospital. Christina gave a drink to",47831,7493
342,"Then, Joshua and Richard had a long argument, and afterwards Joshua said to","Then, Joshua and Richard had a long argument, and afterwards James said to","Then, Joshua and Richard had a long argument, and afterwards Richard said to",7727,29092
423,"Then, Benjamin and Matthew went to the restaurant. Matthew gave a basketball to","Then, Benjamin and Matthew went to the restaurant. Heather gave a basketball to","Then, Benjamin and Matthew went to the restaurant. Benjamin gave a basketball to",19046,18322
66,"Then, William and Tyler had a lot of fun at the hospital. Tyler gave a snack to","Then, William and Tyler had a lot of fun at the hospital. Joseph gave a snack to","Then, William and Tyler had a lot of fun at the hospital. William gave a snack to",7252,26953
352,"Then, Jennifer and Lindsay were thinking about going to the store. Jennifer wanted to give a drink to","Then, Jennifer and Lindsay were thinking about going to the store. Anthony wanted to give a drink to","Then, Jennifer and Lindsay were thinking about going to the store. Lindsay wanted to give a drink to",44056,26355
724,"Then, Thomas and Ashley went to the house. Ashley gave a ring to","Then, Thomas and Ashley went to the house. Kelly gave a ring to","Then, Thomas and Ashley went to the house. Thomas gave a ring to",7195,33747
788,"After Lauren and Kenneth went to the hospital, Kenneth gave a drink to","After Lauren and Kenneth went to the hospital, Kyle gave a drink to","After Lauren and Kenneth went to the hospital, Lauren gave a drink to",33821,31270
456,"Then, Allison and Gregory had a lot of fun at the store. Allison gave a kiss to","Then, Allison and Gregory had a lot of fun at the store. David gave a kiss to","Then, Allison and Gregory had a lot of fun at the store. Gregory gave a kiss to",28991,45664
721,"Then, Joshua and Andrea had a lot of fun at the store. Joshua gave a basketball to","Then, Joshua and Andrea had a lot of fun at the store. Ryan gave a basketball to","Then, Joshua and Andrea had a lot of fun at the store. Andrea gave a basketball to",35944,29092
938,"Then, Christopher and Anthony went to the restaurant. Christopher gave a computer to","Then, Christopher and Anthony went to the restaurant. Jacob gave a computer to","Then, Christopher and Anthony went to the restaurant. Anthony gave a computer to",16358,19717
472,"After Crystal and Mark went to the office, Crystal gave a kiss to","After Crystal and Mark went to the office, Nathan gave a kiss to","After Crystal and Mark went to the office, Mark gave a kiss to",4744,29509
757,"When Jose and Kyle got a computer at the restaurant, Jose decided to give it to","When Jose and Kyle got a computer at the restaurant, Heather decided to give it to","When Jose and Kyle got a computer at the restaurant, Kyle decided to give it to",25856,7924
962,"Then, Sara and Megan were working at the office. Megan decided to give a kiss to","Then, Sara and Megan were working at the office. Lindsey decided to give a kiss to","Then, Sara and Megan were working at the office. Sara decided to give a kiss to",31336,45867
548,"Then, Scott and Heather were thinking about going to the restaurant. Heather wanted to give a necklace to","Then, Scott and Heather were thinking about going to the restaurant. Katherine wanted to give a necklace to","Then, Scott and Heather were thinking about going to the restaurant. Scott wanted to give a necklace to",7493,37083
898,"Then, Nicholas and Thomas were thinking about going to the garden. Nicholas wanted to give a snack to","Then, Nicholas and Thomas were thinking about going to the garden. Angela wanted to give a snack to","Then, Nicholas and Thomas were thinking about going to the garden. Thomas wanted to give a snack to",7195,26876
467,"Then, Andrea and Mary were thinking about going to the school. Mary wanted to give a ring to","Then, Andrea and Mary were thinking about going to the school. Amy wanted to give a ring to","Then, Andrea and Mary were thinking about going to the school. Andrea wanted to give a ring to",35944,6393
868,"Then, Jonathan and Angela had a lot of fun at the hospital. Jonathan gave a bone to","Then, Jonathan and Angela had a lot of fun at the hospital. Travis gave a bone to","Then, Jonathan and Angela had a lot of fun at the hospital. Angela gave a bone to",29804,18985
864,"Then, Ryan and Patrick were thinking about going to the garden. Ryan wanted to give a ring to","Then, Ryan and Patrick were thinking about going to the garden. Richard wanted to give a ring to","Then, Ryan and Patrick were thinking about going to the garden. Patrick wanted to give a ring to",15435,13114
859,"When Richard and Christopher got a snack at the hospital, Richard decided to give it to","When Richard and Christopher got a snack at the hospital, Jeffrey decided to give it to","When Richard and Christopher got a snack at the hospital, Christopher decided to give it to",19717,7727
284,"Then, Samuel and Bryan went to the restaurant. Samuel gave a bone to","Then, Samuel and Bryan went to the restaurant. Nathan gave a bone to","Then, Samuel and Bryan went to the restaurant. Bryan gave a bone to",30397,20628
387,"After Justin and Jonathan went to the station, Justin gave a basketball to","After Justin and Jonathan went to the station, Emily gave a basketball to","After Justin and Jonathan went to the station, Jonathan gave a basketball to",18985,20839
432,"Then, Michelle and Ryan went to the house. Ryan gave a basketball to","Then, Michelle and Ryan went to the house. Laura gave a basketball to","Then, Michelle and Ryan went to the house. Michelle gave a basketball to",28331,13114
36,"Then, Bryan and Kevin were working at the office. Kevin decided to give a drink to","Then, Bryan and Kevin were working at the office. Angela decided to give a drink to","Then, Bryan and Kevin were working at the office. Bryan decided to give a drink to",30397,15273
736,"Then, Brian and William had a lot of fun at the garden. William gave a bone to","Then, Brian and William had a lot of fun at the garden. Michelle gave a bone to","Then, Brian and William had a lot of fun at the garden. Brian gave a bone to",14468,7252
598,"When Amber and Mark got a computer at the hospital, Amber decided to give it to","When Amber and Mark got a computer at the hospital, Tyler decided to give it to","When Amber and Mark got a computer at the hospital, Mark decided to give it to",4744,41131
652,"Then, Christina and Joshua were thinking about going to the house. Christina wanted to give a computer to","Then, Christina and Joshua were thinking about going to the house. Amanda wanted to give a computer to","Then, Christina and Joshua were thinking about going to the house. Joshua wanted to give a computer to",29092,47831
886,"Then, Eric and James had a long argument, and afterwards James said to","Then, Eric and James had a long argument, and afterwards Matthew said to","Then, Eric and James had a long argument, and afterwards Eric said to",12284,5490
740,"Then, Ashley and Jennifer had a long argument, and afterwards Ashley said to","Then, Ashley and Jennifer had a long argument, and afterwards Nicholas said to","Then, Ashley and Jennifer had a long argument, and afterwards Jennifer said to",26355,33747
966,"Then, Tyler and John had a lot of fun at the station. John gave a snack to","Then, Tyler and John had a lot of fun at the station. Andrew gave a snack to","Then, Tyler and John had a lot of fun at the station. Tyler gave a snack to",26953,2516
214,"Then, Andrew and Jonathan were thinking about going to the house. Andrew wanted to give a ring to","Then, Andrew and Jonathan were thinking about going to the house. Paul wanted to give a ring to","Then, Andrew and Jonathan were thinking about going to the house. Jonathan wanted to give a ring to",18985,11116
53,"Then, Jamie and Robert had a lot of fun at the hospital. Robert gave a basketball to","Then, Jamie and Robert had a lot of fun at the hospital. Eric gave a basketball to","Then, Jamie and Robert had a lot of fun at the hospital. Jamie gave a basketball to",27283,6911
716,"After Alexander and Travis went to the station, Alexander gave a bone to","After Alexander and Travis went to the station, Lindsay gave a bone to","After Alexander and Travis went to the station, Travis gave a bone to",35382,13651
196,"After Adam and Ashley went to the station, Adam gave a drink to","After Adam and Ashley went to the station, Travis gave a drink to","After Adam and Ashley went to the station, Ashley gave a drink to",33747,13187
591,"Then, Thomas and Samuel had a lot of fun at the station. Samuel gave a drink to","Then, Thomas and Samuel had a lot of fun at the station. Lauren gave a drink to","Then, Thomas and Samuel had a lot of fun at the station. Thomas gave a drink to",7195,20628
727,"Then, David and Jeffrey were thinking about going to the hospital. Jeffrey wanted to give a ring to","Then, David and Jeffrey were thinking about going to the hospital. Kyle wanted to give a ring to","Then, David and Jeffrey were thinking about going to the hospital. David wanted to give a ring to",5119,30274
501,"After Ashley and Amber went to the station, Amber gave a basketball to","After Ashley and Amber went to the station, Laura gave a basketball to","After Ashley and Amber went to the station, Ashley gave a basketball to",33747,41131
32,"Then, Amy and Sean had a lot of fun at the hospital. Sean gave a bone to","Then, Amy and Sean had a lot of fun at the hospital. Lindsay gave a bone to","Then, Amy and Sean had a lot of fun at the hospital. Amy gave a bone to",22138,22723
202,"When Jamie and Bryan got a ring at the store, Jamie decided to give it to","When Jamie and Bryan got a ring at the store, Lindsey decided to give it to","When Jamie and Bryan got a ring at the store, Bryan decided to give it to",30397,27283
590,"Then, William and Crystal were working at the store. William decided to give a snack to","Then, William and Crystal were working at the store. Samuel decided to give a snack to","Then, William and Crystal were working at the store. Crystal decided to give a snack to",29509,7252
102,"Then, Shannon and Joseph had a long argument, and afterwards Joseph said to","Then, Shannon and Joseph had a long argument, and afterwards Sean said to","Then, Shannon and Joseph had a long argument, and afterwards Shannon said to",35175,10092
515,"Then, Bryan and Jose were working at the garden. Jose decided to give a ring to","Then, Bryan and Jose were working at the garden. Nicole decided to give a ring to","Then, Bryan and Jose were working at the garden. Bryan decided to give a ring to",30397,7924
98,"Then, Timothy and Kenneth were working at the store. Timothy decided to give a drink to","Then, Timothy and Kenneth were working at the store. Jessica decided to give a drink to","Then, Timothy and Kenneth were working at the store. Kenneth decided to give a drink to",31270,32905
777,"After Kevin and Jose went to the house, Kevin gave a snack to","After Kevin and Jose went to the house, Jamie gave a snack to","After Kevin and Jose went to the house, Jose gave a snack to",7924,15273
909,"Then, Mary and Rachel had a lot of fun at the school. Rachel gave a drink to","Then, Mary and Rachel had a lot of fun at the school. Jamie gave a drink to","Then, Mary and Rachel had a lot of fun at the school. Mary gave a drink to",6393,22739
700,"When Michael and Brian got a ring at the house, Michael decided to give it to","When Michael and Brian got a ring at the house, Elizabeth decided to give it to","When Michael and Brian got a ring at the house, Brian decided to give it to",14468,6277
763,"Then, Lindsey and Bradley were working at the office. Bradley decided to give a computer to","Then, Lindsey and Bradley were working at the office. Shannon decided to give a computer to","Then, Lindsey and Bradley were working at the office. Lindsey decided to give a computer to",50178,27991
84,"Then, Jacob and Kevin went to the station. Jacob gave a computer to","Then, Jacob and Kevin went to the station. Andrea gave a computer to","Then, Jacob and Kevin went to the station. Kevin gave a computer to",15273,14737
626,"After Ryan and Michelle went to the garden, Ryan gave a computer to","After Ryan and Michelle went to the garden, William gave a computer to","After Ryan and Michelle went to the garden, Michelle gave a computer to",28331,13114
491,"Then, Nathan and Katie were working at the station. Katie decided to give a necklace to","Then, Nathan and Katie were working at the station. Justin decided to give a necklace to","Then, Nathan and Katie were working at the station. Nathan decided to give a necklace to",23662,37073
760,"Then, Amy and Jamie were working at the station. Jamie decided to give a kiss to","Then, Amy and Jamie were working at the station. Patrick decided to give a kiss to","Then, Amy and Jamie were working at the station. Amy decided to give a kiss to",22138,27283
68,"When Michael and Gregory got a computer at the hospital, Gregory decided to give it to","When Michael and Gregory got a computer at the hospital, Heather decided to give it to","When Michael and Gregory got a computer at the hospital, Michael decided to give it to",6277,28991
11,"Then, Tyler and Rebecca went to the office. Rebecca gave a necklace to","Then, Tyler and Rebecca went to the office. Kenneth gave a necklace to","Then, Tyler and Rebecca went to the office. Tyler gave a necklace to",26953,31959
78,"Then, Kevin and Shannon went to the house. Shannon gave a snack to","Then, Kevin and Shannon went to the house. Daniel gave a snack to","Then, Kevin and Shannon went to the house. Kevin gave a snack to",15273,35175
784,"After Jeffrey and Matthew went to the hospital, Jeffrey gave a bone to","After Jeffrey and Matthew went to the hospital, Justin gave a bone to","After Jeffrey and Matthew went to the hospital, Matthew gave a bone to",18322,30274
200,"After William and Bradley went to the garden, William gave a necklace to","After William and Bradley went to the garden, Amy gave a necklace to","After William and Bradley went to the garden, Bradley gave a necklace to",27991,7252
223,"Then, Jose and Nathan had a long argument, and afterwards Jose said to","Then, Jose and Nathan had a long argument, and afterwards Lindsay said to","Then, Jose and Nathan had a long argument, and afterwards Nathan said to",23662,7924
933,"Then, Andrea and Jamie had a lot of fun at the house. Andrea gave a kiss to","Then, Andrea and Jamie had a lot of fun at the house. Elizabeth gave a kiss to","Then, Andrea and Jamie had a lot of fun at the house. Jamie gave a kiss to",27283,35944
570,"After Nicholas and Nathan went to the office, Nathan gave a bone to","After Nicholas and Nathan went to the office, Jamie gave a bone to","After Nicholas and Nathan went to the office, Nicholas gave a bone to",26876,23662
410,"Then, Michelle and Christopher were working at the school. Christopher decided to give a ring to","Then, Michelle and Christopher were working at the school. Stephanie decided to give a ring to","Then, Michelle and Christopher were working at the school. Michelle decided to give a ring to",28331,19717
231,"Then, Christine and Kenneth had a lot of fun at the store. Christine gave a bone to","Then, Christine and Kenneth had a lot of fun at the store. Travis gave a bone to","Then, Christine and Kenneth had a lot of fun at the store. Kenneth gave a bone to",31270,36449
40,"Then, Amy and Richard were working at the station. Amy decided to give a kiss to","Then, Amy and Richard were working at the station. Travis decided to give a kiss to","Then, Amy and Richard were working at the station. Richard decided to give a kiss to",7727,22138
766,"Then, Nicholas and Joshua had a long argument, and afterwards Joshua said to","Then, Nicholas and Joshua had a long argument, and afterwards Jesse said to","Then, Nicholas and Joshua had a long argument, and afterwards Nicholas said to",26876,29092
353,"Then, Andrea and Jeremy were working at the station. Andrea decided to give a basketball to","Then, Andrea and Jeremy were working at the station. Katie decided to give a basketball to","Then, Andrea and Jeremy were working at the station. Jeremy decided to give a basketball to",25413,35944
508,"When Shannon and Emily got a basketball at the hospital, Shannon decided to give it to","When Shannon and Emily got a basketball at the hospital, Rebecca decided to give it to","When Shannon and Emily got a basketball at the hospital, Emily decided to give it to",24504,35175
638,"Then, Jeremy and Mary were thinking about going to the house. Mary wanted to give a necklace to","Then, Jeremy and Mary were thinking about going to the house. Adam wanted to give a necklace to","Then, Jeremy and Mary were thinking about going to the house. Jeremy wanted to give a necklace to",25413,6393
31,"Then, Timothy and Kyle went to the house. Timothy gave a computer to","Then, Timothy and Kyle went to the house. Jessica gave a computer to","Then, Timothy and Kyle went to the house. Kyle gave a computer to",25856,32905
175,"Then, Stephen and Lindsey were thinking about going to the store. Lindsey wanted to give a kiss to","Then, Stephen and Lindsey were thinking about going to the store. Matthew wanted to give a kiss to","Then, Stephen and Lindsey were thinking about going to the store. Stephen wanted to give a kiss to",12167,50178
904,"Then, Melissa and Angela went to the station. Angela gave a kiss to","Then, Melissa and Angela went to the station. Kelly gave a kiss to","Then, Melissa and Angela went to the station. Melissa gave a kiss to",38994,29804
693,"After Eric and Alexander went to the house, Eric gave a necklace to","After Eric and Alexander went to the house, Christopher gave a necklace to","After Eric and Alexander went to the house, Alexander gave a necklace to",13651,12284
800,"Then, Sarah and Scott had a lot of fun at the station. Sarah gave a ring to","Then, Sarah and Scott had a lot of fun at the station. Lindsey gave a ring to","Then, Sarah and Scott had a lot of fun at the station. Scott gave a ring to",7493,15458
642,"Then, Ryan and John were working at the office. John decided to give a ring to","Then, Ryan and John were working at the office. Michael decided to give a ring to","Then, Ryan and John were working at the office. Ryan decided to give a ring to",13114,2516
511,"Then, Bryan and Rachel had a long argument, and afterwards Rachel said to","Then, Bryan and Rachel had a long argument, and afterwards Angela said to","Then, Bryan and Rachel had a long argument, and afterwards Bryan said to",30397,22739
205,"Then, Tyler and Christine had a long argument, and afterwards Tyler said to","Then, Tyler and Christine had a long argument, and afterwards Kyle said to","Then, Tyler and Christine had a long argument, and afterwards Christine said to",36449,26953
13,"Then, Paul and Scott were thinking about going to the station. Paul wanted to give a bone to","Then, Paul and Scott were thinking about going to the station. Robert wanted to give a bone to","Then, Paul and Scott were thinking about going to the station. Scott wanted to give a bone to",7493,5171
613,"Then, Erin and Matthew went to the garden. Erin gave a ring to","Then, Erin and Matthew went to the garden. Anthony gave a ring to","Then, Erin and Matthew went to the garden. Matthew gave a ring to",18322,46604
370,"Then, Jeremy and Sara were thinking about going to the house. Jeremy wanted to give a snack to","Then, Jeremy and Sara were thinking about going to the house. Tyler wanted to give a snack to","Then, Jeremy and Sara were thinking about going to the house. Sara wanted to give a snack to",31336,25413
60,"Then, Jason and James were working at the school. James decided to give a computer to","Then, Jason and James were working at the school. Christine decided to give a computer to","Then, Jason and James were working at the school. Jason decided to give a computer to",16553,5490
419,"Then, Patrick and Steven had a long argument, and afterwards Steven said to","Then, Patrick and Steven had a long argument, and afterwards Michael said to","Then, Patrick and Steven had a long argument, and afterwards Patrick said to",15435,19436
316,"Then, Lindsey and Cody had a long argument, and afterwards Lindsey said to","Then, Lindsey and Cody had a long argument, and afterwards Emily said to","Then, Lindsey and Cody had a long argument, and afterwards Cody said to",48545,50178
182,"Then, Scott and Lauren were working at the station. Lauren decided to give a snack to","Then, Scott and Lauren were working at the station. Emily decided to give a snack to","Then, Scott and Lauren were working at the station. Scott decided to give a snack to",7493,33821
832,"Then, Erin and Shannon were thinking about going to the office. Shannon wanted to give a kiss to","Then, Erin and Shannon were thinking about going to the office. Jacob wanted to give a kiss to","Then, Erin and Shannon were thinking about going to the office. Erin wanted to give a kiss to",46604,35175
684,"Then, Christina and Sarah were working at the office. Sarah decided to give a basketball to","Then, Christina and Sarah were working at the office. Kenneth decided to give a basketball to","Then, Christina and Sarah were working at the office. Christina decided to give a basketball to",47831,15458
248,"Then, Robert and Lindsey had a lot of fun at the store. Robert gave a necklace to","Then, Robert and Lindsey had a lot of fun at the store. Jennifer gave a necklace to","Then, Robert and Lindsey had a lot of fun at the store. Lindsey gave a necklace to",50178,6911
953,"Then, Justin and Jessica had a lot of fun at the restaurant. Jessica gave a bone to","Then, Justin and Jessica had a lot of fun at the restaurant. Mark gave a bone to","Then, Justin and Jessica had a lot of fun at the restaurant. Justin gave a bone to",20839,29489
486,"Then, Patrick and John had a lot of fun at the house. Patrick gave a snack to","Then, Patrick and John had a lot of fun at the house. Steven gave a snack to","Then, Patrick and John had a lot of fun at the house. John gave a snack to",2516,15435
309,"Then, Aaron and David had a long argument, and afterwards David said to","Then, Aaron and David had a long argument, and afterwards Jason said to","Then, Aaron and David had a long argument, and afterwards Aaron said to",22234,5119
813,"Then, Crystal and Adam were thinking about going to the restaurant. Crystal wanted to give a drink to","Then, Crystal and Adam were thinking about going to the restaurant. Elizabeth wanted to give a drink to","Then, Crystal and Adam were thinking about going to the restaurant. Adam wanted to give a drink to",13187,29509
386,"Then, Daniel and Jonathan had a long argument, and afterwards Jonathan said to","Then, Daniel and Jonathan had a long argument, and afterwards Jeffrey said to","Then, Daniel and Jonathan had a long argument, and afterwards Daniel said to",10213,18985
913,"Then, James and Allison had a lot of fun at the station. Allison gave a necklace to","Then, James and Allison had a lot of fun at the station. Amy gave a necklace to","Then, James and Allison had a lot of fun at the station. James gave a necklace to",5490,45664
733,"Then, Nicole and Jennifer were working at the station. Nicole decided to give a basketball to","Then, Nicole and Jennifer were working at the station. Charles decided to give a basketball to","Then, Nicole and Jennifer were working at the station. Jennifer decided to give a basketball to",26355,37930
